cod_dpto,dpto_nombre,cod_mun,mun_nombre,ano,mes,total_terrorismo
76,VALLE DEL CAUCA,76364,JAMUNDI,2024,6,13
76,VALLE DEL CAUCA,76364,JAMUNDI,2024,7,3
76,VALLE DEL CAUCA,76364,JAMUNDI,2024,8,2
76,VALLE DEL CAUCA,76364,JAMUNDI,2024,10,4
76,VALLE DEL CAUCA,76364,JAMUNDI,2024,11,8
76,VALLE DEL CAUCA,76364,JAMUNDI,2024,12,3
76,VALLE DEL CAUCA,76364,JAMUNDI,2025,1,4
76,VALLE DEL CAUCA,76364,JAMUNDI,2025,4,3
76,VALLE DEL CAUCA,76364,JAMUNDI,2025,5,2
76,VALLE DEL CAUCA,76364,JAMUNDI,2025,6,11
76,VALLE DEL CAUCA,76364,JAMUNDI,2025,7,8
76,VALLE DEL CAUCA,76364,JAMUNDI,2025,8,1
76,VALLE DEL CAUCA,76364,JAMUNDI,2025,9,2
76,VALLE DEL CAUCA,76364,JAMUNDI,2025,10,7
76,VALLE DEL CAUCA,76364,JAMUNDI,2025,11,1
76,VALLE DEL CAUCA,76377,LA CUMBRE,2016,1,1
76,VALLE DEL CAUCA,76400,LA UNION,2013,7,1
76,VALLE DEL CAUCA,76403,LA VICTORIA,2025,2,2
76,VALLE DEL CAUCA,76497,OBANDO,2011,12,1
76,VALLE DEL CAUCA,76520,PALMIRA,2003,5,1
76,VALLE DEL CAUCA,76520,PALMIRA,2005,4,1
76,VALLE DEL CAUCA,76520,PALMIRA,2005,5,1
76,VALLE DEL CAUCA,76520,PALMIRA,2012,2,1
76,VALLE DEL CAUCA,76520,PALMIRA,2012,10,1
76,VALLE DEL CAUCA,76520,PALMIRA,2012,11,1
76,VALLE DEL CAUCA,76520,PALMIRA,2014,1,1
76,VALLE DEL CAUCA,76520,PALMIRA,2016,9,1
76,VALLE DEL CAUCA,76520,PALMIRA,2016,12,1
76,VALLE DEL CAUCA,76520,PALMIRA,2018,2,1
76,VALLE DEL CAUCA,76520,PALMIRA,2019,11,1
76,VALLE DEL CAUCA,76520,PALMIRA,2020,4,1
76,VALLE DEL CAUCA,76520,PALMIRA,2021,1,1
76,VALLE DEL CAUCA,76520,PALMIRA,2023,3,2
76,VALLE DEL CAUCA,76520,PALMIRA,2023,4,3
76,VALLE DEL CAUCA,76520,PALMIRA,2023,6,7
76,VALLE DEL CAUCA,76520,PALMIRA,2023,7,2
76,VALLE DEL CAUCA,76520,PALMIRA,2023,9,1
76,VALLE DEL CAUCA,76520,PALMIRA,2023,10,2
76,VALLE DEL CAUCA,76520,PALMIRA,2024,11,1
76,VALLE DEL CAUCA,76520,PALMIRA,2025,2,1
76,VALLE DEL CAUCA,76520,PALMIRA,2025,3,1
76,VALLE DEL CAUCA,76520,PALMIRA,2025,4,1
76,VALLE DEL CAUCA,76520,PALMIRA,2025,7,1
76,VALLE DEL CAUCA,76520,PALMIRA,2025,11,1
76,VALLE DEL CAUCA,76563,PRADERA,2011,4,1
76,VALLE DEL CAUCA,76563,PRADERA,2012,1,1
76,VALLE DEL CAUCA,76563,PRADERA,2012,8,1
76,VALLE DEL CAUCA,76563,PRADERA,2012,10,2
76,VALLE DEL CAUCA,76563,PRADERA,2013,7,1
76,VALLE DEL CAUCA,76563,PRADERA,2013,11,1
76,VALLE DEL CAUCA,76563,PRADERA,2014,1,1
76,VALLE DEL CAUCA,76563,PRADERA,2014,4,1
76,VALLE DEL CAUCA,76563,PRADERA,2016,2,1
76,VALLE DEL CAUCA,76563,PRADERA,2017,7,1
76,VALLE DEL CAUCA,76563,PRADERA,2020,3,1
76,VALLE DEL CAUCA,76563,PRADERA,2020,6,1
76,VALLE DEL CAUCA,76563,PRADERA,2024,2,1
76,VALLE DEL CAUCA,76563,PRADERA,2025,1,2
76,VALLE DEL CAUCA,76563,PRADERA,2025,5,1
76,VALLE DEL CAUCA,76563,PRADERA,2025,8,1
76,VALLE DEL CAUCA,76606,RESTREPO,2003,10,1
76,VALLE DEL CAUCA,76616,RIOFRIO,2021,6,2
76,VALLE DEL CAUCA,76616,RIOFRIO,2025,1,4
76,VALLE DEL CAUCA,76622,ROLDANILLO,2021,5,1
76,VALLE DEL CAUCA,76670,SAN PEDRO,2012,8,3
76,VALLE DEL CAUCA,76670,SAN PEDRO,2012,10,1
76,VALLE DEL CAUCA,76670,SAN PEDRO,2016,2,1
76,VALLE DEL CAUCA,76670,SAN PEDRO,2017,4,1
76,VALLE DEL CAUCA,76670,SAN PEDRO,2024,5,1
76,VALLE DEL CAUCA,76736,SEVILLA,2012,10,1
76,VALLE DEL CAUCA,76736,SEVILLA,2016,10,1
76,VALLE DEL CAUCA,76736,SEVILLA,2018,6,1
76,VALLE DEL CAUCA,76736,SEVILLA,2023,9,1
76,VALLE DEL CAUCA,76736,SEVILLA,2025,9,1
76,VALLE DEL CAUCA,76828,TRUJILLO,2025,7,1
76,VALLE DEL CAUCA,76834,TULUA,2003,2,1
76,VALLE DEL CAUCA,76834,TULUA,2003,5,1
76,VALLE DEL CAUCA,76834,TULUA,2005,10,1
76,VALLE DEL CAUCA,76834,TULUA,2012,6,1
76,VALLE DEL CAUCA,76834,TULUA,2012,8,1
76,VALLE DEL CAUCA,76834,TULUA,2012,9,2
76,VALLE DEL CAUCA,76834,TULUA,2012,10,1
76,VALLE DEL CAUCA,76834,TULUA,2013,4,2
76,VALLE DEL CAUCA,76834,TULUA,2013,6,1
76,VALLE DEL CAUCA,76834,TULUA,2013,7,1
76,VALLE DEL CAUCA,76834,TULUA,2013,9,1
76,VALLE DEL CAUCA,76834,TULUA,2013,10,1
76,VALLE DEL CAUCA,76834,TULUA,2013,11,1
76,VALLE DEL CAUCA,76834,TULUA,2014,4,1
76,VALLE DEL CAUCA,76834,TULUA,2014,5,1
76,VALLE DEL CAUCA,76834,TULUA,2014,8,1
76,VALLE DEL CAUCA,76834,TULUA,2014,10,1
76,VALLE DEL CAUCA,76834,TULUA,2014,11,1
76,VALLE DEL CAUCA,76834,TULUA,2016,2,1
76,VALLE DEL CAUCA,76834,TULUA,2016,3,1
76,VALLE DEL CAUCA,76834,TULUA,2016,4,1
76,VALLE DEL CAUCA,76834,TULUA,2016,9,1
76,VALLE DEL CAUCA,76834,TULUA,2017,10,1
76,VALLE DEL CAUCA,76834,TULUA,2018,9,1
76,VALLE DEL CAUCA,76834,TULUA,2018,10,1
76,VALLE DEL CAUCA,76834,TULUA,2019,10,1
76,VALLE DEL CAUCA,76834,TULUA,2020,9,2
76,VALLE DEL CAUCA,76834,TULUA,2021,4,1
76,VALLE DEL CAUCA,76834,TULUA,2021,5,7
76,VALLE DEL CAUCA,76834,TULUA,2021,6,1
76,VALLE DEL CAUCA,76834,TULUA,2021,7,1
76,VALLE DEL CAUCA,76834,TULUA,2021,9,5
76,VALLE DEL CAUCA,76834,TULUA,2021,10,1
76,VALLE DEL CAUCA,76834,TULUA,2021,12,2
76,VALLE DEL CAUCA,76834,TULUA,2022,1,2
76,VALLE DEL CAUCA,76834,TULUA,2022,2,2
76,VALLE DEL CAUCA,76834,TULUA,2022,7,1
76,VALLE DEL CAUCA,76834,TULUA,2023,7,2
76,VALLE DEL CAUCA,76834,TULUA,2023,8,1
76,VALLE DEL CAUCA,76834,TULUA,2023,9,2
76,VALLE DEL CAUCA,76834,TULUA,2024,2,1
76,VALLE DEL CAUCA,76834,TULUA,2024,6,1
76,VALLE DEL CAUCA,76834,TULUA,2025,1,2
76,VALLE DEL CAUCA,76834,TULUA,2025,3,1
76,VALLE DEL CAUCA,76834,TULUA,2025,9,1
76,VALLE DEL CAUCA,76869,VIJES,2021,5,1
76,VALLE DEL CAUCA,76869,VIJES,2023,9,1
76,VALLE DEL CAUCA,76890,YOTOCO,2013,8,1
76,VALLE DEL CAUCA,76890,YOTOCO,2016,5,1
76,VALLE DEL CAUCA,76892,YUMBO,2003,12,1
76,VALLE DEL CAUCA,76892,YUMBO,2005,6,1
76,VALLE DEL CAUCA,76892,YUMBO,2005,8,1
76,VALLE DEL CAUCA,76892,YUMBO,2007,2,1
76,VALLE DEL CAUCA,76892,YUMBO,2014,7,2
76,VALLE DEL CAUCA,76892,YUMBO,2016,5,1
76,VALLE DEL CAUCA,76892,YUMBO,2020,12,1
76,VALLE DEL CAUCA,76892,YUMBO,2021,4,1
76,VALLE DEL CAUCA,76892,YUMBO,2022,9,1
81,ARAUCA,81001,ARAUCA,2003,1,4
81,ARAUCA,81001,ARAUCA,2003,2,4
81,ARAUCA,81001,ARAUCA,2003,3,1
81,ARAUCA,81001,ARAUCA,2003,4,1
81,ARAUCA,81001,ARAUCA,2003,7,1
81,ARAUCA,81001,ARAUCA,2003,8,3
81,ARAUCA,81001,ARAUCA,2004,1,2
81,ARAUCA,81001,ARAUCA,2004,6,1
81,ARAUCA,81001,ARAUCA,2004,7,1
81,ARAUCA,81001,ARAUCA,2004,12,1
81,ARAUCA,81001,ARAUCA,2005,1,1
81,ARAUCA,81001,ARAUCA,2005,2,1
81,ARAUCA,81001,ARAUCA,2005,4,1
81,ARAUCA,81001,ARAUCA,2005,8,1
81,ARAUCA,81001,ARAUCA,2005,10,3
81,ARAUCA,81001,ARAUCA,2005,12,2
81,ARAUCA,81001,ARAUCA,2006,3,1
81,ARAUCA,81001,ARAUCA,2006,8,1
81,ARAUCA,81001,ARAUCA,2009,3,1
81,ARAUCA,81001,ARAUCA,2009,7,2
81,ARAUCA,81001,ARAUCA,2009,9,1
81,ARAUCA,81001,ARAUCA,2010,2,1
81,ARAUCA,81001,ARAUCA,2010,7,1
81,ARAUCA,81001,ARAUCA,2010,8,1
81,ARAUCA,81001,ARAUCA,2011,2,2
81,ARAUCA,81001,ARAUCA,2011,4,1
81,ARAUCA,81001,ARAUCA,2012,4,1
81,ARAUCA,81001,ARAUCA,2012,6,1
81,ARAUCA,81001,ARAUCA,2012,8,1
81,ARAUCA,81001,ARAUCA,2012,9,1
81,ARAUCA,81001,ARAUCA,2013,2,1
81,ARAUCA,81001,ARAUCA,2013,8,1
81,ARAUCA,81001,ARAUCA,2013,10,2
81,ARAUCA,81001,ARAUCA,2013,11,3
81,ARAUCA,81001,ARAUCA,2013,12,1
81,ARAUCA,81001,ARAUCA,2014,1,1
81,ARAUCA,81001,ARAUCA,2014,3,2
81,ARAUCA,81001,ARAUCA,2014,6,1
81,ARAUCA,81001,ARAUCA,2014,7,2
81,ARAUCA,81001,ARAUCA,2014,8,2
81,ARAUCA,81001,ARAUCA,2015,6,1
81,ARAUCA,81001,ARAUCA,2016,2,5
81,ARAUCA,81001,ARAUCA,2016,3,1
81,ARAUCA,81001,ARAUCA,2016,4,1
81,ARAUCA,81001,ARAUCA,2016,5,1
81,ARAUCA,81001,ARAUCA,2016,6,1
81,ARAUCA,81001,ARAUCA,2016,8,1
81,ARAUCA,81001,ARAUCA,2016,9,9
81,ARAUCA,81001,ARAUCA,2016,11,1
81,ARAUCA,81001,ARAUCA,2016,12,1
81,ARAUCA,81001,ARAUCA,2017,5,1
81,ARAUCA,81001,ARAUCA,2017,6,2
81,ARAUCA,81001,ARAUCA,2017,7,3
81,ARAUCA,81001,ARAUCA,2017,9,2
81,ARAUCA,81001,ARAUCA,2017,11,2
81,ARAUCA,81001,ARAUCA,2018,1,1
81,ARAUCA,81001,ARAUCA,2018,2,2
81,ARAUCA,81001,ARAUCA,2018,4,1
81,ARAUCA,81001,ARAUCA,2018,6,1
81,ARAUCA,81001,ARAUCA,2018,9,2
81,ARAUCA,81001,ARAUCA,2018,11,1
81,ARAUCA,81001,ARAUCA,2018,12,2
81,ARAUCA,81001,ARAUCA,2019,1,1
81,ARAUCA,81001,ARAUCA,2019,2,1
81,ARAUCA,81001,ARAUCA,2019,5,1
81,ARAUCA,81001,ARAUCA,2019,6,1
81,ARAUCA,81001,ARAUCA,2019,7,2
81,ARAUCA,81001,ARAUCA,2019,8,1
81,ARAUCA,81001,ARAUCA,2019,9,2
81,ARAUCA,81001,ARAUCA,2019,11,2
81,ARAUCA,81001,ARAUCA,2020,1,4
81,ARAUCA,81001,ARAUCA,2020,2,2
81,ARAUCA,81001,ARAUCA,2020,4,1
81,ARAUCA,81001,ARAUCA,2020,7,2
81,ARAUCA,81001,ARAUCA,2020,10,1
81,ARAUCA,81001,ARAUCA,2020,12,1
81,ARAUCA,81001,ARAUCA,2021,2,2
81,ARAUCA,81001,ARAUCA,2021,3,1
81,ARAUCA,81001,ARAUCA,2021,5,1
81,ARAUCA,81001,ARAUCA,2021,6,1
81,ARAUCA,81001,ARAUCA,2021,8,2
81,ARAUCA,81001,ARAUCA,2021,9,1
81,ARAUCA,81001,ARAUCA,2021,11,1
81,ARAUCA,81001,ARAUCA,2022,1,1
81,ARAUCA,81001,ARAUCA,2022,4,1
81,ARAUCA,81001,ARAUCA,2022,5,2
81,ARAUCA,81001,ARAUCA,2022,7,1
81,ARAUCA,81001,ARAUCA,2023,5,2
81,ARAUCA,81001,ARAUCA,2023,6,1
81,ARAUCA,81001,ARAUCA,2023,9,1
81,ARAUCA,81001,ARAUCA,2023,10,1
81,ARAUCA,81001,ARAUCA,2023,12,1
81,ARAUCA,81001,ARAUCA,2024,5,1
81,ARAUCA,81001,ARAUCA,2024,7,2
81,ARAUCA,81001,ARAUCA,2024,8,1
81,ARAUCA,81001,ARAUCA,2025,1,4
81,ARAUCA,81001,ARAUCA,2025,5,3
81,ARAUCA,81001,ARAUCA,2025,7,1
81,ARAUCA,81001,ARAUCA,2025,8,1
81,ARAUCA,81001,ARAUCA,2025,11,1
81,ARAUCA,81065,ARAUQUITA,2003,1,4
81,ARAUCA,81065,ARAUQUITA,2003,2,6
81,ARAUCA,81065,ARAUQUITA,2003,4,6
81,ARAUCA,81065,ARAUQUITA,2003,5,3
81,ARAUCA,81065,ARAUQUITA,2003,6,3
81,ARAUCA,81065,ARAUQUITA,2003,7,6
81,ARAUCA,81065,ARAUQUITA,2003,8,6
81,ARAUCA,81065,ARAUQUITA,2003,9,4
81,ARAUCA,81065,ARAUQUITA,2003,10,2
81,ARAUCA,81065,ARAUQUITA,2003,11,1
81,ARAUCA,81065,ARAUQUITA,2003,12,1
81,ARAUCA,81065,ARAUQUITA,2004,1,10
81,ARAUCA,81065,ARAUQUITA,2004,2,1
81,ARAUCA,81065,ARAUQUITA,2004,3,1
81,ARAUCA,81065,ARAUQUITA,2004,4,3
81,ARAUCA,81065,ARAUQUITA,2004,7,1
81,ARAUCA,81065,ARAUQUITA,2004,9,1
81,ARAUCA,81065,ARAUQUITA,2004,11,1
81,ARAUCA,81065,ARAUQUITA,2004,12,3
81,ARAUCA,81065,ARAUQUITA,2005,1,3
81,ARAUCA,81065,ARAUQUITA,2005,2,2
81,ARAUCA,81065,ARAUQUITA,2005,4,2
81,ARAUCA,81065,ARAUQUITA,2005,5,2
81,ARAUCA,81065,ARAUQUITA,2005,6,1
81,ARAUCA,81065,ARAUQUITA,2005,7,1
81,ARAUCA,81065,ARAUQUITA,2005,8,1
81,ARAUCA,81065,ARAUQUITA,2005,9,1
81,ARAUCA,81065,ARAUQUITA,2005,10,2
81,ARAUCA,81065,ARAUQUITA,2005,12,1
81,ARAUCA,81065,ARAUQUITA,2006,2,4
81,ARAUCA,81065,ARAUQUITA,2006,3,2
81,ARAUCA,81065,ARAUQUITA,2006,5,2
81,ARAUCA,81065,ARAUQUITA,2007,5,1
81,ARAUCA,81065,ARAUQUITA,2007,6,1
81,ARAUCA,81065,ARAUQUITA,2008,1,2
81,ARAUCA,81065,ARAUQUITA,2009,2,1
81,ARAUCA,81065,ARAUQUITA,2009,3,1
81,ARAUCA,81065,ARAUQUITA,2009,4,2
81,ARAUCA,81065,ARAUQUITA,2009,5,2
81,ARAUCA,81065,ARAUQUITA,2010,1,1
81,ARAUCA,81065,ARAUQUITA,2010,2,1
81,ARAUCA,81065,ARAUQUITA,2010,5,1
81,ARAUCA,81065,ARAUQUITA,2010,8,1
81,ARAUCA,81065,ARAUQUITA,2011,3,3
81,ARAUCA,81065,ARAUQUITA,2011,8,1
81,ARAUCA,81065,ARAUQUITA,2012,1,4
81,ARAUCA,81065,ARAUQUITA,2012,2,3
81,ARAUCA,81065,ARAUQUITA,2012,3,1
81,ARAUCA,81065,ARAUQUITA,2012,6,2
81,ARAUCA,81065,ARAUQUITA,2012,7,1
81,ARAUCA,81065,ARAUQUITA,2012,8,2
81,ARAUCA,81065,ARAUQUITA,2012,10,1
81,ARAUCA,81065,ARAUQUITA,2013,1,4
81,ARAUCA,81065,ARAUQUITA,2013,2,1
81,ARAUCA,81065,ARAUQUITA,2013,3,2
81,ARAUCA,81065,ARAUQUITA,2013,7,1
81,ARAUCA,81065,ARAUQUITA,2013,9,1
81,ARAUCA,81065,ARAUQUITA,2013,10,2
81,ARAUCA,81065,ARAUQUITA,2013,11,2
81,ARAUCA,81065,ARAUQUITA,2014,2,2
81,ARAUCA,81065,ARAUQUITA,2014,3,2
81,ARAUCA,81065,ARAUQUITA,2014,4,1
81,ARAUCA,81065,ARAUQUITA,2014,5,2
81,ARAUCA,81065,ARAUQUITA,2014,7,1
81,ARAUCA,81065,ARAUQUITA,2014,8,1
81,ARAUCA,81065,ARAUQUITA,2014,9,1
81,ARAUCA,81065,ARAUQUITA,2014,10,2
81,ARAUCA,81065,ARAUQUITA,2015,7,2
81,ARAUCA,81065,ARAUQUITA,2015,10,1
81,ARAUCA,81065,ARAUQUITA,2016,2,4
81,ARAUCA,81065,ARAUQUITA,2016,3,2
81,ARAUCA,81065,ARAUQUITA,2016,7,2
81,ARAUCA,81065,ARAUQUITA,2016,8,1
81,ARAUCA,81065,ARAUQUITA,2016,9,13
81,ARAUCA,81065,ARAUQUITA,2016,10,2
81,ARAUCA,81065,ARAUQUITA,2016,11,1
81,ARAUCA,81065,ARAUQUITA,2016,12,2
81,ARAUCA,81065,ARAUQUITA,2017,1,2
81,ARAUCA,81065,ARAUQUITA,2017,2,1
81,ARAUCA,81065,ARAUQUITA,2017,3,5
81,ARAUCA,81065,ARAUQUITA,2017,4,3
81,ARAUCA,81065,ARAUQUITA,2017,5,1
81,ARAUCA,81065,ARAUQUITA,2017,6,1
81,ARAUCA,81065,ARAUQUITA,2017,7,1
81,ARAUCA,81065,ARAUQUITA,2017,8,1
81,ARAUCA,81065,ARAUQUITA,2017,9,3
81,ARAUCA,81065,ARAUQUITA,2017,12,2
81,ARAUCA,81065,ARAUQUITA,2018,1,5
81,ARAUCA,81065,ARAUQUITA,2018,2,4
81,ARAUCA,81065,ARAUQUITA,2018,3,7
81,ARAUCA,81065,ARAUQUITA,2018,5,1
81,ARAUCA,81065,ARAUQUITA,2018,6,1
81,ARAUCA,81065,ARAUQUITA,2018,7,1
81,ARAUCA,81065,ARAUQUITA,2018,8,1
81,ARAUCA,81065,ARAUQUITA,2018,9,2
81,ARAUCA,81065,ARAUQUITA,2018,10,2
81,ARAUCA,81065,ARAUQUITA,2018,11,6
81,ARAUCA,81065,ARAUQUITA,2018,12,1
81,ARAUCA,81065,ARAUQUITA,2019,1,8
81,ARAUCA,81065,ARAUQUITA,2019,2,3
81,ARAUCA,81065,ARAUQUITA,2019,3,3
81,ARAUCA,81065,ARAUQUITA,2019,4,3
81,ARAUCA,81065,ARAUQUITA,2019,5,10
81,ARAUCA,81065,ARAUQUITA,2019,6,1
81,ARAUCA,81065,ARAUQUITA,2019,7,6
81,ARAUCA,81065,ARAUQUITA,2019,8,4
81,ARAUCA,81065,ARAUQUITA,2019,9,5
81,ARAUCA,81065,ARAUQUITA,2019,10,2
81,ARAUCA,81065,ARAUQUITA,2020,1,3
81,ARAUCA,81065,ARAUQUITA,2020,2,3
81,ARAUCA,81065,ARAUQUITA,2020,3,1
81,ARAUCA,81065,ARAUQUITA,2020,5,2
81,ARAUCA,81065,ARAUQUITA,2020,9,1
81,ARAUCA,81065,ARAUQUITA,2020,10,1
81,ARAUCA,81065,ARAUQUITA,2020,11,1
81,ARAUCA,81065,ARAUQUITA,2020,12,1
81,ARAUCA,81065,ARAUQUITA,2021,1,1
81,ARAUCA,81065,ARAUQUITA,2021,6,1
81,ARAUCA,81065,ARAUQUITA,2021,8,1
81,ARAUCA,81065,ARAUQUITA,2021,9,1
81,ARAUCA,81065,ARAUQUITA,2021,10,1
81,ARAUCA,81065,ARAUQUITA,2021,11,2
81,ARAUCA,81065,ARAUQUITA,2022,5,1
81,ARAUCA,81065,ARAUQUITA,2022,11,1
81,ARAUCA,81065,ARAUQUITA,2023,2,1
81,ARAUCA,81065,ARAUQUITA,2023,3,2
81,ARAUCA,81065,ARAUQUITA,2023,4,1
81,ARAUCA,81065,ARAUQUITA,2023,5,1
81,ARAUCA,81065,ARAUQUITA,2023,7,3
81,ARAUCA,81065,ARAUQUITA,2023,10,1
81,ARAUCA,81065,ARAUQUITA,2023,11,2
81,ARAUCA,81065,ARAUQUITA,2023,12,2
81,ARAUCA,81065,ARAUQUITA,2024,2,2
81,ARAUCA,81065,ARAUQUITA,2024,4,1
81,ARAUCA,81065,ARAUQUITA,2024,6,3
81,ARAUCA,81065,ARAUQUITA,2024,7,4
81,ARAUCA,81065,ARAUQUITA,2024,8,4
81,ARAUCA,81065,ARAUQUITA,2024,9,9
81,ARAUCA,81065,ARAUQUITA,2024,10,4
81,ARAUCA,81065,ARAUQUITA,2024,12,1
81,ARAUCA,81065,ARAUQUITA,2025,1,4
81,ARAUCA,81065,ARAUQUITA,2025,2,3
81,ARAUCA,81065,ARAUQUITA,2025,4,1
81,ARAUCA,81065,ARAUQUITA,2025,5,1
81,ARAUCA,81065,ARAUQUITA,2025,7,3
81,ARAUCA,81065,ARAUQUITA,2025,10,2
81,ARAUCA,81065,ARAUQUITA,2025,11,3
81,ARAUCA,81220,CRAVO NORTE,2003,3,1
81,ARAUCA,81220,CRAVO NORTE,2003,5,1
81,ARAUCA,81220,CRAVO NORTE,2010,3,1
81,ARAUCA,81220,CRAVO NORTE,2016,3,1
81,ARAUCA,81220,CRAVO NORTE,2017,8,2
81,ARAUCA,81220,CRAVO NORTE,2020,2,1
81,ARAUCA,81220,CRAVO NORTE,2024,7,2
81,ARAUCA,81220,CRAVO NORTE,2025,4,1
81,ARAUCA,81220,CRAVO NORTE,2025,7,1
81,ARAUCA,81220,CRAVO NORTE,2025,9,1
81,ARAUCA,81300,FORTUL,2003,1,1
81,ARAUCA,81300,FORTUL,2003,2,1
81,ARAUCA,81300,FORTUL,2003,3,1
81,ARAUCA,81300,FORTUL,2003,4,1
81,ARAUCA,81300,FORTUL,2003,7,1
81,ARAUCA,81300,FORTUL,2003,8,1
81,ARAUCA,81300,FORTUL,2003,9,1
81,ARAUCA,81300,FORTUL,2003,10,3
81,ARAUCA,81300,FORTUL,2003,11,1
81,ARAUCA,81300,FORTUL,2004,1,3
81,ARAUCA,81300,FORTUL,2004,2,1
81,ARAUCA,81300,FORTUL,2004,3,1
81,ARAUCA,81300,FORTUL,2004,5,2
81,ARAUCA,81300,FORTUL,2004,8,2
81,ARAUCA,81300,FORTUL,2004,10,1
81,ARAUCA,81300,FORTUL,2004,12,1
81,ARAUCA,81300,FORTUL,2005,4,1
81,ARAUCA,81300,FORTUL,2005,11,1
81,ARAUCA,81300,FORTUL,2006,2,2
81,ARAUCA,81300,FORTUL,2006,4,1
81,ARAUCA,81300,FORTUL,2006,5,1
81,ARAUCA,81300,FORTUL,2010,1,1
81,ARAUCA,81300,FORTUL,2012,6,2
81,ARAUCA,81300,FORTUL,2013,11,1
81,ARAUCA,81300,FORTUL,2014,2,2
81,ARAUCA,81300,FORTUL,2014,3,1
81,ARAUCA,81300,FORTUL,2015,6,1
81,ARAUCA,81300,FORTUL,2016,2,2
81,ARAUCA,81300,FORTUL,2016,6,2
81,ARAUCA,81300,FORTUL,2016,7,2
81,ARAUCA,81300,FORTUL,2016,9,3
81,ARAUCA,81300,FORTUL,2016,10,2
81,ARAUCA,81300,FORTUL,2017,3,4
81,ARAUCA,81300,FORTUL,2017,7,1
81,ARAUCA,81300,FORTUL,2017,12,1
81,ARAUCA,81300,FORTUL,2018,1,2
81,ARAUCA,81300,FORTUL,2018,3,6
81,ARAUCA,81300,FORTUL,2018,7,7
81,ARAUCA,81300,FORTUL,2018,8,2
81,ARAUCA,81300,FORTUL,2018,9,3
81,ARAUCA,81300,FORTUL,2018,10,1
81,ARAUCA,81300,FORTUL,2018,12,1
81,ARAUCA,81300,FORTUL,2019,1,1
81,ARAUCA,81300,FORTUL,2019,2,1
81,ARAUCA,81300,FORTUL,2019,3,6
81,ARAUCA,81300,FORTUL,2019,4,3
81,ARAUCA,81300,FORTUL,2019,5,6
81,ARAUCA,81300,FORTUL,2019,6,2
81,ARAUCA,81300,FORTUL,2019,7,5
81,ARAUCA,81300,FORTUL,2019,8,4
81,ARAUCA,81300,FORTUL,2019,9,4
81,ARAUCA,81300,FORTUL,2019,10,1
81,ARAUCA,81300,FORTUL,2019,11,4
81,ARAUCA,81300,FORTUL,2020,1,2
81,ARAUCA,81300,FORTUL,2020,2,7
81,ARAUCA,81300,FORTUL,2020,5,2
81,ARAUCA,81300,FORTUL,2020,6,1
81,ARAUCA,81300,FORTUL,2020,7,4
81,ARAUCA,81300,FORTUL,2020,9,5
81,ARAUCA,81300,FORTUL,2020,10,1
81,ARAUCA,81300,FORTUL,2020,11,1
81,ARAUCA,81300,FORTUL,2020,12,3
81,ARAUCA,81300,FORTUL,2021,1,4
81,ARAUCA,81300,FORTUL,2021,2,1
81,ARAUCA,81300,FORTUL,2021,3,3
81,ARAUCA,81300,FORTUL,2021,5,1
81,ARAUCA,81300,FORTUL,2021,6,1
81,ARAUCA,81300,FORTUL,2021,7,1
81,ARAUCA,81300,FORTUL,2021,12,1
81,ARAUCA,81300,FORTUL,2022,2,1
81,ARAUCA,81300,FORTUL,2023,2,1
81,ARAUCA,81300,FORTUL,2023,6,1
81,ARAUCA,81300,FORTUL,2023,7,1
81,ARAUCA,81300,FORTUL,2023,10,1
81,ARAUCA,81300,FORTUL,2024,7,1
81,ARAUCA,81300,FORTUL,2024,8,2
81,ARAUCA,81300,FORTUL,2024,9,1
81,ARAUCA,81300,FORTUL,2025,2,2
81,ARAUCA,81300,FORTUL,2025,4,1
81,ARAUCA,81300,FORTUL,2025,5,1
81,ARAUCA,81300,FORTUL,2025,9,3
81,ARAUCA,81300,FORTUL,2025,10,1
81,ARAUCA,81300,FORTUL,2025,11,2
81,ARAUCA,81591,PUERTO RONDON,2004,7,1
81,ARAUCA,81591,PUERTO RONDON,2004,8,1
81,ARAUCA,81591,PUERTO RONDON,2004,11,1
81,ARAUCA,81591,PUERTO RONDON,2005,9,1
81,ARAUCA,81591,PUERTO RONDON,2006,2,1
81,ARAUCA,81591,PUERTO RONDON,2006,3,1
81,ARAUCA,81591,PUERTO RONDON,2009,10,1
81,ARAUCA,81591,PUERTO RONDON,2010,10,1
81,ARAUCA,81591,PUERTO RONDON,2010,12,1
81,ARAUCA,81591,PUERTO RONDON,2013,1,2
81,ARAUCA,81591,PUERTO RONDON,2018,3,1
81,ARAUCA,81591,PUERTO RONDON,2020,2,1
81,ARAUCA,81591,PUERTO RONDON,2022,1,1
81,ARAUCA,81591,PUERTO RONDON,2024,1,1
81,ARAUCA,81591,PUERTO RONDON,2024,2,2
81,ARAUCA,81591,PUERTO RONDON,2024,3,2
81,ARAUCA,81591,PUERTO RONDON,2024,6,1
81,ARAUCA,81591,PUERTO RONDON,2024,8,1
81,ARAUCA,81591,PUERTO RONDON,2025,3,1
81,ARAUCA,81591,PUERTO RONDON,2025,9,1
81,ARAUCA,81591,PUERTO RONDON,2025,10,1
81,ARAUCA,81736,SARAVENA,2003,1,4
81,ARAUCA,81736,SARAVENA,2003,2,12
81,ARAUCA,81736,SARAVENA,2003,3,8
