cod_dpto,dpto_nombre,cod_mun,mun_nombre,ano,cobertura_2g,cobertura_3g,cobertura_4g,cobertura_lte,cobertura_5g
68,SANTANDER,68533,PÁRAMO,2015,1,1,0,0,0
68,SANTANDER,68533,PÁRAMO,2016,1,1,0,0,0
68,SANTANDER,68533,PÁRAMO,2017,1,1,0,0,0
68,SANTANDER,68533,PÁRAMO,2018,1,1,0,0,0
68,SANTANDER,68533,PÁRAMO,2019,1,1,0,1,0
68,SANTANDER,68533,PÁRAMO,2020,1,1,0,1,0
68,SANTANDER,68533,PÁRAMO,2021,1,1,1,1,0
68,SANTANDER,68533,PÁRAMO,2022,1,1,1,0,0
68,SANTANDER,68533,PÁRAMO,2023,1,1,1,0,0
68,SANTANDER,68547,PIEDECUESTA,2015,1,1,0,1,0
68,SANTANDER,68547,PIEDECUESTA,2016,1,1,0,1,0
68,SANTANDER,68547,PIEDECUESTA,2017,1,1,0,1,0
68,SANTANDER,68547,PIEDECUESTA,2018,1,1,0,1,0
68,SANTANDER,68547,PIEDECUESTA,2019,1,1,0,1,0
68,SANTANDER,68547,PIEDECUESTA,2020,1,1,0,1,0
68,SANTANDER,68547,PIEDECUESTA,2021,1,1,1,1,0
68,SANTANDER,68547,PIEDECUESTA,2022,1,1,1,0,0
68,SANTANDER,68547,PIEDECUESTA,2023,1,1,1,0,0
68,SANTANDER,68549,PINCHOTE,2015,1,1,0,0,0
68,SANTANDER,68549,PINCHOTE,2016,1,1,0,0,0
68,SANTANDER,68549,PINCHOTE,2017,1,1,0,0,0
68,SANTANDER,68549,PINCHOTE,2018,1,1,0,1,0
68,SANTANDER,68549,PINCHOTE,2019,1,1,0,1,0
68,SANTANDER,68549,PINCHOTE,2020,1,1,0,1,0
68,SANTANDER,68549,PINCHOTE,2021,1,1,1,1,0
68,SANTANDER,68549,PINCHOTE,2022,1,1,1,0,0
68,SANTANDER,68549,PINCHOTE,2023,1,1,1,0,0
68,SANTANDER,68572,PUENTE NACIONAL,2015,1,1,0,1,0
68,SANTANDER,68572,PUENTE NACIONAL,2016,1,1,0,1,0
68,SANTANDER,68572,PUENTE NACIONAL,2017,1,1,0,1,0
68,SANTANDER,68572,PUENTE NACIONAL,2018,1,1,0,1,0
68,SANTANDER,68572,PUENTE NACIONAL,2019,1,1,0,1,0
68,SANTANDER,68572,PUENTE NACIONAL,2020,1,1,0,1,0
68,SANTANDER,68572,PUENTE NACIONAL,2021,1,1,1,1,0
68,SANTANDER,68572,PUENTE NACIONAL,2022,1,1,1,0,0
68,SANTANDER,68572,PUENTE NACIONAL,2023,1,1,1,0,0
68,SANTANDER,68573,PUERTO PARRA,2015,1,1,0,0,0
68,SANTANDER,68573,PUERTO PARRA,2016,1,1,0,0,0
68,SANTANDER,68573,PUERTO PARRA,2017,1,1,0,0,0
68,SANTANDER,68573,PUERTO PARRA,2018,1,1,0,0,0
68,SANTANDER,68573,PUERTO PARRA,2019,1,1,0,1,0
68,SANTANDER,68573,PUERTO PARRA,2020,1,1,0,1,0
68,SANTANDER,68573,PUERTO PARRA,2021,1,1,1,1,0
68,SANTANDER,68573,PUERTO PARRA,2022,1,1,1,0,0
68,SANTANDER,68573,PUERTO PARRA,2023,1,1,1,0,0
68,SANTANDER,68575,PUERTO WILCHES,2015,1,1,0,0,0
68,SANTANDER,68575,PUERTO WILCHES,2016,1,1,0,0,0
68,SANTANDER,68575,PUERTO WILCHES,2017,1,1,0,0,0
68,SANTANDER,68575,PUERTO WILCHES,2018,1,1,0,0,0
68,SANTANDER,68575,PUERTO WILCHES,2019,1,1,0,1,0
68,SANTANDER,68575,PUERTO WILCHES,2020,1,1,0,1,0
68,SANTANDER,68575,PUERTO WILCHES,2021,1,1,1,1,0
68,SANTANDER,68575,PUERTO WILCHES,2022,1,1,1,0,0
68,SANTANDER,68575,PUERTO WILCHES,2023,1,1,1,0,0
68,SANTANDER,68615,RIONEGRO,2015,1,1,0,0,0
68,SANTANDER,68615,RIONEGRO,2016,1,1,0,1,0
68,SANTANDER,68615,RIONEGRO,2017,1,1,0,1,0
68,SANTANDER,68615,RIONEGRO,2018,1,1,0,1,0
68,SANTANDER,68615,RIONEGRO,2019,1,1,0,1,0
68,SANTANDER,68615,RIONEGRO,2020,1,1,0,1,0
68,SANTANDER,68615,RIONEGRO,2021,1,1,1,1,0
68,SANTANDER,68615,RIONEGRO,2022,1,1,1,0,0
68,SANTANDER,68615,RIONEGRO,2023,1,1,1,0,0
68,SANTANDER,68655,SABANA DE TORRES,2015,1,1,0,0,0
68,SANTANDER,68655,SABANA DE TORRES,2016,1,1,0,0,0
68,SANTANDER,68655,SABANA DE TORRES,2017,1,1,0,0,0
68,SANTANDER,68655,SABANA DE TORRES,2018,1,1,0,1,0
68,SANTANDER,68655,SABANA DE TORRES,2019,1,1,0,1,0
68,SANTANDER,68655,SABANA DE TORRES,2020,1,1,0,1,0
68,SANTANDER,68655,SABANA DE TORRES,2021,1,1,1,1,0
68,SANTANDER,68655,SABANA DE TORRES,2022,1,1,1,0,0
68,SANTANDER,68655,SABANA DE TORRES,2023,1,1,1,0,0
68,SANTANDER,68669,SAN ANDRÉS,2015,1,1,0,0,0
68,SANTANDER,68669,SAN ANDRÉS,2016,1,1,0,0,0
68,SANTANDER,68669,SAN ANDRÉS,2017,1,1,0,0,0
68,SANTANDER,68669,SAN ANDRÉS,2018,1,1,0,1,0
68,SANTANDER,68669,SAN ANDRÉS,2019,1,1,0,1,0
68,SANTANDER,68669,SAN ANDRÉS,2020,1,1,0,1,0
68,SANTANDER,68669,SAN ANDRÉS,2021,1,1,1,1,0
68,SANTANDER,68669,SAN ANDRÉS,2022,1,1,1,0,0
68,SANTANDER,68669,SAN ANDRÉS,2023,1,1,1,0,0
68,SANTANDER,68673,SAN BENITO,2015,1,1,0,0,0
68,SANTANDER,68673,SAN BENITO,2016,1,1,0,0,0
68,SANTANDER,68673,SAN BENITO,2017,1,1,0,0,0
68,SANTANDER,68673,SAN BENITO,2018,1,1,0,0,0
68,SANTANDER,68673,SAN BENITO,2019,1,1,0,0,0
68,SANTANDER,68673,SAN BENITO,2020,1,1,0,0,0
68,SANTANDER,68673,SAN BENITO,2021,1,1,1,1,0
68,SANTANDER,68673,SAN BENITO,2022,1,1,1,0,0
68,SANTANDER,68673,SAN BENITO,2023,1,1,1,0,0
68,SANTANDER,68679,SAN GIL,2015,1,1,0,1,0
68,SANTANDER,68679,SAN GIL,2016,1,1,0,1,0
68,SANTANDER,68679,SAN GIL,2017,1,1,0,1,0
68,SANTANDER,68679,SAN GIL,2018,1,1,0,1,0
68,SANTANDER,68679,SAN GIL,2019,1,1,0,1,0
68,SANTANDER,68679,SAN GIL,2020,1,1,0,1,0
68,SANTANDER,68679,SAN GIL,2021,1,1,1,1,0
68,SANTANDER,68679,SAN GIL,2022,1,1,1,0,0
68,SANTANDER,68679,SAN GIL,2023,1,1,1,0,0
68,SANTANDER,68682,SAN JOAQUÍN,2015,1,1,0,1,0
68,SANTANDER,68682,SAN JOAQUÍN,2016,1,1,0,1,0
68,SANTANDER,68682,SAN JOAQUÍN,2017,1,1,0,1,0
68,SANTANDER,68682,SAN JOAQUÍN,2018,1,1,0,1,0
68,SANTANDER,68682,SAN JOAQUÍN,2019,1,1,0,1,0
68,SANTANDER,68682,SAN JOAQUÍN,2020,1,1,0,1,0
68,SANTANDER,68682,SAN JOAQUÍN,2021,1,1,1,1,0
68,SANTANDER,68682,SAN JOAQUÍN,2022,1,1,1,0,0
68,SANTANDER,68682,SAN JOAQUÍN,2023,1,1,1,0,0
68,SANTANDER,68684,SAN JOSÉ DE MIRANDA,2015,1,1,0,0,0
68,SANTANDER,68684,SAN JOSÉ DE MIRANDA,2016,1,1,0,0,0
68,SANTANDER,68684,SAN JOSÉ DE MIRANDA,2017,1,1,0,1,0
68,SANTANDER,68684,SAN JOSÉ DE MIRANDA,2018,1,1,0,1,0
68,SANTANDER,68684,SAN JOSÉ DE MIRANDA,2019,1,1,0,1,0
68,SANTANDER,68684,SAN JOSÉ DE MIRANDA,2020,1,1,0,1,0
68,SANTANDER,68684,SAN JOSÉ DE MIRANDA,2021,1,1,1,1,0
68,SANTANDER,68684,SAN JOSÉ DE MIRANDA,2022,1,1,1,0,0
68,SANTANDER,68684,SAN JOSÉ DE MIRANDA,2023,1,1,1,0,0
68,SANTANDER,68686,SAN MIGUEL,2015,1,1,0,1,0
68,SANTANDER,68686,SAN MIGUEL,2016,1,1,0,1,0
68,SANTANDER,68686,SAN MIGUEL,2017,1,1,0,1,0
68,SANTANDER,68686,SAN MIGUEL,2018,1,1,0,1,0
68,SANTANDER,68686,SAN MIGUEL,2019,1,1,0,1,0
68,SANTANDER,68686,SAN MIGUEL,2020,1,1,0,1,0
68,SANTANDER,68686,SAN MIGUEL,2021,1,1,1,1,0
68,SANTANDER,68686,SAN MIGUEL,2022,1,1,1,0,0
68,SANTANDER,68686,SAN MIGUEL,2023,1,1,1,0,0
68,SANTANDER,68689,SAN VICENTE DE CHUCURÍ,2015,1,1,0,0,0
68,SANTANDER,68689,SAN VICENTE DE CHUCURÍ,2016,1,1,0,0,0
68,SANTANDER,68689,SAN VICENTE DE CHUCURÍ,2017,1,1,0,1,0
68,SANTANDER,68689,SAN VICENTE DE CHUCURÍ,2018,1,1,0,1,0
68,SANTANDER,68689,SAN VICENTE DE CHUCURÍ,2019,1,1,0,1,0
68,SANTANDER,68689,SAN VICENTE DE CHUCURÍ,2020,1,1,0,1,0
68,SANTANDER,68689,SAN VICENTE DE CHUCURÍ,2021,1,1,1,1,0
68,SANTANDER,68689,SAN VICENTE DE CHUCURÍ,2022,1,1,1,0,0
68,SANTANDER,68689,SAN VICENTE DE CHUCURÍ,2023,1,1,1,0,0
68,SANTANDER,68705,SANTA BÁRBARA,2015,1,1,0,0,0
68,SANTANDER,68705,SANTA BÁRBARA,2016,1,1,0,1,0
68,SANTANDER,68705,SANTA BÁRBARA,2017,1,1,0,1,0
68,SANTANDER,68705,SANTA BÁRBARA,2018,1,1,0,1,0
68,SANTANDER,68705,SANTA BÁRBARA,2019,1,1,0,1,0
68,SANTANDER,68705,SANTA BÁRBARA,2020,1,1,0,1,0
68,SANTANDER,68705,SANTA BÁRBARA,2021,1,1,1,1,0
68,SANTANDER,68705,SANTA BÁRBARA,2022,1,1,1,0,0
68,SANTANDER,68705,SANTA BÁRBARA,2023,1,1,1,0,0
68,SANTANDER,68720,SANTA HELENA DEL OPÓN,2015,1,1,0,1,0
68,SANTANDER,68720,SANTA HELENA DEL OPÓN,2016,1,1,0,1,0
68,SANTANDER,68720,SANTA HELENA DEL OPÓN,2017,1,1,0,1,0
68,SANTANDER,68720,SANTA HELENA DEL OPÓN,2018,1,1,0,1,0
68,SANTANDER,68720,SANTA HELENA DEL OPÓN,2019,1,1,0,1,0
68,SANTANDER,68720,SANTA HELENA DEL OPÓN,2020,1,1,0,1,0
68,SANTANDER,68720,SANTA HELENA DEL OPÓN,2021,1,1,1,1,0
68,SANTANDER,68720,SANTA HELENA DEL OPÓN,2022,1,1,1,0,0
68,SANTANDER,68720,SANTA HELENA DEL OPÓN,2023,1,1,1,0,0
68,SANTANDER,68745,SIMACOTA,2015,1,1,0,1,0
68,SANTANDER,68745,SIMACOTA,2016,1,1,0,1,0
68,SANTANDER,68745,SIMACOTA,2017,1,1,0,1,0
68,SANTANDER,68745,SIMACOTA,2018,1,1,0,1,0
68,SANTANDER,68745,SIMACOTA,2019,1,1,0,1,0
68,SANTANDER,68745,SIMACOTA,2020,1,1,0,1,0
68,SANTANDER,68745,SIMACOTA,2021,1,1,1,1,0
68,SANTANDER,68745,SIMACOTA,2022,1,1,1,0,0
68,SANTANDER,68745,SIMACOTA,2023,1,1,1,0,0
68,SANTANDER,68755,SOCORRO,2015,1,1,0,0,0
68,SANTANDER,68755,SOCORRO,2016,1,1,0,1,0
68,SANTANDER,68755,SOCORRO,2017,1,1,0,1,0
68,SANTANDER,68755,SOCORRO,2018,1,1,0,1,0
68,SANTANDER,68755,SOCORRO,2019,1,1,0,1,0
68,SANTANDER,68755,SOCORRO,2020,1,1,0,1,0
68,SANTANDER,68755,SOCORRO,2021,1,1,1,1,0
68,SANTANDER,68755,SOCORRO,2022,1,1,1,0,0
68,SANTANDER,68755,SOCORRO,2023,1,1,1,0,0
68,SANTANDER,68770,SUAITA,2015,1,1,0,1,0
68,SANTANDER,68770,SUAITA,2016,1,1,0,1,0
68,SANTANDER,68770,SUAITA,2017,1,1,0,1,0
68,SANTANDER,68770,SUAITA,2018,1,1,0,1,0
68,SANTANDER,68770,SUAITA,2019,1,1,0,1,0
68,SANTANDER,68770,SUAITA,2020,1,1,0,1,0
68,SANTANDER,68770,SUAITA,2021,1,1,1,1,0
68,SANTANDER,68770,SUAITA,2022,1,1,1,0,0
68,SANTANDER,68770,SUAITA,2023,1,1,1,0,0
68,SANTANDER,68773,SUCRE,2015,1,1,0,0,0
68,SANTANDER,68773,SUCRE,2016,1,1,0,0,0
68,SANTANDER,68773,SUCRE,2017,1,1,0,1,0
68,SANTANDER,68773,SUCRE,2018,1,1,0,1,0
68,SANTANDER,68773,SUCRE,2019,1,1,0,1,0
68,SANTANDER,68773,SUCRE,2020,1,1,0,1,0
68,SANTANDER,68773,SUCRE,2021,1,1,1,1,0
68,SANTANDER,68773,SUCRE,2022,1,1,1,0,0
68,SANTANDER,68773,SUCRE,2023,1,1,1,0,0
68,SANTANDER,68780,SURATÁ,2015,1,1,0,0,0
68,SANTANDER,68780,SURATÁ,2016,1,1,0,0,0
68,SANTANDER,68780,SURATÁ,2017,1,1,0,0,0
68,SANTANDER,68780,SURATÁ,2018,1,1,0,1,0
68,SANTANDER,68780,SURATÁ,2019,1,1,0,1,0
68,SANTANDER,68780,SURATÁ,2020,1,1,0,1,0
68,SANTANDER,68780,SURATÁ,2021,1,1,1,1,0
68,SANTANDER,68780,SURATÁ,2022,1,1,1,0,0
68,SANTANDER,68780,SURATÁ,2023,1,1,1,0,0
68,SANTANDER,68820,TONA,2015,1,1,0,0,0
68,SANTANDER,68820,TONA,2016,1,1,0,0,0
68,SANTANDER,68820,TONA,2017,1,1,0,0,0
68,SANTANDER,68820,TONA,2018,1,1,0,0,0
68,SANTANDER,68820,TONA,2019,1,1,0,1,0
68,SANTANDER,68820,TONA,2020,1,1,0,1,0
68,SANTANDER,68820,TONA,2021,1,1,1,1,0
68,SANTANDER,68820,TONA,2022,1,1,1,0,0
68,SANTANDER,68820,TONA,2023,1,1,1,0,0
68,SANTANDER,68855,VALLE DE SAN JOSÉ,2015,1,1,0,1,0
68,SANTANDER,68855,VALLE DE SAN JOSÉ,2016,1,1,0,1,0
68,SANTANDER,68855,VALLE DE SAN JOSÉ,2017,1,1,0,1,0
68,SANTANDER,68855,VALLE DE SAN JOSÉ,2018,1,1,0,1,0
68,SANTANDER,68855,VALLE DE SAN JOSÉ,2019,1,1,0,1,0
68,SANTANDER,68855,VALLE DE SAN JOSÉ,2020,1,1,0,1,0
68,SANTANDER,68855,VALLE DE SAN JOSÉ,2021,1,1,1,1,0
68,SANTANDER,68855,VALLE DE SAN JOSÉ,2022,1,1,1,0,0
68,SANTANDER,68855,VALLE DE SAN JOSÉ,2023,1,1,1,0,0
68,SANTANDER,68861,VÉLEZ,2015,1,1,0,1,0
68,SANTANDER,68861,VÉLEZ,2016,1,1,0,1,0
68,SANTANDER,68861,VÉLEZ,2017,1,1,0,1,0
68,SANTANDER,68861,VÉLEZ,2018,1,1,0,1,0
68,SANTANDER,68861,VÉLEZ,2019,1,1,0,1,0
68,SANTANDER,68861,VÉLEZ,2020,1,1,0,1,0
68,SANTANDER,68861,VÉLEZ,2021,1,1,1,1,0
68,SANTANDER,68861,VÉLEZ,2022,1,1,1,0,0
68,SANTANDER,68861,VÉLEZ,2023,1,1,1,0,0
68,SANTANDER,68867,VETAS,2015,1,1,0,0,0
68,SANTANDER,68867,VETAS,2016,1,1,0,0,0
68,SANTANDER,68867,VETAS,2017,1,1,0,0,0
68,SANTANDER,68867,VETAS,2018,1,1,0,1,0
68,SANTANDER,68867,VETAS,2019,1,1,0,1,0
68,SANTANDER,68867,VETAS,2020,1,1,0,1,0
68,SANTANDER,68867,VETAS,2021,1,1,1,1,0
68,SANTANDER,68867,VETAS,2022,1,1,1,0,0
68,SANTANDER,68867,VETAS,2023,1,1,1,0,0
68,SANTANDER,68872,VILLANUEVA,2015,1,1,0,0,0
68,SANTANDER,68872,VILLANUEVA,2016,1,1,0,0,0
68,SANTANDER,68872,VILLANUEVA,2017,1,1,0,0,0
68,SANTANDER,68872,VILLANUEVA,2018,1,1,0,1,0
68,SANTANDER,68872,VILLANUEVA,2019,1,1,0,1,0
68,SANTANDER,68872,VILLANUEVA,2020,1,1,0,1,0
68,SANTANDER,68872,VILLANUEVA,2021,1,1,1,1,0
68,SANTANDER,68872,VILLANUEVA,2022,1,1,1,0,0
68,SANTANDER,68872,VILLANUEVA,2023,1,1,1,0,0
68,SANTANDER,68895,ZAPATOCA,2015,1,1,0,1,0
68,SANTANDER,68895,ZAPATOCA,2016,1,1,0,1,0
68,SANTANDER,68895,ZAPATOCA,2017,1,1,0,1,0
68,SANTANDER,68895,ZAPATOCA,2018,1,1,0,1,0
68,SANTANDER,68895,ZAPATOCA,2019,1,1,0,1,0
68,SANTANDER,68895,ZAPATOCA,2020,1,1,0,1,0
68,SANTANDER,68895,ZAPATOCA,2021,1,1,1,1,0
68,SANTANDER,68895,ZAPATOCA,2022,1,1,1,0,0
68,SANTANDER,68895,ZAPATOCA,2023,1,1,1,0,0
70,SUCRE,70001,SINCELEJO,2015,1,1,0,1,0
70,SUCRE,70001,SINCELEJO,2016,1,1,0,1,0
70,SUCRE,70001,SINCELEJO,2017,1,1,0,1,0
70,SUCRE,70001,SINCELEJO,2018,1,1,0,1,0
70,SUCRE,70001,SINCELEJO,2019,1,1,0,1,0
70,SUCRE,70001,SINCELEJO,2020,1,1,0,1,0
70,SUCRE,70001,SINCELEJO,2021,1,1,1,1,0
70,SUCRE,70001,SINCELEJO,2022,1,1,1,0,0
70,SUCRE,70001,SINCELEJO,2023,1,1,1,0,0
70,SUCRE,70110,BUENAVISTA,2015,1,1,0,0,0
70,SUCRE,70110,BUENAVISTA,2016,1,1,0,0,0
70,SUCRE,70110,BUENAVISTA,2017,1,1,0,1,0
70,SUCRE,70110,BUENAVISTA,2018,1,1,0,1,0
70,SUCRE,70110,BUENAVISTA,2019,1,1,0,1,0
70,SUCRE,70110,BUENAVISTA,2020,1,1,0,1,0
70,SUCRE,70110,BUENAVISTA,2021,1,1,1,1,0
70,SUCRE,70110,BUENAVISTA,2022,1,1,1,0,0
70,SUCRE,70110,BUENAVISTA,2023,1,1,1,0,0
70,SUCRE,70124,CAIMITO,2015,1,1,0,0,0
70,SUCRE,70124,CAIMITO,2016,1,1,0,0,0
70,SUCRE,70124,CAIMITO,2017,1,1,0,1,0
70,SUCRE,70124,CAIMITO,2018,1,1,0,1,0
70,SUCRE,70124,CAIMITO,2019,1,1,0,1,0
70,SUCRE,70124,CAIMITO,2020,1,1,0,1,0
70,SUCRE,70124,CAIMITO,2021,1,1,1,1,0
70,SUCRE,70124,CAIMITO,2022,1,1,1,0,0
70,SUCRE,70124,CAIMITO,2023,1,1,1,0,0
70,SUCRE,70204,COLOSO,2015,1,1,0,0,0
70,SUCRE,70204,COLOSO,2016,1,1,0,0,0
70,SUCRE,70204,COLOSO,2017,1,1,0,1,0
70,SUCRE,70204,COLOSO,2018,1,1,0,1,0
70,SUCRE,70204,COLOSO,2019,1,1,0,1,0
70,SUCRE,70204,COLOSO,2020,1,1,0,1,0
70,SUCRE,70204,COLOSO,2021,1,1,1,1,0
70,SUCRE,70204,COLOSO,2022,1,1,1,0,0
70,SUCRE,70204,COLOSO,2023,1,1,1,0,0
70,SUCRE,70215,COROZAL,2015,1,1,0,1,0
70,SUCRE,70215,COROZAL,2016,1,1,0,1,0
70,SUCRE,70215,COROZAL,2017,1,1,0,1,0
70,SUCRE,70215,COROZAL,2018,1,1,0,1,0
70,SUCRE,70215,COROZAL,2019,1,1,0,1,0
70,SUCRE,70215,COROZAL,2020,1,1,0,1,0
70,SUCRE,70215,COROZAL,2021,1,1,1,1,0
70,SUCRE,70215,COROZAL,2022,1,1,1,0,0
70,SUCRE,70215,COROZAL,2023,1,1,1,0,0
70,SUCRE,70221,COVEÑAS,2015,1,1,0,0,0
70,SUCRE,70221,COVEÑAS,2016,1,1,0,1,0
70,SUCRE,70221,COVEÑAS,2017,1,1,0,1,0
70,SUCRE,70221,COVEÑAS,2018,1,1,0,1,0
70,SUCRE,70221,COVEÑAS,2019,1,1,0,1,0
70,SUCRE,70221,COVEÑAS,2020,1,1,0,1,0
70,SUCRE,70221,COVEÑAS,2021,1,1,1,1,0
70,SUCRE,70221,COVEÑAS,2022,1,1,1,0,0
70,SUCRE,70221,COVEÑAS,2023,1,1,1,0,0
70,SUCRE,70230,CHALÁN,2015,1,1,0,1,0
70,SUCRE,70230,CHALÁN,2016,1,1,0,1,0
70,SUCRE,70230,CHALÁN,2017,1,1,0,1,0
70,SUCRE,70230,CHALÁN,2018,1,1,0,1,0
70,SUCRE,70230,CHALÁN,2019,1,1,0,1,0
70,SUCRE,70230,CHALÁN,2020,1,1,0,1,0
70,SUCRE,70230,CHALÁN,2021,1,1,1,1,0
70,SUCRE,70230,CHALÁN,2022,1,1,1,0,0
70,SUCRE,70230,CHALÁN,2023,1,1,1,0,0
70,SUCRE,70233,EL ROBLE,2015,1,1,0,0,0
70,SUCRE,70233,EL ROBLE,2016,1,1,0,0,0
70,SUCRE,70233,EL ROBLE,2017,1,1,0,1,0
70,SUCRE,70233,EL ROBLE,2018,1,1,0,1,0
70,SUCRE,70233,EL ROBLE,2019,1,1,0,1,0
70,SUCRE,70233,EL ROBLE,2020,1,1,0,1,0
70,SUCRE,70233,EL ROBLE,2021,1,1,1,1,0
70,SUCRE,70233,EL ROBLE,2022,1,1,1,0,0
70,SUCRE,70233,EL ROBLE,2023,1,1,1,0,0
70,SUCRE,70235,GALERAS,2015,1,1,0,0,0
70,SUCRE,70235,GALERAS,2016,1,1,0,0,0
70,SUCRE,70235,GALERAS,2017,1,1,0,0,0
70,SUCRE,70235,GALERAS,2018,1,1,0,1,0
70,SUCRE,70235,GALERAS,2019,1,1,0,1,0
70,SUCRE,70235,GALERAS,2020,1,1,0,1,0
70,SUCRE,70235,GALERAS,2021,1,1,1,1,0
70,SUCRE,70235,GALERAS,2022,1,1,1,0,0
70,SUCRE,70235,GALERAS,2023,1,1,1,0,0
70,SUCRE,70265,GUARANDA,2015,1,1,0,0,0
70,SUCRE,70265,GUARANDA,2016,1,1,0,0,0
70,SUCRE,70265,GUARANDA,2017,1,1,0,1,0
70,SUCRE,70265,GUARANDA,2018,1,1,0,1,0
70,SUCRE,70265,GUARANDA,2019,1,1,0,1,0
70,SUCRE,70265,GUARANDA,2020,1,1,0,1,0
70,SUCRE,70265,GUARANDA,2021,1,1,1,1,0
70,SUCRE,70265,GUARANDA,2022,1,1,1,0,0
70,SUCRE,70265,GUARANDA,2023,1,1,1,0,0
70,SUCRE,70400,LA UNIÓN,2015,1,1,0,0,0
70,SUCRE,70400,LA UNIÓN,2016,1,1,0,1,0
70,SUCRE,70400,LA UNIÓN,2017,1,1,0,1,0
70,SUCRE,70400,LA UNIÓN,2018,1,1,0,1,0
70,SUCRE,70400,LA UNIÓN,2019,1,1,0,1,0
70,SUCRE,70400,LA UNIÓN,2020,1,1,0,1,0
70,SUCRE,70400,LA UNIÓN,2021,1,1,1,1,0
70,SUCRE,70400,LA UNIÓN,2022,1,1,1,0,0
70,SUCRE,70400,LA UNIÓN,2023,1,1,1,0,0
70,SUCRE,70418,LOS PALMITOS,2015,1,1,0,1,0
70,SUCRE,70418,LOS PALMITOS,2016,1,1,0,1,0
70,SUCRE,70418,LOS PALMITOS,2017,1,1,0,0,0
70,SUCRE,70418,LOS PALMITOS,2018,1,1,0,1,0
70,SUCRE,70418,LOS PALMITOS,2019,1,1,0,1,0
70,SUCRE,70418,LOS PALMITOS,2020,1,1,0,1,0
70,SUCRE,70418,LOS PALMITOS,2021,1,1,1,1,0
70,SUCRE,70418,LOS PALMITOS,2022,1,1,1,0,0
70,SUCRE,70418,LOS PALMITOS,2023,1,1,1,0,0
70,SUCRE,70429,MAJAGUAL,2015,1,1,0,0,0
70,SUCRE,70429,MAJAGUAL,2016,1,1,0,0,0
70,SUCRE,70429,MAJAGUAL,2017,1,1,0,0,0
70,SUCRE,70429,MAJAGUAL,2018,1,1,0,0,0
70,SUCRE,70429,MAJAGUAL,2019,1,1,0,1,0
70,SUCRE,70429,MAJAGUAL,2020,1,1,0,1,0
70,SUCRE,70429,MAJAGUAL,2021,1,1,1,1,0
70,SUCRE,70429,MAJAGUAL,2022,1,1,1,0,0
70,SUCRE,70429,MAJAGUAL,2023,1,1,1,0,0
70,SUCRE,70473,MORROA,2015,1,1,0,1,0
70,SUCRE,70473,MORROA,2016,1,1,0,1,0
70,SUCRE,70473,MORROA,2017,1,1,0,1,0
70,SUCRE,70473,MORROA,2018,1,1,0,1,0
70,SUCRE,70473,MORROA,2019,1,1,0,1,0
70,SUCRE,70473,MORROA,2020,1,1,0,1,0
70,SUCRE,70473,MORROA,2021,1,1,1,1,0
70,SUCRE,70473,MORROA,2022,1,1,1,0,0
70,SUCRE,70473,MORROA,2023,1,1,1,0,0
70,SUCRE,70508,OVEJAS,2015,1,1,0,0,0
70,SUCRE,70508,OVEJAS,2016,1,1,0,0,0
70,SUCRE,70508,OVEJAS,2017,1,1,0,0,0
70,SUCRE,70508,OVEJAS,2018,1,1,0,0,0
70,SUCRE,70508,OVEJAS,2019,1,1,0,0,0
70,SUCRE,70508,OVEJAS,2020,1,1,0,0,0
70,SUCRE,70508,OVEJAS,2021,1,1,1,0,0
70,SUCRE,70508,OVEJAS,2022,1,1,1,0,0
70,SUCRE,70508,OVEJAS,2023,1,1,1,0,0
70,SUCRE,70523,PALMITO,2015,1,1,0,1,0
70,SUCRE,70523,PALMITO,2016,1,1,0,1,0
70,SUCRE,70523,PALMITO,2017,1,1,0,1,0
70,SUCRE,70523,PALMITO,2018,1,1,0,1,0
70,SUCRE,70523,PALMITO,2019,1,1,0,1,0
70,SUCRE,70523,PALMITO,2020,1,1,0,1,0
70,SUCRE,70523,PALMITO,2021,1,1,1,1,0
70,SUCRE,70523,PALMITO,2022,1,1,1,0,0
70,SUCRE,70523,PALMITO,2023,1,1,1,0,0
70,SUCRE,70670,SAMPUÉS,2015,1,1,0,0,0
70,SUCRE,70670,SAMPUÉS,2016,1,1,0,0,0
70,SUCRE,70670,SAMPUÉS,2017,1,1,0,0,0
70,SUCRE,70670,SAMPUÉS,2018,1,1,0,1,0
70,SUCRE,70670,SAMPUÉS,2019,1,1,0,1,0
70,SUCRE,70670,SAMPUÉS,2020,1,1,0,1,0
70,SUCRE,70670,SAMPUÉS,2021,1,1,1,1,0
70,SUCRE,70670,SAMPUÉS,2022,1,1,1,0,0
70,SUCRE,70670,SAMPUÉS,2023,1,1,1,0,0
70,SUCRE,70678,SAN BENITO ABAD,2015,1,1,0,0,0
70,SUCRE,70678,SAN BENITO ABAD,2016,1,1,0,0,0
70,SUCRE,70678,SAN BENITO ABAD,2017,1,1,0,1,0
70,SUCRE,70678,SAN BENITO ABAD,2018,1,1,0,1,0
70,SUCRE,70678,SAN BENITO ABAD,2019,1,1,0,1,0
70,SUCRE,70678,SAN BENITO ABAD,2020,1,1,0,1,0
70,SUCRE,70678,SAN BENITO ABAD,2021,1,1,1,1,0
70,SUCRE,70678,SAN BENITO ABAD,2022,1,1,1,0,0
