cod_dpto,dpto_nombre,cod_mun,mun_nombre,ano,total_cabecera,total_poblacion,total_rural
50,Meta,50686,San Juanito,2026,794,1449,655
50,Meta,50686,San Juanito,2027,802,1478,676
50,Meta,50686,San Juanito,2028,806,1491,685
50,Meta,50686,San Juanito,2029,818,1490,672
50,Meta,50686,San Juanito,2030,829,1514,685
50,Meta,50686,San Juanito,2031,839,1528,689
50,Meta,50686,San Juanito,2032,842,1544,702
50,Meta,50686,San Juanito,2033,847,1555,708
50,Meta,50686,San Juanito,2034,846,1555,709
50,Meta,50686,San Juanito,2035,855,1591,736
50,Meta,50689,San Martín,2020,20267,27970,7703
50,Meta,50689,San Martín,2021,20608,28489,7881
50,Meta,50689,San Martín,2022,20935,28956,8021
50,Meta,50689,San Martín,2023,21224,29399,8175
50,Meta,50689,San Martín,2024,21531,29867,8336
50,Meta,50689,San Martín,2025,21831,30310,8479
50,Meta,50689,San Martín,2026,22108,30730,8622
50,Meta,50689,San Martín,2027,22364,31085,8721
50,Meta,50689,San Martín,2028,22652,31489,8837
50,Meta,50689,San Martín,2029,22905,31878,8973
50,Meta,50689,San Martín,2030,23157,32247,9090
50,Meta,50689,San Martín,2031,23373,32577,9204
50,Meta,50689,San Martín,2032,23619,32950,9331
50,Meta,50689,San Martín,2033,23835,33287,9452
50,Meta,50689,San Martín,2034,24076,33629,9553
50,Meta,50689,San Martín,2035,24276,33929,9653
50,Meta,50711,Vistahermosa,2020,8130,18320,10190
50,Meta,50711,Vistahermosa,2021,8184,18514,10330
50,Meta,50711,Vistahermosa,2022,8264,18794,10530
50,Meta,50711,Vistahermosa,2023,8383,19112,10729
50,Meta,50711,Vistahermosa,2024,8488,19392,10904
50,Meta,50711,Vistahermosa,2025,8578,19630,11052
50,Meta,50711,Vistahermosa,2026,8672,19889,11217
50,Meta,50711,Vistahermosa,2027,8776,20153,11377
50,Meta,50711,Vistahermosa,2028,8870,20383,11513
50,Meta,50711,Vistahermosa,2029,8950,20594,11644
50,Meta,50711,Vistahermosa,2030,9039,20811,11772
50,Meta,50711,Vistahermosa,2031,9147,21055,11908
50,Meta,50711,Vistahermosa,2032,9224,21245,12021
50,Meta,50711,Vistahermosa,2033,9306,21449,12143
50,Meta,50711,Vistahermosa,2034,9388,21645,12257
50,Meta,50711,Vistahermosa,2035,9468,21838,12370
52,Nariño,52001,Pasto,2020,312737,402073,89336
52,Nariño,52001,Pasto,2021,315573,405730,90157
52,Nariño,52001,Pasto,2022,317675,408358,90683
52,Nariño,52001,Pasto,2023,319669,410835,91166
52,Nariño,52001,Pasto,2024,321833,413484,91651
52,Nariño,52001,Pasto,2025,323853,415937,92084
52,Nariño,52001,Pasto,2026,325698,418147,92449
52,Nariño,52001,Pasto,2027,327240,420013,92773
52,Nariño,52001,Pasto,2028,328919,422049,93130
52,Nariño,52001,Pasto,2029,330498,423959,93461
52,Nariño,52001,Pasto,2030,331956,425766,93810
52,Nariño,52001,Pasto,2031,333144,427228,94084
52,Nariño,52001,Pasto,2032,334466,428871,94405
52,Nariño,52001,Pasto,2033,335721,430418,94697
52,Nariño,52001,Pasto,2034,336855,431840,94985
52,Nariño,52001,Pasto,2035,337728,432905,95177
52,Nariño,52019,Albán,2020,2820,9810,6990
52,Nariño,52019,Albán,2021,2835,9860,7025
52,Nariño,52019,Albán,2022,2855,9927,7072
52,Nariño,52019,Albán,2023,2878,9993,7115
52,Nariño,52019,Albán,2024,2913,10070,7157
52,Nariño,52019,Albán,2025,2934,10113,7179
52,Nariño,52019,Albán,2026,2956,10176,7220
52,Nariño,52019,Albán,2027,2968,10220,7252
52,Nariño,52019,Albán,2028,2986,10265,7279
52,Nariño,52019,Albán,2029,3001,10323,7322
52,Nariño,52019,Albán,2030,3023,10365,7342
52,Nariño,52019,Albán,2031,3020,10395,7375
52,Nariño,52019,Albán,2032,3043,10449,7406
52,Nariño,52019,Albán,2033,3051,10478,7427
52,Nariño,52019,Albán,2034,3081,10507,7426
52,Nariño,52019,Albán,2035,3064,10541,7477
52,Nariño,52022,Aldana,2020,1597,7566,5969
52,Nariño,52022,Aldana,2021,1607,7636,6029
52,Nariño,52022,Aldana,2022,1629,7679,6050
52,Nariño,52022,Aldana,2023,1648,7734,6086
52,Nariño,52022,Aldana,2024,1644,7769,6125
52,Nariño,52022,Aldana,2025,1659,7818,6159
52,Nariño,52022,Aldana,2026,1664,7862,6198
52,Nariño,52022,Aldana,2027,1688,7897,6209
52,Nariño,52022,Aldana,2028,1703,7947,6244
52,Nariño,52022,Aldana,2029,1702,7954,6252
52,Nariño,52022,Aldana,2030,1708,8004,6296
52,Nariño,52022,Aldana,2031,1722,8039,6317
52,Nariño,52022,Aldana,2032,1730,8073,6343
52,Nariño,52022,Aldana,2033,1737,8082,6345
52,Nariño,52022,Aldana,2034,1735,8117,6382
52,Nariño,52022,Aldana,2035,1742,8139,6397
52,Nariño,52036,Ancuya,2020,2160,8903,6743
52,Nariño,52036,Ancuya,2021,2165,8925,6760
52,Nariño,52036,Ancuya,2022,2175,8987,6812
52,Nariño,52036,Ancuya,2023,2205,9056,6851
52,Nariño,52036,Ancuya,2024,2221,9108,6887
52,Nariño,52036,Ancuya,2025,2231,9165,6934
52,Nariño,52036,Ancuya,2026,2255,9197,6942
52,Nariño,52036,Ancuya,2027,2283,9265,6982
52,Nariño,52036,Ancuya,2028,2281,9293,7012
52,Nariño,52036,Ancuya,2029,2301,9344,7043
52,Nariño,52036,Ancuya,2030,2299,9361,7062
52,Nariño,52036,Ancuya,2031,2329,9425,7096
52,Nariño,52036,Ancuya,2032,2327,9443,7116
52,Nariño,52036,Ancuya,2033,2345,9505,7160
52,Nariño,52036,Ancuya,2034,2355,9519,7164
52,Nariño,52036,Ancuya,2035,2369,9557,7188
52,Nariño,52051,Arboleda,2020,1194,8745,7551
52,Nariño,52051,Arboleda,2021,1220,8915,7695
52,Nariño,52051,Arboleda,2022,1234,8979,7745
52,Nariño,52051,Arboleda,2023,1240,9045,7805
52,Nariño,52051,Arboleda,2024,1265,9146,7881
52,Nariño,52051,Arboleda,2025,1280,9222,7942
52,Nariño,52051,Arboleda,2026,1289,9305,8016
52,Nariño,52051,Arboleda,2027,1281,9356,8075
52,Nariño,52051,Arboleda,2028,1294,9415,8121
52,Nariño,52051,Arboleda,2029,1312,9490,8178
52,Nariño,52051,Arboleda,2030,1340,9575,8235
52,Nariño,52051,Arboleda,2031,1338,9613,8275
52,Nariño,52051,Arboleda,2032,1356,9685,8329
52,Nariño,52051,Arboleda,2033,1354,9726,8372
52,Nariño,52051,Arboleda,2034,1368,9798,8430
52,Nariño,52051,Arboleda,2035,1372,9841,8469
52,Nariño,52079,Barbacoas,2020,12425,57079,44654
52,Nariño,52079,Barbacoas,2021,12533,57633,45100
52,Nariño,52079,Barbacoas,2022,12637,57942,45305
52,Nariño,52079,Barbacoas,2023,12755,58292,45537
52,Nariño,52079,Barbacoas,2024,12848,58608,45760
52,Nariño,52079,Barbacoas,2025,12925,58878,45953
52,Nariño,52079,Barbacoas,2026,12974,59120,46146
52,Nariño,52079,Barbacoas,2027,13045,59385,46340
52,Nariño,52079,Barbacoas,2028,13115,59612,46497
52,Nariño,52079,Barbacoas,2029,13160,59817,46657
52,Nariño,52079,Barbacoas,2030,13213,59989,46776
52,Nariño,52079,Barbacoas,2031,13254,60203,46949
52,Nariño,52079,Barbacoas,2032,13283,60351,47068
52,Nariño,52079,Barbacoas,2033,13318,60504,47186
52,Nariño,52079,Barbacoas,2034,13343,60645,47302
52,Nariño,52079,Barbacoas,2035,13380,60805,47425
52,Nariño,52083,Belén,2020,3331,6474,3143
52,Nariño,52083,Belén,2021,3365,6533,3168
52,Nariño,52083,Belén,2022,3394,6595,3201
52,Nariño,52083,Belén,2023,3414,6621,3207
52,Nariño,52083,Belén,2024,3431,6636,3205
52,Nariño,52083,Belén,2025,3458,6670,3212
52,Nariño,52083,Belén,2026,3468,6714,3246
52,Nariño,52083,Belén,2027,3481,6730,3249
52,Nariño,52083,Belén,2028,3506,6760,3254
52,Nariño,52083,Belén,2029,3513,6778,3265
52,Nariño,52083,Belén,2030,3538,6815,3277
52,Nariño,52083,Belén,2031,3546,6821,3275
52,Nariño,52083,Belén,2032,3558,6841,3283
52,Nariño,52083,Belén,2033,3572,6869,3297
52,Nariño,52083,Belén,2034,3576,6880,3304
52,Nariño,52083,Belén,2035,3581,6874,3293
52,Nariño,52110,Buesaco,2020,6723,24405,17682
52,Nariño,52110,Buesaco,2021,6770,24583,17813
52,Nariño,52110,Buesaco,2022,6815,24726,17911
52,Nariño,52110,Buesaco,2023,6887,24905,18018
52,Nariño,52110,Buesaco,2024,6941,25063,18122
52,Nariño,52110,Buesaco,2025,6995,25213,18218
52,Nariño,52110,Buesaco,2026,7049,25344,18295
52,Nariño,52110,Buesaco,2027,7107,25481,18374
52,Nariño,52110,Buesaco,2028,7141,25600,18459
52,Nariño,52110,Buesaco,2029,7179,25701,18522
52,Nariño,52110,Buesaco,2030,7211,25813,18602
52,Nariño,52110,Buesaco,2031,7250,25925,18675
52,Nariño,52110,Buesaco,2032,7284,26030,18746
52,Nariño,52110,Buesaco,2033,7307,26108,18801
52,Nariño,52110,Buesaco,2034,7339,26200,18861
52,Nariño,52110,Buesaco,2035,7368,26294,18926
52,Nariño,52203,Colón,2020,1137,8659,7522
52,Nariño,52203,Colón,2021,1149,8731,7582
52,Nariño,52203,Colón,2022,1167,8783,7616
52,Nariño,52203,Colón,2023,1156,8829,7673
52,Nariño,52203,Colón,2024,1188,8904,7716
52,Nariño,52203,Colón,2025,1192,8950,7758
52,Nariño,52203,Colón,2026,1202,8993,7791
52,Nariño,52203,Colón,2027,1210,9057,7847
52,Nariño,52203,Colón,2028,1206,9084,7878
52,Nariño,52203,Colón,2029,1217,9131,7914
52,Nariño,52203,Colón,2030,1222,9168,7946
52,Nariño,52203,Colón,2031,1234,9216,7982
52,Nariño,52203,Colón,2032,1237,9244,8007
52,Nariño,52203,Colón,2033,1237,9274,8037
52,Nariño,52203,Colón,2034,1256,9315,8059
52,Nariño,52203,Colón,2035,1261,9342,8081
52,Nariño,52207,Consacá,2020,2196,14093,11897
52,Nariño,52207,Consacá,2021,2216,14204,11988
52,Nariño,52207,Consacá,2022,2224,14285,12061
52,Nariño,52207,Consacá,2023,2266,14400,12134
52,Nariño,52207,Consacá,2024,2285,14480,12195
52,Nariño,52207,Consacá,2025,2298,14561,12263
52,Nariño,52207,Consacá,2026,2309,14642,12333
52,Nariño,52207,Consacá,2027,2346,14725,12379
52,Nariño,52207,Consacá,2028,2344,14779,12435
52,Nariño,52207,Consacá,2029,2355,14853,12498
52,Nariño,52207,Consacá,2030,2379,14901,12522
52,Nariño,52207,Consacá,2031,2377,14965,12588
52,Nariño,52207,Consacá,2032,2395,15034,12639
52,Nariño,52207,Consacá,2033,2403,15084,12681
52,Nariño,52207,Consacá,2034,2402,15108,12706
52,Nariño,52207,Consacá,2035,2414,15172,12758
52,Nariño,52210,Contadero,2020,1340,7419,6079
52,Nariño,52210,Contadero,2021,1342,7470,6128
52,Nariño,52210,Contadero,2022,1367,7520,6153
52,Nariño,52210,Contadero,2023,1381,7578,6197
52,Nariño,52210,Contadero,2024,1384,7618,6234
52,Nariño,52210,Contadero,2025,1394,7666,6272
52,Nariño,52210,Contadero,2026,1405,7696,6291
52,Nariño,52210,Contadero,2027,1409,7734,6325
52,Nariño,52210,Contadero,2028,1430,7794,6364
52,Nariño,52210,Contadero,2029,1436,7817,6381
52,Nariño,52210,Contadero,2030,1427,7857,6430
52,Nariño,52210,Contadero,2031,1444,7888,6444
52,Nariño,52210,Contadero,2032,1455,7913,6458
52,Nariño,52210,Contadero,2033,1465,7942,6477
52,Nariño,52210,Contadero,2034,1454,7958,6504
52,Nariño,52210,Contadero,2035,1488,8003,6515
52,Nariño,52215,Córdoba,2020,3147,15874,12727
52,Nariño,52215,Córdoba,2021,3175,16008,12833
52,Nariño,52215,Córdoba,2022,3203,16116,12913
52,Nariño,52215,Córdoba,2023,3234,16223,12989
52,Nariño,52215,Córdoba,2024,3277,16338,13061
52,Nariño,52215,Córdoba,2025,3287,16398,13111
52,Nariño,52215,Córdoba,2026,3300,16496,13196
52,Nariño,52215,Córdoba,2027,3335,16585,13250
52,Nariño,52215,Córdoba,2028,3360,16660,13300
52,Nariño,52215,Córdoba,2029,3356,16722,13366
52,Nariño,52215,Córdoba,2030,3385,16795,13410
52,Nariño,52215,Córdoba,2031,3393,16871,13478
52,Nariño,52215,Córdoba,2032,3412,16919,13507
52,Nariño,52215,Córdoba,2033,3419,16985,13566
52,Nariño,52215,Córdoba,2034,3447,17052,13605
52,Nariño,52215,Córdoba,2035,3450,17094,13644
52,Nariño,52224,Cuaspud Carlosama,2020,2771,9417,6646
52,Nariño,52224,Cuaspud Carlosama,2021,2798,9511,6713
52,Nariño,52224,Cuaspud Carlosama,2022,2817,9570,6753
52,Nariño,52224,Cuaspud Carlosama,2023,2842,9618,6776
52,Nariño,52224,Cuaspud Carlosama,2024,2858,9675,6817
52,Nariño,52224,Cuaspud Carlosama,2025,2898,9753,6855
52,Nariño,52224,Cuaspud Carlosama,2026,2923,9798,6875
52,Nariño,52224,Cuaspud Carlosama,2027,2913,9832,6919
52,Nariño,52224,Cuaspud Carlosama,2028,2926,9865,6939
52,Nariño,52224,Cuaspud Carlosama,2029,2966,9918,6952
52,Nariño,52224,Cuaspud Carlosama,2030,2954,9958,7004
52,Nariño,52224,Cuaspud Carlosama,2031,2986,10003,7017
52,Nariño,52224,Cuaspud Carlosama,2032,2993,10034,7041
52,Nariño,52224,Cuaspud Carlosama,2033,2996,10057,7061
52,Nariño,52224,Cuaspud Carlosama,2034,3025,10089,7064
52,Nariño,52224,Cuaspud Carlosama,2035,3011,10120,7109
52,Nariño,52227,Cumbal,2020,6950,37797,30847
52,Nariño,52227,Cumbal,2021,7024,38175,31151
52,Nariño,52227,Cumbal,2022,7079,38373,31294
52,Nariño,52227,Cumbal,2023,7145,38599,31454
52,Nariño,52227,Cumbal,2024,7199,38792,31593
52,Nariño,52227,Cumbal,2025,7228,38963,31735
52,Nariño,52227,Cumbal,2026,7275,39120,31845
52,Nariño,52227,Cumbal,2027,7324,39290,31966
52,Nariño,52227,Cumbal,2028,7352,39440,32088
52,Nariño,52227,Cumbal,2029,7390,39569,32179
52,Nariño,52227,Cumbal,2030,7407,39676,32269
52,Nariño,52227,Cumbal,2031,7446,39800,32354
52,Nariño,52227,Cumbal,2032,7471,39905,32434
52,Nariño,52227,Cumbal,2033,7496,40010,32514
52,Nariño,52227,Cumbal,2034,7489,40092,32603
52,Nariño,52227,Cumbal,2035,7530,40186,32656
52,Nariño,52233,Cumbitara,2020,1712,6048,4336
52,Nariño,52233,Cumbitara,2021,1711,6067,4356
52,Nariño,52233,Cumbitara,2022,1734,6113,4379
52,Nariño,52233,Cumbitara,2023,1741,6152,4411
52,Nariño,52233,Cumbitara,2024,1752,6188,4436
52,Nariño,52233,Cumbitara,2025,1767,6232,4465
52,Nariño,52233,Cumbitara,2026,1790,6270,4480
52,Nariño,52233,Cumbitara,2027,1796,6297,4501
52,Nariño,52233,Cumbitara,2028,1791,6320,4529
52,Nariño,52233,Cumbitara,2029,1806,6358,4552
52,Nariño,52233,Cumbitara,2030,1821,6385,4564
52,Nariño,52233,Cumbitara,2031,1833,6415,4582
52,Nariño,52233,Cumbitara,2032,1850,6451,4601
52,Nariño,52233,Cumbitara,2033,1852,6463,4611
52,Nariño,52233,Cumbitara,2034,1871,6487,4616
52,Nariño,52233,Cumbitara,2035,1874,6506,4632
52,Nariño,52240,Chachagüí,2020,4500,15606,11106
52,Nariño,52240,Chachagüí,2021,4529,15695,11166
52,Nariño,52240,Chachagüí,2022,4552,15769,11217
52,Nariño,52240,Chachagüí,2023,4591,15860,11269
52,Nariño,52240,Chachagüí,2024,4630,15949,11319
52,Nariño,52240,Chachagüí,2025,4650,16022,11372
52,Nariño,52240,Chachagüí,2026,4677,16082,11405
52,Nariño,52240,Chachagüí,2027,4694,16141,11447
52,Nariño,52240,Chachagüí,2028,4718,16199,11481
52,Nariño,52240,Chachagüí,2029,4736,16245,11509
52,Nariño,52240,Chachagüí,2030,4772,16307,11535
52,Nariño,52240,Chachagüí,2031,4776,16356,11580
52,Nariño,52240,Chachagüí,2032,4773,16382,11609
52,Nariño,52240,Chachagüí,2033,4799,16420,11621
52,Nariño,52240,Chachagüí,2034,4816,16468,11652
52,Nariño,52240,Chachagüí,2035,4813,16494,11681
52,Nariño,52250,El Charco,2020,7430,22782,15352
52,Nariño,52250,El Charco,2021,7447,22858,15411
52,Nariño,52250,El Charco,2022,7508,23007,15499
52,Nariño,52250,El Charco,2023,7556,23099,15543
52,Nariño,52250,El Charco,2024,7620,23249,15629
52,Nariño,52250,El Charco,2025,7675,23396,15721
52,Nariño,52250,El Charco,2026,7721,23515,15794
52,Nariño,52250,El Charco,2027,7765,23588,15823
52,Nariño,52250,El Charco,2028,7796,23702,15906
52,Nariño,52250,El Charco,2029,7829,23815,15986
52,Nariño,52250,El Charco,2030,7868,23917,16049
52,Nariño,52250,El Charco,2031,7883,23945,16062
52,Nariño,52250,El Charco,2032,7916,24038,16122
52,Nariño,52250,El Charco,2033,7936,24133,16197
52,Nariño,52250,El Charco,2034,7966,24207,16241
52,Nariño,52250,El Charco,2035,7981,24225,16244
52,Nariño,52254,El Peñol,2020,1392,7584,6192
52,Nariño,52254,El Peñol,2021,1397,7613,6216
52,Nariño,52254,El Peñol,2022,1419,7679,6260
52,Nariño,52254,El Peñol,2023,1435,7734,6299
52,Nariño,52254,El Peñol,2024,1447,7776,6329
52,Nariño,52254,El Peñol,2025,1456,7804,6348
52,Nariño,52254,El Peñol,2026,1470,7857,6387
52,Nariño,52254,El Peñol,2027,1473,7902,6429
52,Nariño,52254,El Peñol,2028,1494,7939,6445
52,Nariño,52254,El Peñol,2029,1487,7960,6473
52,Nariño,52254,El Peñol,2030,1481,7990,6509
52,Nariño,52254,El Peñol,2031,1510,8043,6533
52,Nariño,52254,El Peñol,2032,1498,8071,6573
52,Nariño,52254,El Peñol,2033,1521,8096,6575
52,Nariño,52254,El Peñol,2034,1521,8124,6603
52,Nariño,52254,El Peñol,2035,1520,8152,6632
52,Nariño,52256,El Rosario,2020,1847,12567,10720
52,Nariño,52256,El Rosario,2021,1871,12704,10833
52,Nariño,52256,El Rosario,2022,1888,12771,10883
52,Nariño,52256,El Rosario,2023,1898,12843,10945
52,Nariño,52256,El Rosario,2024,1923,12935,11012
52,Nariño,52256,El Rosario,2025,1936,13010,11074
52,Nariño,52256,El Rosario,2026,1947,13072,11125
52,Nariño,52256,El Rosario,2027,1958,13137,11179
52,Nariño,52256,El Rosario,2028,1971,13194,11223
52,Nariño,52256,El Rosario,2029,1984,13254,11270
52,Nariño,52256,El Rosario,2030,2005,13324,11319
52,Nariño,52256,El Rosario,2031,1989,13361,11372
52,Nariño,52256,El Rosario,2032,2012,13399,11387
52,Nariño,52256,El Rosario,2033,2025,13453,11428
52,Nariño,52256,El Rosario,2034,2028,13498,11470
52,Nariño,52256,El Rosario,2035,2043,13540,11497
52,Nariño,52258,El Tablón de Gómez,2020,1613,14674,13061
52,Nariño,52258,El Tablón de Gómez,2021,1630,14805,13175
52,Nariño,52258,El Tablón de Gómez,2022,1638,14881,13243
52,Nariño,52258,El Tablón de Gómez,2023,1672,15009,13337
52,Nariño,52258,El Tablón de Gómez,2024,1679,15092,13413
52,Nariño,52258,El Tablón de Gómez,2025,1694,15184,13490
52,Nariño,52258,El Tablón de Gómez,2026,1708,15257,13549
52,Nariño,52258,El Tablón de Gómez,2027,1714,15339,13625
52,Nariño,52258,El Tablón de Gómez,2028,1730,15405,13675
52,Nariño,52258,El Tablón de Gómez,2029,1744,15484,13740
52,Nariño,52258,El Tablón de Gómez,2030,1731,15515,13784
52,Nariño,52258,El Tablón de Gómez,2031,1759,15599,13840
52,Nariño,52258,El Tablón de Gómez,2032,1776,15689,13913
52,Nariño,52258,El Tablón de Gómez,2033,1777,15720,13943
52,Nariño,52258,El Tablón de Gómez,2034,1772,15751,13979
52,Nariño,52258,El Tablón de Gómez,2035,1781,15809,14028
52,Nariño,52260,El Tambo,2020,5441,14538,9097
52,Nariño,52260,El Tambo,2021,5460,14614,9154
52,Nariño,52260,El Tambo,2022,5509,14716,9207
52,Nariño,52260,El Tambo,2023,5553,14811,9258
52,Nariño,52260,El Tambo,2024,5596,14900,9304
52,Nariño,52260,El Tambo,2025,5650,14996,9346
52,Nariño,52260,El Tambo,2026,5675,15069,9394
52,Nariño,52260,El Tambo,2027,5722,15156,9434
52,Nariño,52260,El Tambo,2028,5744,15228,9484
52,Nariño,52260,El Tambo,2029,5764,15272,9508
52,Nariño,52260,El Tambo,2030,5803,15359,9556
52,Nariño,52260,El Tambo,2031,5825,15419,9594
52,Nariño,52260,El Tambo,2032,5855,15458,9603
52,Nariño,52260,El Tambo,2033,5873,15525,9652
52,Nariño,52260,El Tambo,2034,5906,15583,9677
52,Nariño,52260,El Tambo,2035,5937,15637,9700
52,Nariño,52287,Funes,2020,3166,7339,4173
52,Nariño,52287,Funes,2021,3191,7385,4194
52,Nariño,52287,Funes,2022,3205,7429,4224
52,Nariño,52287,Funes,2023,3238,7486,4248
52,Nariño,52287,Funes,2024,3266,7535,4269
52,Nariño,52287,Funes,2025,3276,7566,4290
52,Nariño,52287,Funes,2026,3307,7616,4309
52,Nariño,52287,Funes,2027,3322,7651,4329
52,Nariño,52287,Funes,2028,3341,7686,4345
52,Nariño,52287,Funes,2029,3366,7718,4352
52,Nariño,52287,Funes,2030,3394,7768,4374
52,Nariño,52287,Funes,2031,3395,7790,4395
52,Nariño,52287,Funes,2032,3409,7822,4413
52,Nariño,52287,Funes,2033,3415,7846,4431
52,Nariño,52287,Funes,2034,3429,7865,4436
52,Nariño,52287,Funes,2035,3452,7901,4449
52,Nariño,52317,Guachucal,2020,3059,19917,16858
52,Nariño,52317,Guachucal,2021,3069,20089,17020
52,Nariño,52317,Guachucal,2022,3111,20207,17096
52,Nariño,52317,Guachucal,2023,3138,20338,17200
52,Nariño,52317,Guachucal,2024,3170,20466,17296
52,Nariño,52317,Guachucal,2025,3197,20578,17381
52,Nariño,52317,Guachucal,2026,3216,20686,17470
52,Nariño,52317,Guachucal,2027,3245,20785,17540
52,Nariño,52317,Guachucal,2028,3243,20874,17631
52,Nariño,52317,Guachucal,2029,3281,20990,17709
52,Nariño,52317,Guachucal,2030,3275,21034,17759
52,Nariño,52317,Guachucal,2031,3309,21127,17818
52,Nariño,52317,Guachucal,2032,3310,21201,17891
52,Nariño,52317,Guachucal,2033,3332,21258,17926
52,Nariño,52317,Guachucal,2034,3343,21348,18005
52,Nariño,52317,Guachucal,2035,3366,21398,18032
52,Nariño,52320,Guaitarilla,2020,4462,11702,7240
52,Nariño,52320,Guaitarilla,2021,4492,11755,7263
52,Nariño,52320,Guaitarilla,2022,4523,11838,7315
52,Nariño,52320,Guaitarilla,2023,4558,11921,7363
52,Nariño,52320,Guaitarilla,2024,4590,11990,7400
52,Nariño,52320,Guaitarilla,2025,4612,12049,7437
52,Nariño,52320,Guaitarilla,2026,4645,12111,7466
52,Nariño,52320,Guaitarilla,2027,4685,12199,7514
52,Nariño,52320,Guaitarilla,2028,4709,12242,7533
52,Nariño,52320,Guaitarilla,2029,4737,12282,7545
52,Nariño,52320,Guaitarilla,2030,4756,12334,7578
52,Nariño,52320,Guaitarilla,2031,4773,12403,7630
52,Nariño,52320,Guaitarilla,2032,4811,12446,7635
52,Nariño,52320,Guaitarilla,2033,4813,12489,7676
52,Nariño,52320,Guaitarilla,2034,4834,12497,7663
52,Nariño,52320,Guaitarilla,2035,4857,12562,7705
52,Nariño,52323,Gualmatán,2020,3057,7211,4154
52,Nariño,52323,Gualmatán,2021,3070,7265,4195
52,Nariño,52323,Gualmatán,2022,3091,7301,4210
52,Nariño,52323,Gualmatán,2023,3121,7352,4231
52,Nariño,52323,Gualmatán,2024,3147,7398,4251
52,Nariño,52323,Gualmatán,2025,3168,7445,4277
52,Nariño,52323,Gualmatán,2026,3185,7468,4283
52,Nariño,52323,Gualmatán,2027,3213,7510,4297
52,Nariño,52323,Gualmatán,2028,3220,7541,4321
52,Nariño,52323,Gualmatán,2029,3240,7588,4348
52,Nariño,52323,Gualmatán,2030,3251,7604,4353
52,Nariño,52323,Gualmatán,2031,3264,7647,4383
52,Nariño,52323,Gualmatán,2032,3284,7664,4380
52,Nariño,52323,Gualmatán,2033,3300,7692,4392
52,Nariño,52323,Gualmatán,2034,3301,7727,4426
52,Nariño,52323,Gualmatán,2035,3315,7747,4432
52,Nariño,52352,Iles,2020,2173,7802,5629
52,Nariño,52352,Iles,2021,2201,7857,5656
52,Nariño,52352,Iles,2022,2211,7906,5695
52,Nariño,52352,Iles,2023,2229,7954,5725
52,Nariño,52352,Iles,2024,2231,7995,5764
52,Nariño,52352,Iles,2025,2257,8049,5792
52,Nariño,52352,Iles,2026,2276,8092,5816
52,Nariño,52352,Iles,2027,2287,8129,5842
52,Nariño,52352,Iles,2028,2305,8170,5865
52,Nariño,52352,Iles,2029,2314,8194,5880
52,Nariño,52352,Iles,2030,2325,8246,5921
52,Nariño,52352,Iles,2031,2337,8276,5939
52,Nariño,52352,Iles,2032,2340,8309,5969
52,Nariño,52352,Iles,2033,2356,8326,5970
52,Nariño,52352,Iles,2034,2362,8354,5992
52,Nariño,52352,Iles,2035,2365,8386,6021
52,Nariño,52354,Imués,2020,1051,7779,6728
52,Nariño,52354,Imués,2021,1045,7812,6767
52,Nariño,52354,Imués,2022,1071,7882,6811
52,Nariño,52354,Imués,2023,1081,7937,6856
52,Nariño,52354,Imués,2024,1090,7994,6904
52,Nariño,52354,Imués,2025,1102,8029,6927
52,Nariño,52354,Imués,2026,1091,8065,6974
52,Nariño,52354,Imués,2027,1125,8125,7000
52,Nariño,52354,Imués,2028,1122,8159,7037
52,Nariño,52354,Imués,2029,1117,8179,7062
52,Nariño,52354,Imués,2030,1131,8219,7088
52,Nariño,52354,Imués,2031,1131,8255,7124
52,Nariño,52354,Imués,2032,1141,8283,7142
52,Nariño,52354,Imués,2033,1156,8328,7172
52,Nariño,52354,Imués,2034,1153,8355,7202
52,Nariño,52354,Imués,2035,1158,8378,7220
52,Nariño,52356,Ipiales,2020,78829,118519,39690
52,Nariño,52356,Ipiales,2021,79414,119416,40002
52,Nariño,52356,Ipiales,2022,79889,120090,40201
52,Nariño,52356,Ipiales,2023,80417,120842,40425
52,Nariño,52356,Ipiales,2024,80910,121546,40636
52,Nariño,52356,Ipiales,2025,81363,122161,40798
52,Nariño,52356,Ipiales,2026,81792,122748,40956
52,Nariño,52356,Ipiales,2027,82199,123302,41103
52,Nariño,52356,Ipiales,2028,82571,123820,41249
52,Nariño,52356,Ipiales,2029,82923,124302,41379
52,Nariño,52356,Ipiales,2030,83253,124750,41497
52,Nariño,52356,Ipiales,2031,83565,125206,41641
52,Nariño,52356,Ipiales,2032,83828,125579,41751
52,Nariño,52356,Ipiales,2033,84085,125943,41858
52,Nariño,52356,Ipiales,2034,84314,126279,41965
52,Nariño,52356,Ipiales,2035,84561,126621,42060
52,Nariño,52378,La Cruz,2020,8168,19067,10899
52,Nariño,52378,La Cruz,2021,8202,19156,10954
52,Nariño,52378,La Cruz,2022,8271,19286,11015
52,Nariño,52378,La Cruz,2023,8340,19421,11081
52,Nariño,52378,La Cruz,2024,8398,19528,11130
52,Nariño,52378,La Cruz,2025,8463,19655,11192
52,Nariño,52378,La Cruz,2026,8526,19758,11232
52,Nariño,52378,La Cruz,2027,8564,19864,11300
52,Nariño,52378,La Cruz,2028,8617,19944,11327
