cod_dpto,dpto_nombre,cod_mun,mun_nombre,ano,mes,total_extorsion,total_homicidio,total_hurto,total_terrorismo,incautaciones_total,cantidad_total_kg,poblacion_total
81,ARAUCA,81794,TAME,2019,2,4,4.0,1.0,1.0,1.0,35.0,
81,ARAUCA,81794,TAME,2019,3,4,6.0,4.0,1.0,1.0,62.0,
81,ARAUCA,81794,TAME,2019,4,3,2.0,2.0,2.0,,,
81,ARAUCA,81794,TAME,2019,5,2,3.0,1.0,5.0,1.0,42.0,
81,ARAUCA,81794,TAME,2019,6,2,9.0,2.0,3.0,,,
81,ARAUCA,81794,TAME,2019,7,2,4.0,10.0,4.0,,,
81,ARAUCA,81794,TAME,2019,9,5,3.0,7.0,,,,
81,ARAUCA,81794,TAME,2019,10,2,,6.0,,2.0,1775630.0,
81,ARAUCA,81794,TAME,2019,11,2,2.0,6.0,,,,
81,ARAUCA,81794,TAME,2019,12,1,,7.0,,,,
81,ARAUCA,81794,TAME,2020,1,1,,4.0,4.0,,,49341
81,ARAUCA,81794,TAME,2020,2,1,2.0,6.0,2.0,3.0,150.0,49341
81,ARAUCA,81794,TAME,2020,5,4,1.0,3.0,4.0,1.0,250.0,49341
81,ARAUCA,81794,TAME,2020,6,3,,,,1.0,53.0,49341
81,ARAUCA,81794,TAME,2020,7,1,1.0,2.0,,1.0,50.0,49341
81,ARAUCA,81794,TAME,2020,8,1,2.0,5.0,,1.0,941000.0,49341
81,ARAUCA,81794,TAME,2020,9,2,1.0,8.0,1.0,1.0,186.0,49341
81,ARAUCA,81794,TAME,2020,10,3,2.0,8.0,,3.0,2750.0,49341
81,ARAUCA,81794,TAME,2020,11,3,1.0,2.0,,2.0,91.0,49341
81,ARAUCA,81794,TAME,2020,12,2,4.0,7.0,1.0,,,49341
81,ARAUCA,81794,TAME,2021,2,1,3.0,3.0,,2.0,280.0,51221
81,ARAUCA,81794,TAME,2021,3,2,2.0,9.0,1.0,5.0,1060.0,51221
81,ARAUCA,81794,TAME,2021,4,5,2.0,4.0,,2.0,260.0,51221
81,ARAUCA,81794,TAME,2021,5,3,4.0,1.0,,,,51221
81,ARAUCA,81794,TAME,2021,6,3,2.0,3.0,,2.0,1030.0,51221
81,ARAUCA,81794,TAME,2021,8,4,6.0,5.0,,,,51221
81,ARAUCA,81794,TAME,2021,10,2,7.0,6.0,2.0,2.0,8291.0,51221
81,ARAUCA,81794,TAME,2021,12,2,2.0,9.0,1.0,,,51221
81,ARAUCA,81794,TAME,2022,1,1,4.0,3.0,4.0,,,52437
81,ARAUCA,81794,TAME,2022,4,1,7.0,7.0,,1.0,450.0,52437
81,ARAUCA,81794,TAME,2022,7,3,3.0,2.0,,,,52437
81,ARAUCA,81794,TAME,2022,8,1,6.0,9.0,,2.0,4036.0,52437
81,ARAUCA,81794,TAME,2022,9,1,6.0,3.0,,2.0,370.0,52437
81,ARAUCA,81794,TAME,2022,10,1,2.0,2.0,,,,52437
81,ARAUCA,81794,TAME,2022,11,5,9.0,2.0,1.0,2.0,280.0,52437
81,ARAUCA,81794,TAME,2022,12,3,13.0,3.0,,,,52437
81,ARAUCA,81794,TAME,2023,2,3,3.0,,,1.0,10085.0,53406
81,ARAUCA,81794,TAME,2023,3,1,5.0,1.0,2.0,4.0,1528.0,53406
81,ARAUCA,81794,TAME,2023,5,1,2.0,2.0,,3.0,160.1,53406
81,ARAUCA,81794,TAME,2023,6,2,5.0,4.0,1.0,,,53406
81,ARAUCA,81794,TAME,2023,8,1,4.0,1.0,1.0,2.0,681.7,53406
81,ARAUCA,81794,TAME,2023,10,4,3.0,10.0,3.0,4.0,804.8,53406
81,ARAUCA,81794,TAME,2023,11,2,2.0,7.0,,1.0,50.0,53406
81,ARAUCA,81794,TAME,2023,12,2,8.0,7.0,,,,53406
81,ARAUCA,81794,TAME,2024,3,1,9.0,4.0,1.0,2.0,43.0,54160
81,ARAUCA,81794,TAME,2024,5,2,11.0,5.0,,3.0,39.0,54160
81,ARAUCA,81794,TAME,2024,6,1,3.0,6.0,4.0,3.0,156.0,54160
81,ARAUCA,81794,TAME,2024,9,2,3.0,6.0,3.0,1.0,597.0,54160
81,ARAUCA,81794,TAME,2024,10,2,2.0,2.0,1.0,2.0,562.0,54160
81,ARAUCA,81794,TAME,2025,1,2,,3.0,1.0,2.0,62.0,54772
81,ARAUCA,81794,TAME,2025,9,1,6.0,1.0,,,,54772
81,ARAUCA,81794,TAME,2026,1,1,3.0,,,,,55240
81,ARAUCA,81794,TAME,2026,2,1,3.0,2.0,,,,55240
85,CASANARE,85001,YOPAL,2003,1,1,12.0,5.0,,,,
85,CASANARE,85001,YOPAL,2003,4,2,14.0,9.0,,,,
85,CASANARE,85001,YOPAL,2003,5,1,6.0,8.0,,,,
85,CASANARE,85001,YOPAL,2003,6,1,9.0,10.0,,,,
85,CASANARE,85001,YOPAL,2003,7,2,11.0,15.0,1.0,,,
85,CASANARE,85001,YOPAL,2004,2,1,13.0,7.0,,,,
85,CASANARE,85001,YOPAL,2004,3,1,9.0,8.0,,,,
85,CASANARE,85001,YOPAL,2004,9,1,6.0,3.0,,,,
85,CASANARE,85001,YOPAL,2004,11,1,6.0,15.0,,,,
85,CASANARE,85001,YOPAL,2004,12,1,4.0,2.0,,,,
85,CASANARE,85001,YOPAL,2005,2,1,2.0,3.0,,,,
85,CASANARE,85001,YOPAL,2005,3,1,5.0,11.0,1.0,,,
85,CASANARE,85001,YOPAL,2005,6,2,,5.0,,,,
85,CASANARE,85001,YOPAL,2005,7,2,4.0,6.0,,,,
85,CASANARE,85001,YOPAL,2005,9,1,2.0,3.0,,,,
85,CASANARE,85001,YOPAL,2005,10,5,5.0,1.0,,,,
85,CASANARE,85001,YOPAL,2006,1,5,2.0,10.0,,,,
85,CASANARE,85001,YOPAL,2006,2,2,5.0,8.0,,,,
85,CASANARE,85001,YOPAL,2006,3,4,2.0,9.0,,,,
85,CASANARE,85001,YOPAL,2006,4,1,1.0,9.0,,,,
85,CASANARE,85001,YOPAL,2006,5,3,1.0,8.0,,,,
85,CASANARE,85001,YOPAL,2006,6,1,,15.0,,,,
85,CASANARE,85001,YOPAL,2006,7,2,1.0,13.0,,,,
85,CASANARE,85001,YOPAL,2006,8,2,4.0,24.0,,,,
85,CASANARE,85001,YOPAL,2006,9,2,,23.0,,,,
85,CASANARE,85001,YOPAL,2006,10,3,2.0,18.0,,,,
85,CASANARE,85001,YOPAL,2007,4,1,,10.0,,,,
85,CASANARE,85001,YOPAL,2007,5,2,2.0,7.0,,,,
85,CASANARE,85001,YOPAL,2007,8,1,1.0,8.0,,,,
85,CASANARE,85001,YOPAL,2008,1,1,1.0,2.0,,,,
85,CASANARE,85001,YOPAL,2008,2,1,2.0,,,,,
85,CASANARE,85001,YOPAL,2008,3,1,,,,,,
85,CASANARE,85001,YOPAL,2008,4,1,4.0,,,,,
85,CASANARE,85001,YOPAL,2008,6,1,5.0,,,,,
85,CASANARE,85001,YOPAL,2008,9,2,5.0,,,,,
85,CASANARE,85001,YOPAL,2008,10,1,1.0,,,,,
85,CASANARE,85001,YOPAL,2008,11,1,,,,,,
85,CASANARE,85001,YOPAL,2009,1,3,3.0,24.0,,,,
85,CASANARE,85001,YOPAL,2009,2,3,2.0,19.0,,,,
85,CASANARE,85001,YOPAL,2009,4,1,6.0,9.0,,,,
85,CASANARE,85001,YOPAL,2009,5,3,1.0,8.0,,,,
85,CASANARE,85001,YOPAL,2009,6,2,3.0,2.0,,,,
85,CASANARE,85001,YOPAL,2009,7,3,,10.0,,,,
85,CASANARE,85001,YOPAL,2009,8,1,3.0,16.0,,,,
85,CASANARE,85001,YOPAL,2009,9,2,,23.0,,,,
85,CASANARE,85001,YOPAL,2009,10,5,,32.0,,,,
85,CASANARE,85001,YOPAL,2010,1,1,3.0,17.0,,23.0,414.7,
85,CASANARE,85001,YOPAL,2010,2,2,2.0,11.0,,45.0,2151.5,
85,CASANARE,85001,YOPAL,2010,3,2,1.0,15.0,,17.0,802.5,
85,CASANARE,85001,YOPAL,2010,4,2,3.0,12.0,,15.0,2305.0,
85,CASANARE,85001,YOPAL,2010,5,3,1.0,7.0,,14.0,1317.0,
85,CASANARE,85001,YOPAL,2010,6,1,,22.0,,25.0,1065.0,
85,CASANARE,85001,YOPAL,2010,8,1,4.0,12.0,,21.0,927.5,
85,CASANARE,85001,YOPAL,2010,9,4,3.0,19.0,1.0,31.0,999.0,
85,CASANARE,85001,YOPAL,2010,10,3,,16.0,,38.0,921.8,
85,CASANARE,85001,YOPAL,2010,12,1,1.0,11.0,,25.0,2463.9,
85,CASANARE,85001,YOPAL,2011,1,1,,8.0,,36.0,999.0,
85,CASANARE,85001,YOPAL,2011,2,2,1.0,13.0,,29.0,1441.0,
85,CASANARE,85001,YOPAL,2011,3,3,1.0,9.0,,37.0,55584.0,
85,CASANARE,85001,YOPAL,2011,4,3,1.0,2.0,,25.0,1849.0,
85,CASANARE,85001,YOPAL,2011,5,1,3.0,13.0,,60.0,1308.3,
85,CASANARE,85001,YOPAL,2011,6,4,2.0,20.0,,13.0,27012.0,
85,CASANARE,85001,YOPAL,2011,7,2,,8.0,,48.0,18451.5,
85,CASANARE,85001,YOPAL,2011,8,3,1.0,16.0,,30.0,1409.0,
85,CASANARE,85001,YOPAL,2011,9,4,1.0,13.0,,26.0,1809.0,
85,CASANARE,85001,YOPAL,2011,10,2,,26.0,,24.0,501.3,
85,CASANARE,85001,YOPAL,2011,11,1,2.0,13.0,,35.0,1200.0,
85,CASANARE,85001,YOPAL,2012,1,2,2.0,34.0,,43.0,1311.0,
85,CASANARE,85001,YOPAL,2012,2,4,1.0,61.0,,57.0,2551.0,
85,CASANARE,85001,YOPAL,2012,3,3,4.0,33.0,,69.0,3223.0,
85,CASANARE,85001,YOPAL,2012,4,2,,31.0,,43.0,10564.0,
85,CASANARE,85001,YOPAL,2012,5,2,,40.0,,22.0,8274.0,
85,CASANARE,85001,YOPAL,2012,6,2,1.0,39.0,,8.0,633.0,
85,CASANARE,85001,YOPAL,2012,7,1,4.0,42.0,1.0,12.0,396.0,
85,CASANARE,85001,YOPAL,2012,8,2,1.0,14.0,,17.0,21869.5,
85,CASANARE,85001,YOPAL,2012,9,1,5.0,15.0,1.0,8.0,5830.0,
85,CASANARE,85001,YOPAL,2012,10,10,2.0,19.0,,11.0,746.0,
85,CASANARE,85001,YOPAL,2012,11,4,2.0,26.0,,6.0,245.0,
85,CASANARE,85001,YOPAL,2012,12,2,2.0,11.0,,11.0,60920.5,
85,CASANARE,85001,YOPAL,2013,1,2,,30.0,,40.0,2250.6,
85,CASANARE,85001,YOPAL,2013,2,6,2.0,48.0,,84.0,2958.5,
85,CASANARE,85001,YOPAL,2013,3,6,2.0,45.0,,76.0,2002.6,
85,CASANARE,85001,YOPAL,2013,5,4,1.0,53.0,,21.0,37938.0,
85,CASANARE,85001,YOPAL,2013,6,2,1.0,50.0,,16.0,15497.0,
85,CASANARE,85001,YOPAL,2013,7,7,,52.0,,15.0,2492.5,
85,CASANARE,85001,YOPAL,2013,8,2,3.0,63.0,,18.0,362.0,
85,CASANARE,85001,YOPAL,2013,9,5,3.0,61.0,1.0,5.0,725.0,
85,CASANARE,85001,YOPAL,2013,10,9,1.0,38.0,,7.0,444.0,
85,CASANARE,85001,YOPAL,2013,11,2,1.0,25.0,,10.0,1127.0,
85,CASANARE,85001,YOPAL,2013,12,1,2.0,28.0,,8.0,2527.0,
85,CASANARE,85001,YOPAL,2014,2,4,7.0,37.0,,26.0,3979.0,
85,CASANARE,85001,YOPAL,2014,3,4,4.0,39.0,,31.0,2510.0,
85,CASANARE,85001,YOPAL,2014,4,2,4.0,19.0,,22.0,1647.0,
85,CASANARE,85001,YOPAL,2014,5,7,,29.0,,26.0,3312.0,
85,CASANARE,85001,YOPAL,2014,6,6,,43.0,1.0,20.0,4160.0,
85,CASANARE,85001,YOPAL,2014,7,7,2.0,83.0,,22.0,1086.0,
85,CASANARE,85001,YOPAL,2014,8,9,2.0,62.0,1.0,21.0,3697.0,
85,CASANARE,85001,YOPAL,2014,9,4,1.0,84.0,,13.0,480.0,
85,CASANARE,85001,YOPAL,2014,10,3,2.0,67.0,,19.0,1326.0,
85,CASANARE,85001,YOPAL,2014,11,6,4.0,57.0,,9.0,240.0,
85,CASANARE,85001,YOPAL,2014,12,3,3.0,58.0,,14.0,1801.0,
85,CASANARE,85001,YOPAL,2015,1,5,1.0,32.0,,21.0,4273.0,
85,CASANARE,85001,YOPAL,2015,2,6,,40.0,,16.0,2073.0,
85,CASANARE,85001,YOPAL,2015,3,5,2.0,42.0,,17.0,15758.0,
85,CASANARE,85001,YOPAL,2015,4,3,2.0,38.0,,21.0,3352.0,
85,CASANARE,85001,YOPAL,2015,5,5,2.0,44.0,,14.0,888.0,
85,CASANARE,85001,YOPAL,2015,6,8,4.0,51.0,,9.0,3671.0,
85,CASANARE,85001,YOPAL,2015,7,7,4.0,51.0,,7.0,285.0,
85,CASANARE,85001,YOPAL,2015,8,6,3.0,64.0,,6.0,674.0,
85,CASANARE,85001,YOPAL,2015,9,8,2.0,60.0,,15.0,2290.0,
85,CASANARE,85001,YOPAL,2015,10,5,,59.0,,11.0,741.0,
85,CASANARE,85001,YOPAL,2015,11,10,1.0,60.0,,11.0,825.0,
85,CASANARE,85001,YOPAL,2015,12,3,,62.0,,14.0,1250.0,
85,CASANARE,85001,YOPAL,2016,1,5,5.0,72.0,2.0,11.0,534.0,
85,CASANARE,85001,YOPAL,2016,2,12,1.0,48.0,1.0,14.0,728.0,
85,CASANARE,85001,YOPAL,2016,3,8,1.0,38.0,,15.0,2394.0,
85,CASANARE,85001,YOPAL,2016,4,4,,52.0,,12.0,435.0,
85,CASANARE,85001,YOPAL,2016,5,9,2.0,52.0,1.0,12.0,594.0,
85,CASANARE,85001,YOPAL,2016,6,4,1.0,47.0,,16.0,3600.0,
85,CASANARE,85001,YOPAL,2016,7,5,,47.0,,9.0,318.0,
85,CASANARE,85001,YOPAL,2016,8,7,2.0,60.0,1.0,6.0,772.0,
85,CASANARE,85001,YOPAL,2016,9,9,,50.0,1.0,,,
85,CASANARE,85001,YOPAL,2016,10,5,1.0,52.0,,2.0,90.0,
85,CASANARE,85001,YOPAL,2016,11,2,6.0,52.0,1.0,2.0,13070.0,
85,CASANARE,85001,YOPAL,2016,12,6,1.0,71.0,1.0,4.0,8257.0,
85,CASANARE,85001,YOPAL,2017,1,5,1.0,54.0,,4.0,292.0,
85,CASANARE,85001,YOPAL,2017,2,2,3.0,68.0,,7.0,495.0,
85,CASANARE,85001,YOPAL,2017,3,17,2.0,86.0,,11.0,313.0,
85,CASANARE,85001,YOPAL,2017,4,5,3.0,71.0,,8.0,3009.0,
85,CASANARE,85001,YOPAL,2017,5,7,3.0,81.0,,16.0,930.0,
85,CASANARE,85001,YOPAL,2017,6,4,1.0,62.0,,15.0,718.0,
85,CASANARE,85001,YOPAL,2017,7,8,1.0,73.0,,15.0,1184.0,
85,CASANARE,85001,YOPAL,2017,8,8,2.0,77.0,,5.0,10775.0,
85,CASANARE,85001,YOPAL,2017,9,6,2.0,57.0,,5.0,2615.0,
85,CASANARE,85001,YOPAL,2017,10,6,2.0,68.0,,,,
85,CASANARE,85001,YOPAL,2017,11,7,1.0,70.0,,4.0,717.0,
85,CASANARE,85001,YOPAL,2017,12,3,,81.0,,8.0,53755.0,
85,CASANARE,85001,YOPAL,2018,1,7,,57.0,,1.0,65.0,
85,CASANARE,85001,YOPAL,2018,2,5,3.0,72.0,,9.0,457.0,
85,CASANARE,85001,YOPAL,2018,3,10,,50.0,,7.0,463.0,
85,CASANARE,85001,YOPAL,2018,4,3,1.0,69.0,,10.0,1103.0,
85,CASANARE,85001,YOPAL,2018,5,7,,89.0,,9.0,19139.0,
85,CASANARE,85001,YOPAL,2018,6,8,1.0,90.0,,13.0,635.0,
85,CASANARE,85001,YOPAL,2018,7,9,,93.0,1.0,3.0,8330.9,
85,CASANARE,85001,YOPAL,2018,8,8,2.0,86.0,,14.0,3624.0,
85,CASANARE,85001,YOPAL,2018,9,2,2.0,89.0,,15.0,825974.0,
85,CASANARE,85001,YOPAL,2018,10,7,1.0,103.0,,12.0,841.7,
85,CASANARE,85001,YOPAL,2018,11,3,3.0,112.0,,4.0,12850.0,
85,CASANARE,85001,YOPAL,2018,12,2,1.0,107.0,,4.0,6711.0,
85,CASANARE,85001,YOPAL,2019,1,3,2.0,92.0,1.0,8.0,699.0,
85,CASANARE,85001,YOPAL,2019,2,3,3.0,87.0,,9.0,142223.0,
85,CASANARE,85001,YOPAL,2019,3,5,1.0,97.0,,17.0,112467.0,
85,CASANARE,85001,YOPAL,2019,4,4,2.0,82.0,,14.0,663.0,
85,CASANARE,85001,YOPAL,2019,5,3,2.0,102.0,,14.0,38310.0,
85,CASANARE,85001,YOPAL,2019,6,5,2.0,69.0,,8.0,287.0,
85,CASANARE,85001,YOPAL,2019,7,3,1.0,96.0,,8.0,1103.0,
85,CASANARE,85001,YOPAL,2019,8,10,1.0,101.0,,15.0,985.0,
85,CASANARE,85001,YOPAL,2019,9,2,,106.0,,4.0,286.0,
85,CASANARE,85001,YOPAL,2019,10,5,2.0,131.0,,7.0,2239.0,
85,CASANARE,85001,YOPAL,2019,11,5,2.0,128.0,,4.0,235.0,
85,CASANARE,85001,YOPAL,2019,12,7,3.0,154.0,,6.0,289.0,
85,CASANARE,85001,YOPAL,2020,1,4,,163.0,1.0,15.0,659.0,180151
85,CASANARE,85001,YOPAL,2020,2,7,3.0,63.0,,9.0,316.0,180151
85,CASANARE,85001,YOPAL,2020,3,1,1.0,47.0,,2.0,219.0,180151
85,CASANARE,85001,YOPAL,2020,4,3,2.0,25.0,,7.0,5253.0,180151
85,CASANARE,85001,YOPAL,2020,5,4,4.0,47.0,,7.0,850.0,180151
85,CASANARE,85001,YOPAL,2020,6,6,6.0,60.0,,4.0,3065.0,180151
85,CASANARE,85001,YOPAL,2020,7,8,1.0,74.0,,10.0,4903.0,180151
85,CASANARE,85001,YOPAL,2020,8,4,1.0,64.0,,18.0,4011.0,180151
85,CASANARE,85001,YOPAL,2020,9,5,4.0,81.0,,12.0,1534.76,180151
85,CASANARE,85001,YOPAL,2020,10,4,4.0,99.0,,11.0,1257.0,180151
85,CASANARE,85001,YOPAL,2020,11,2,4.0,112.0,,13.0,37397.0,180151
85,CASANARE,85001,YOPAL,2020,12,4,6.0,127.0,,5.0,153.0,180151
85,CASANARE,85001,YOPAL,2021,1,2,5.0,134.0,,15.0,1809.0,184803
85,CASANARE,85001,YOPAL,2021,2,2,1.0,80.0,,18.0,1479.0,184803
85,CASANARE,85001,YOPAL,2021,3,2,2.0,107.0,,20.0,3184.0,184803
85,CASANARE,85001,YOPAL,2021,4,2,,115.0,,6.0,375.0,184803
85,CASANARE,85001,YOPAL,2021,5,3,1.0,106.0,,3.0,8344.0,184803
85,CASANARE,85001,YOPAL,2021,6,1,,88.0,,5.0,678.0,184803
85,CASANARE,85001,YOPAL,2021,7,4,2.0,107.0,,3.0,23.0,184803
85,CASANARE,85001,YOPAL,2021,8,4,4.0,118.0,,11.0,883.0,184803
85,CASANARE,85001,YOPAL,2021,9,6,7.0,86.0,1.0,12.0,7913.0,184803
85,CASANARE,85001,YOPAL,2021,10,1,4.0,131.0,,4.0,5412.0,184803
85,CASANARE,85001,YOPAL,2021,11,6,,131.0,,10.0,758.0,184803
85,CASANARE,85001,YOPAL,2021,12,6,3.0,154.0,,2.0,38.0,184803
85,CASANARE,85001,YOPAL,2022,1,5,1.0,118.0,,29.0,4100.0,187954
85,CASANARE,85001,YOPAL,2022,3,1,5.0,178.0,,30.0,3671.0,187954
85,CASANARE,85001,YOPAL,2022,4,2,3.0,166.0,1.0,17.0,944.0,187954
85,CASANARE,85001,YOPAL,2022,5,4,3.0,120.0,,16.0,741.0,187954
85,CASANARE,85001,YOPAL,2022,6,2,,106.0,1.0,9.0,54973.0,187954
85,CASANARE,85001,YOPAL,2022,8,3,,181.0,,15.0,3067.0,187954
85,CASANARE,85001,YOPAL,2022,9,2,3.0,202.0,,5.0,3176.0,187954
85,CASANARE,85001,YOPAL,2022,10,6,1.0,209.0,,6.0,479.0,187954
85,CASANARE,85001,YOPAL,2022,11,7,1.0,138.0,,,,187954
85,CASANARE,85001,YOPAL,2022,12,14,4.0,193.0,,,,187954
85,CASANARE,85001,YOPAL,2023,1,1,6.0,156.0,,14.0,1904.0,191133
85,CASANARE,85001,YOPAL,2023,4,2,3.0,158.0,,17.0,887.0,191133
85,CASANARE,85001,YOPAL,2023,6,5,1.0,153.0,,18.0,1944.0,191133
85,CASANARE,85001,YOPAL,2023,8,4,5.0,62.0,,2.0,546.0,191133
85,CASANARE,85001,YOPAL,2023,9,1,1.0,45.0,,4.0,550.0,191133
85,CASANARE,85001,YOPAL,2023,10,2,1.0,111.0,,7.0,42649.4,191133
85,CASANARE,85001,YOPAL,2023,11,8,2.0,176.0,1.0,6.0,1723.0,191133
85,CASANARE,85001,YOPAL,2023,12,10,,169.0,,2.0,10003.0,191133
85,CASANARE,85001,YOPAL,2024,1,3,3.0,159.0,,15.0,2146.0,194079
85,CASANARE,85001,YOPAL,2024,2,2,2.0,134.0,,25.0,29444.8,194079
85,CASANARE,85001,YOPAL,2024,3,2,1.0,150.0,,26.0,2351.09,194079
85,CASANARE,85001,YOPAL,2024,4,8,1.0,130.0,,27.0,3383.59,194079
85,CASANARE,85001,YOPAL,2024,5,3,2.0,148.0,3.0,29.0,1994.29,194079
85,CASANARE,85001,YOPAL,2024,6,5,2.0,153.0,,23.0,2410.64,194079
85,CASANARE,85001,YOPAL,2024,7,4,1.0,172.0,,23.0,2021.19,194079
85,CASANARE,85001,YOPAL,2024,8,9,3.0,138.0,1.0,20.0,953.08,194079
85,CASANARE,85001,YOPAL,2024,9,8,4.0,172.0,1.0,13.0,27336.0,194079
85,CASANARE,85001,YOPAL,2024,10,7,8.0,155.0,1.0,12.0,18032.3,194079
85,CASANARE,85001,YOPAL,2024,11,11,2.0,129.0,1.0,7.0,10303.3,194079
85,CASANARE,85001,YOPAL,2024,12,5,3.0,188.0,,,,194079
85,CASANARE,85001,YOPAL,2025,1,1,9.0,116.0,,24.0,7542.6,196758
85,CASANARE,85001,YOPAL,2025,2,1,5.0,110.0,,26.0,3959.0,196758
85,CASANARE,85001,YOPAL,2025,3,2,1.0,129.0,,14.0,1587.87,196758
85,CASANARE,85001,YOPAL,2025,4,1,1.0,98.0,,21.0,55229.729999999996,196758
85,CASANARE,85001,YOPAL,2025,5,2,5.0,82.0,,18.0,23082.739999999998,196758
85,CASANARE,85001,YOPAL,2025,6,3,6.0,87.0,,25.0,50968.67,196758
85,CASANARE,85001,YOPAL,2025,7,9,2.0,106.0,,4.0,762.0,196758
85,CASANARE,85001,YOPAL,2025,8,8,,93.0,,16.0,485370.47,196758
85,CASANARE,85001,YOPAL,2025,9,5,3.0,62.0,,10.0,93787.0,196758
85,CASANARE,85001,YOPAL,2025,10,6,,132.0,,8.0,73671.0,196758
85,CASANARE,85001,YOPAL,2025,11,4,1.0,132.0,1.0,,,196758
85,CASANARE,85001,YOPAL,2026,1,1,1.0,134.0,1.0,,,199286
85,CASANARE,85001,YOPAL,2026,2,2,3.0,142.0,3.0,,,199286
85,CASANARE,85010,AGUAZUL,2005,4,1,2.0,1.0,,,,
85,CASANARE,85010,AGUAZUL,2005,8,2,3.0,,,,,
85,CASANARE,85010,AGUAZUL,2006,2,3,,5.0,,,,
85,CASANARE,85010,AGUAZUL,2006,6,1,,3.0,,,,
85,CASANARE,85010,AGUAZUL,2007,2,1,4.0,,,,,
85,CASANARE,85010,AGUAZUL,2007,7,1,2.0,,,,,
85,CASANARE,85010,AGUAZUL,2007,11,1,,1.0,,,,
85,CASANARE,85010,AGUAZUL,2008,3,1,1.0,,,,,
85,CASANARE,85010,AGUAZUL,2008,4,1,2.0,,,,,
85,CASANARE,85010,AGUAZUL,2008,10,1,,,,,,
85,CASANARE,85010,AGUAZUL,2009,6,1,,1.0,,,,
85,CASANARE,85010,AGUAZUL,2009,9,1,,2.0,,,,
85,CASANARE,85010,AGUAZUL,2009,10,1,1.0,3.0,,,,
85,CASANARE,85010,AGUAZUL,2010,2,1,,2.0,,1.0,217.0,
85,CASANARE,85010,AGUAZUL,2010,5,1,,2.0,,2.0,21.0,
85,CASANARE,85010,AGUAZUL,2010,10,1,,2.0,,18.0,270.0,
85,CASANARE,85010,AGUAZUL,2011,5,2,1.0,3.0,,9.0,82.0,
85,CASANARE,85010,AGUAZUL,2011,9,1,,4.0,1.0,21.0,204.0,
85,CASANARE,85010,AGUAZUL,2011,11,1,,2.0,,11.0,79.0,
85,CASANARE,85010,AGUAZUL,2012,1,2,1.0,11.0,,21.0,135.0,
85,CASANARE,85010,AGUAZUL,2012,2,1,1.0,10.0,,10.0,6461.0,
85,CASANARE,85010,AGUAZUL,2012,10,1,,3.0,,3.0,195.0,
85,CASANARE,85010,AGUAZUL,2013,3,3,,4.0,,13.0,803.0,
85,CASANARE,85010,AGUAZUL,2013,4,1,,7.0,,15.0,166.0,
85,CASANARE,85010,AGUAZUL,2013,10,2,,5.0,,1.0,500.0,
85,CASANARE,85010,AGUAZUL,2013,11,1,1.0,4.0,,,,
85,CASANARE,85010,AGUAZUL,2014,1,1,,3.0,,1.0,15.0,
85,CASANARE,85010,AGUAZUL,2014,3,2,,2.0,,3.0,325.0,
85,CASANARE,85010,AGUAZUL,2014,6,1,,,,2.0,475.0,
85,CASANARE,85010,AGUAZUL,2014,8,2,,8.0,,4.0,89.0,
85,CASANARE,85010,AGUAZUL,2014,10,1,,8.0,1.0,4.0,227.0,
85,CASANARE,85010,AGUAZUL,2014,11,1,1.0,3.0,,4.0,88.0,
85,CASANARE,85010,AGUAZUL,2015,1,1,,5.0,,4.0,84.0,
85,CASANARE,85010,AGUAZUL,2015,2,1,1.0,2.0,,3.0,61.0,
85,CASANARE,85010,AGUAZUL,2015,3,2,,5.0,,2.0,50.0,
85,CASANARE,85010,AGUAZUL,2015,5,1,,3.0,2.0,3.0,65.0,
85,CASANARE,85010,AGUAZUL,2015,6,2,,1.0,,1.0,12.0,
85,CASANARE,85010,AGUAZUL,2015,7,1,1.0,3.0,1.0,4.0,40.0,
85,CASANARE,85010,AGUAZUL,2015,8,3,2.0,2.0,,1.0,10.0,
85,CASANARE,85010,AGUAZUL,2015,10,1,,1.0,1.0,1.0,100.0,
85,CASANARE,85010,AGUAZUL,2015,12,1,,9.0,,,,
85,CASANARE,85010,AGUAZUL,2016,2,1,4.0,2.0,1.0,4.0,118.0,
85,CASANARE,85010,AGUAZUL,2016,6,2,3.0,6.0,,2.0,2074.0,
85,CASANARE,85010,AGUAZUL,2016,8,1,1.0,3.0,,,,
85,CASANARE,85010,AGUAZUL,2016,9,2,1.0,,,2.0,16.0,
85,CASANARE,85010,AGUAZUL,2016,10,1,1.0,8.0,,1.0,20.0,
85,CASANARE,85010,AGUAZUL,2017,1,1,,9.0,,2.0,60.5,
85,CASANARE,85010,AGUAZUL,2017,2,1,,5.0,,2.0,82.0,
85,CASANARE,85010,AGUAZUL,2017,3,3,1.0,10.0,,4.0,26.0,
85,CASANARE,85010,AGUAZUL,2017,5,1,,6.0,,1.0,90.0,
85,CASANARE,85010,AGUAZUL,2017,7,1,,5.0,,1.0,6.0,
85,CASANARE,85010,AGUAZUL,2017,12,1,1.0,8.0,,1.0,8.0,
85,CASANARE,85010,AGUAZUL,2018,1,2,1.0,16.0,2.0,2.0,864.0,
85,CASANARE,85010,AGUAZUL,2018,3,1,,8.0,,2.0,1571.0,
85,CASANARE,85010,AGUAZUL,2018,4,1,1.0,6.0,,,,
