cod_dpto,dpto_nombre,cod_mun,mun_nombre,ano,poblacion_rural,poblacion_total,poblacion_urbana
05,Antioquia,05145,Caramanta,2022,2441,4869,2428
05,Antioquia,05145,Caramanta,2023,2426,4907,2481
05,Antioquia,05145,Caramanta,2024,2428,4951,2523
05,Antioquia,05145,Caramanta,2025,2424,4973,2549
05,Antioquia,05145,Caramanta,2026,2420,5005,2585
05,Antioquia,05145,Caramanta,2027,2432,5049,2617
05,Antioquia,05145,Caramanta,2028,2436,5072,2636
05,Antioquia,05145,Caramanta,2029,2433,5097,2664
05,Antioquia,05145,Caramanta,2030,2450,5108,2658
05,Antioquia,05145,Caramanta,2031,2469,5138,2669
05,Antioquia,05145,Caramanta,2032,2470,5153,2683
05,Antioquia,05145,Caramanta,2033,2488,5189,2701
05,Antioquia,05145,Caramanta,2034,2493,5206,2713
05,Antioquia,05145,Caramanta,2035,2508,5228,2720
05,Antioquia,05147,Carepa,2020,13715,50106,36391
05,Antioquia,05147,Carepa,2021,13560,50885,37325
05,Antioquia,05147,Carepa,2022,13420,51328,37908
05,Antioquia,05147,Carepa,2023,13336,51777,38441
05,Antioquia,05147,Carepa,2024,13250,52184,38934
05,Antioquia,05147,Carepa,2025,13200,52540,39340
05,Antioquia,05147,Carepa,2026,13169,52854,39685
05,Antioquia,05147,Carepa,2027,13145,53109,39964
05,Antioquia,05147,Carepa,2028,13158,53385,40227
05,Antioquia,05147,Carepa,2029,13192,53650,40458
05,Antioquia,05147,Carepa,2030,13235,53894,40659
05,Antioquia,05147,Carepa,2031,13309,54126,40817
05,Antioquia,05147,Carepa,2032,13382,54350,40968
05,Antioquia,05147,Carepa,2033,13447,54553,41106
05,Antioquia,05147,Carepa,2034,13522,54753,41231
05,Antioquia,05147,Carepa,2035,13595,54942,41347
05,Antioquia,05148,El Carmen de Viboral,2020,25079,61820,36741
05,Antioquia,05148,El Carmen de Viboral,2021,24711,62600,37889
05,Antioquia,05148,El Carmen de Viboral,2022,24491,63183,38692
05,Antioquia,05148,El Carmen de Viboral,2023,24329,63761,39432
05,Antioquia,05148,El Carmen de Viboral,2024,24255,64265,40010
05,Antioquia,05148,El Carmen de Viboral,2025,24204,64717,40513
05,Antioquia,05148,El Carmen de Viboral,2026,24178,65125,40947
05,Antioquia,05148,El Carmen de Viboral,2027,24187,65503,41316
05,Antioquia,05148,El Carmen de Viboral,2028,24216,65847,41631
05,Antioquia,05148,El Carmen de Viboral,2029,24290,66167,41877
05,Antioquia,05148,El Carmen de Viboral,2030,24401,66492,42091
05,Antioquia,05148,El Carmen de Viboral,2031,24540,66800,42260
05,Antioquia,05148,El Carmen de Viboral,2032,24673,67090,42417
05,Antioquia,05148,El Carmen de Viboral,2033,24782,67363,42581
05,Antioquia,05148,El Carmen de Viboral,2034,24919,67631,42712
05,Antioquia,05148,El Carmen de Viboral,2035,25034,67870,42836
05,Antioquia,05150,Carolina,2020,963,4069,3106
05,Antioquia,05150,Carolina,2021,959,4108,3149
05,Antioquia,05150,Carolina,2022,952,4154,3202
05,Antioquia,05150,Carolina,2023,933,4174,3241
05,Antioquia,05150,Carolina,2024,932,4219,3287
05,Antioquia,05150,Carolina,2025,919,4242,3323
05,Antioquia,05150,Carolina,2026,915,4264,3349
05,Antioquia,05150,Carolina,2027,914,4288,3374
05,Antioquia,05150,Carolina,2028,915,4308,3393
05,Antioquia,05150,Carolina,2029,913,4331,3418
05,Antioquia,05150,Carolina,2030,937,4361,3424
05,Antioquia,05150,Carolina,2031,926,4372,3446
05,Antioquia,05150,Carolina,2032,928,4402,3474
05,Antioquia,05150,Carolina,2033,954,4425,3471
05,Antioquia,05150,Carolina,2034,952,4438,3486
05,Antioquia,05150,Carolina,2035,965,4463,3498
05,Antioquia,05154,Caucasia,2020,10622,94010,83388
05,Antioquia,05154,Caucasia,2021,10461,95274,84813
05,Antioquia,05154,Caucasia,2022,10363,96148,85785
05,Antioquia,05154,Caucasia,2023,10310,97025,86715
05,Antioquia,05154,Caucasia,2024,10226,97803,87577
05,Antioquia,05154,Caucasia,2025,10176,98488,88312
05,Antioquia,05154,Caucasia,2026,10136,99102,88966
05,Antioquia,05154,Caucasia,2027,10106,99651,89545
05,Antioquia,05154,Caucasia,2028,10101,100171,90070
05,Antioquia,05154,Caucasia,2029,10129,100665,90536
05,Antioquia,05154,Caucasia,2030,10166,101159,90993
05,Antioquia,05154,Caucasia,2031,10228,101623,91395
05,Antioquia,05154,Caucasia,2032,10276,102053,91777
05,Antioquia,05154,Caucasia,2033,10336,102472,92136
05,Antioquia,05154,Caucasia,2034,10391,102874,92483
05,Antioquia,05154,Caucasia,2035,10440,103229,92789
05,Antioquia,05172,Chigorodó,2020,9247,59822,50575
05,Antioquia,05172,Chigorodó,2021,9132,60646,51514
05,Antioquia,05172,Chigorodó,2022,9048,61211,52163
05,Antioquia,05172,Chigorodó,2023,8981,61741,52760
05,Antioquia,05172,Chigorodó,2024,8925,62235,53310
05,Antioquia,05172,Chigorodó,2025,8882,62675,53793
05,Antioquia,05172,Chigorodó,2026,8830,63048,54218
05,Antioquia,05172,Chigorodó,2027,8813,63397,54584
05,Antioquia,05172,Chigorodó,2028,8817,63722,54905
05,Antioquia,05172,Chigorodó,2029,8847,64032,55185
05,Antioquia,05172,Chigorodó,2030,8875,64331,55456
05,Antioquia,05172,Chigorodó,2031,8925,64619,55694
05,Antioquia,05172,Chigorodó,2032,8979,64879,55900
05,Antioquia,05172,Chigorodó,2033,9020,65154,56134
05,Antioquia,05172,Chigorodó,2034,9072,65389,56317
05,Antioquia,05172,Chigorodó,2035,9135,65630,56495
05,Antioquia,05190,Cisneros,2020,1183,10053,8870
05,Antioquia,05190,Cisneros,2021,1167,10147,8980
05,Antioquia,05190,Cisneros,2022,1168,10253,9085
05,Antioquia,05190,Cisneros,2023,1149,10326,9177
05,Antioquia,05190,Cisneros,2024,1151,10422,9271
05,Antioquia,05190,Cisneros,2025,1145,10495,9350
05,Antioquia,05190,Cisneros,2026,1138,10562,9424
05,Antioquia,05190,Cisneros,2027,1136,10616,9480
05,Antioquia,05190,Cisneros,2028,1126,10674,9548
05,Antioquia,05190,Cisneros,2029,1131,10729,9598
05,Antioquia,05190,Cisneros,2030,1141,10782,9641
05,Antioquia,05190,Cisneros,2031,1146,10842,9696
05,Antioquia,05190,Cisneros,2032,1141,10878,9737
05,Antioquia,05190,Cisneros,2033,1160,10912,9752
05,Antioquia,05190,Cisneros,2034,1177,10973,9796
05,Antioquia,05190,Cisneros,2035,1179,10996,9817
05,Antioquia,05197,Cocorná,2020,8744,15929,7185
05,Antioquia,05197,Cocorná,2021,8575,16062,7487
05,Antioquia,05197,Cocorná,2022,8495,16201,7706
05,Antioquia,05197,Cocorná,2023,8459,16390,7931
05,Antioquia,05197,Cocorná,2024,8466,16551,8085
05,Antioquia,05197,Cocorná,2025,8472,16686,8214
05,Antioquia,05197,Cocorná,2026,8487,16811,8324
05,Antioquia,05197,Cocorná,2027,8512,16934,8422
05,Antioquia,05197,Cocorná,2028,8555,17051,8496
05,Antioquia,05197,Cocorná,2029,8587,17162,8575
05,Antioquia,05197,Cocorná,2030,8621,17240,8619
05,Antioquia,05197,Cocorná,2031,8695,17350,8655
05,Antioquia,05197,Cocorná,2032,8771,17491,8720
05,Antioquia,05197,Cocorná,2033,8818,17574,8756
05,Antioquia,05197,Cocorná,2034,8861,17648,8787
05,Antioquia,05197,Cocorná,2035,8926,17764,8838
05,Antioquia,05206,Concepción,2020,2799,4899,2100
05,Antioquia,05206,Concepción,2021,2740,4927,2187
05,Antioquia,05206,Concepción,2022,2709,4965,2256
05,Antioquia,05206,Concepción,2023,2691,5020,2329
05,Antioquia,05206,Concepción,2024,2704,5049,2345
05,Antioquia,05206,Concepción,2025,2693,5093,2400
05,Antioquia,05206,Concepción,2026,2689,5116,2427
05,Antioquia,05206,Concepción,2027,2711,5163,2452
05,Antioquia,05206,Concepción,2028,2709,5179,2470
05,Antioquia,05206,Concepción,2029,2723,5197,2474
05,Antioquia,05206,Concepción,2030,2743,5248,2505
05,Antioquia,05206,Concepción,2031,2754,5264,2510
05,Antioquia,05206,Concepción,2032,2751,5271,2520
05,Antioquia,05206,Concepción,2033,2766,5305,2539
05,Antioquia,05206,Concepción,2034,2789,5329,2540
05,Antioquia,05206,Concepción,2035,2799,5336,2537
05,Antioquia,05209,Concordia,2020,14223,21997,7774
05,Antioquia,05209,Concordia,2021,13943,22137,8194
05,Antioquia,05209,Concordia,2022,13817,22352,8535
05,Antioquia,05209,Concordia,2023,13726,22540,8814
05,Antioquia,05209,Concordia,2024,13729,22737,9008
05,Antioquia,05209,Concordia,2025,13761,22905,9144
05,Antioquia,05209,Concordia,2026,13775,23034,9259
05,Antioquia,05209,Concordia,2027,13790,23163,9373
05,Antioquia,05209,Concordia,2028,13843,23289,9446
05,Antioquia,05209,Concordia,2029,13880,23416,9536
05,Antioquia,05209,Concordia,2030,13940,23503,9563
05,Antioquia,05209,Concordia,2031,14034,23631,9597
05,Antioquia,05209,Concordia,2032,14112,23736,9624
05,Antioquia,05209,Concordia,2033,14166,23829,9663
05,Antioquia,05209,Concordia,2034,14223,23912,9689
05,Antioquia,05209,Concordia,2035,14301,24023,9722
05,Antioquia,05212,Copacabana,2020,14694,81005,66311
05,Antioquia,05212,Copacabana,2021,14485,82038,67553
05,Antioquia,05212,Copacabana,2022,14339,82781,68442
05,Antioquia,05212,Copacabana,2023,14256,83559,69303
05,Antioquia,05212,Copacabana,2024,14158,84209,70051
05,Antioquia,05212,Copacabana,2025,14096,84787,70691
05,Antioquia,05212,Copacabana,2026,14061,85324,71263
05,Antioquia,05212,Copacabana,2027,14015,85805,71790
05,Antioquia,05212,Copacabana,2028,14029,86253,72224
05,Antioquia,05212,Copacabana,2029,14058,86681,72623
05,Antioquia,05212,Copacabana,2030,14133,87109,72976
05,Antioquia,05212,Copacabana,2031,14181,87502,73321
05,Antioquia,05212,Copacabana,2032,14272,87892,73620
05,Antioquia,05212,Copacabana,2033,14368,88264,73896
05,Antioquia,05212,Copacabana,2034,14439,88596,74157
05,Antioquia,05212,Copacabana,2035,14505,88912,74407
05,Antioquia,05234,Dabeiba,2020,14271,23749,9478
05,Antioquia,05234,Dabeiba,2021,14006,23950,9944
05,Antioquia,05234,Dabeiba,2022,13885,24168,10283
05,Antioquia,05234,Dabeiba,2023,13791,24377,10586
05,Antioquia,05234,Dabeiba,2024,13798,24586,10788
05,Antioquia,05234,Dabeiba,2025,13805,24765,10960
05,Antioquia,05234,Dabeiba,2026,13818,24900,11082
05,Antioquia,05234,Dabeiba,2027,13848,25060,11212
05,Antioquia,05234,Dabeiba,2028,13878,25183,11305
05,Antioquia,05234,Dabeiba,2029,13916,25305,11389
05,Antioquia,05234,Dabeiba,2030,13986,25439,11453
05,Antioquia,05234,Dabeiba,2031,14057,25545,11488
05,Antioquia,05234,Dabeiba,2032,14138,25655,11517
05,Antioquia,05234,Dabeiba,2033,14193,25755,11562
05,Antioquia,05234,Dabeiba,2034,14281,25874,11593
05,Antioquia,05234,Dabeiba,2035,14332,25965,11633
05,Antioquia,05237,Donmatías,2020,6685,19610,12925
05,Antioquia,05237,Donmatías,2021,6582,19839,13257
05,Antioquia,05237,Donmatías,2022,6529,20020,13491
05,Antioquia,05237,Donmatías,2023,6478,20198,13720
05,Antioquia,05237,Donmatías,2024,6456,20360,13904
05,Antioquia,05237,Donmatías,2025,6428,20498,14070
05,Antioquia,05237,Donmatías,2026,6419,20634,14215
05,Antioquia,05237,Donmatías,2027,6413,20733,14320
05,Antioquia,05237,Donmatías,2028,6425,20860,14435
05,Antioquia,05237,Donmatías,2029,6444,20956,14512
05,Antioquia,05237,Donmatías,2030,6467,21041,14574
05,Antioquia,05237,Donmatías,2031,6514,21163,14649
05,Antioquia,05237,Donmatías,2032,6536,21233,14697
05,Antioquia,05237,Donmatías,2033,6577,21334,14757
05,Antioquia,05237,Donmatías,2034,6602,21407,14805
05,Antioquia,05237,Donmatías,2035,6642,21483,14841
05,Antioquia,05240,Ebéjico,2020,10059,12432,2373
05,Antioquia,05240,Ebéjico,2021,9840,12486,2646
05,Antioquia,05240,Ebéjico,2022,9742,12605,2863
05,Antioquia,05240,Ebéjico,2023,9676,12713,3037
05,Antioquia,05240,Ebéjico,2024,9716,12820,3104
05,Antioquia,05240,Ebéjico,2025,9751,12914,3163
05,Antioquia,05240,Ebéjico,2026,9779,12988,3209
05,Antioquia,05240,Ebéjico,2027,9814,13066,3252
05,Antioquia,05240,Ebéjico,2028,9842,13110,3268
05,Antioquia,05240,Ebéjico,2029,9892,13191,3299
05,Antioquia,05240,Ebéjico,2030,9944,13255,3311
05,Antioquia,05240,Ebéjico,2031,9981,13307,3326
05,Antioquia,05240,Ebéjico,2032,10031,13382,3351
05,Antioquia,05240,Ebéjico,2033,10071,13428,3357
05,Antioquia,05240,Ebéjico,2034,10130,13485,3355
05,Antioquia,05240,Ebéjico,2035,10162,13527,3365
05,Antioquia,05250,El Bagre,2020,18944,54096,35152
05,Antioquia,05250,El Bagre,2021,18702,54863,36161
05,Antioquia,05250,El Bagre,2022,18525,55363,36838
05,Antioquia,05250,El Bagre,2023,18400,55845,37445
05,Antioquia,05250,El Bagre,2024,18330,56306,37976
05,Antioquia,05250,El Bagre,2025,18274,56681,38407
05,Antioquia,05250,El Bagre,2026,18254,57032,38778
05,Antioquia,05250,El Bagre,2027,18228,57339,39111
05,Antioquia,05250,El Bagre,2028,18253,57646,39393
05,Antioquia,05250,El Bagre,2029,18299,57908,39609
05,Antioquia,05250,El Bagre,2030,18373,58190,39817
05,Antioquia,05250,El Bagre,2031,18479,58444,39965
05,Antioquia,05250,El Bagre,2032,18574,58683,40109
05,Antioquia,05250,El Bagre,2033,18673,58913,40240
05,Antioquia,05250,El Bagre,2034,18760,59133,40373
05,Antioquia,05250,El Bagre,2035,18854,59345,40491
05,Antioquia,05264,Entrerríos,2020,5530,11624,6094
05,Antioquia,05264,Entrerríos,2021,5451,11767,6316
05,Antioquia,05264,Entrerríos,2022,5400,11873,6473
05,Antioquia,05264,Entrerríos,2023,5360,11982,6622
05,Antioquia,05264,Entrerríos,2024,5344,12062,6718
05,Antioquia,05264,Entrerríos,2025,5347,12158,6811
05,Antioquia,05264,Entrerríos,2026,5346,12225,6879
05,Antioquia,05264,Entrerríos,2027,5353,12300,6947
05,Antioquia,05264,Entrerríos,2028,5342,12355,7013
05,Antioquia,05264,Entrerríos,2029,5366,12416,7050
05,Antioquia,05264,Entrerríos,2030,5394,12477,7083
05,Antioquia,05264,Entrerríos,2031,5414,12534,7120
05,Antioquia,05264,Entrerríos,2032,5467,12600,7133
05,Antioquia,05264,Entrerríos,2033,5470,12645,7175
05,Antioquia,05264,Entrerríos,2034,5504,12693,7189
05,Antioquia,05264,Entrerríos,2035,5540,12742,7202
05,Antioquia,05266,Envigado,2020,7928,238656,230728
05,Antioquia,05266,Envigado,2021,7827,241984,234157
05,Antioquia,05266,Envigado,2022,7760,244188,236428
05,Antioquia,05266,Envigado,2023,7709,246327,238618
05,Antioquia,05266,Envigado,2024,7649,248304,240655
05,Antioquia,05266,Envigado,2025,7573,250012,242439
05,Antioquia,05266,Envigado,2026,7541,251521,243980
05,Antioquia,05266,Envigado,2027,7532,252884,245352
05,Antioquia,05266,Envigado,2028,7521,254190,246669
05,Antioquia,05266,Envigado,2029,7528,255416,247888
05,Antioquia,05266,Envigado,2030,7564,256605,249041
05,Antioquia,05266,Envigado,2031,7608,257744,250136
05,Antioquia,05266,Envigado,2032,7641,258828,251187
05,Antioquia,05266,Envigado,2033,7695,259851,252156
05,Antioquia,05266,Envigado,2034,7729,260828,253099
05,Antioquia,05266,Envigado,2035,7774,261707,253933
05,Antioquia,05282,Fredonia,2020,16730,25128,8398
05,Antioquia,05282,Fredonia,2021,16398,25299,8901
05,Antioquia,05282,Fredonia,2022,16251,25541,9290
05,Antioquia,05282,Fredonia,2023,16141,25764,9623
05,Antioquia,05282,Fredonia,2024,16160,25981,9821
05,Antioquia,05282,Fredonia,2025,16185,26163,9978
05,Antioquia,05282,Fredonia,2026,16200,26312,10112
05,Antioquia,05282,Fredonia,2027,16246,26475,10229
05,Antioquia,05282,Fredonia,2028,16297,26610,10313
05,Antioquia,05282,Fredonia,2029,16354,26759,10405
05,Antioquia,05282,Fredonia,2030,16430,26868,10438
05,Antioquia,05282,Fredonia,2031,16518,26995,10477
05,Antioquia,05282,Fredonia,2032,16594,27111,10517
05,Antioquia,05282,Fredonia,2033,16686,27242,10556
05,Antioquia,05282,Fredonia,2034,16760,27340,10580
05,Antioquia,05282,Fredonia,2035,16831,27441,10610
05,Antioquia,05284,Frontino,2020,11982,21243,9261
05,Antioquia,05284,Frontino,2021,11715,21345,9630
05,Antioquia,05284,Frontino,2022,11592,21525,9933
05,Antioquia,05284,Frontino,2023,11523,21737,10214
05,Antioquia,05284,Frontino,2024,11522,21905,10383
05,Antioquia,05284,Frontino,2025,11515,22049,10534
05,Antioquia,05284,Frontino,2026,11535,22204,10669
05,Antioquia,05284,Frontino,2027,11545,22312,10767
05,Antioquia,05284,Frontino,2028,11570,22428,10858
05,Antioquia,05284,Frontino,2029,11615,22543,10928
05,Antioquia,05284,Frontino,2030,11667,22672,11005
05,Antioquia,05284,Frontino,2031,11732,22770,11038
05,Antioquia,05284,Frontino,2032,11796,22871,11075
05,Antioquia,05284,Frontino,2033,11843,22953,11110
05,Antioquia,05284,Frontino,2034,11897,23032,11135
05,Antioquia,05284,Frontino,2035,11960,23129,11169
05,Antioquia,05306,Giraldo,2020,3513,5725,2212
05,Antioquia,05306,Giraldo,2021,3468,5796,2328
05,Antioquia,05306,Giraldo,2022,3446,5857,2411
05,Antioquia,05306,Giraldo,2023,3418,5899,2481
05,Antioquia,05306,Giraldo,2024,3420,5963,2543
05,Antioquia,05306,Giraldo,2025,3421,5988,2567
05,Antioquia,05306,Giraldo,2026,3418,6027,2609
05,Antioquia,05306,Giraldo,2027,3420,6062,2642
05,Antioquia,05306,Giraldo,2028,3441,6100,2659
05,Antioquia,05306,Giraldo,2029,3444,6114,2670
05,Antioquia,05306,Giraldo,2030,3454,6141,2687
05,Antioquia,05306,Giraldo,2031,3489,6178,2689
05,Antioquia,05306,Giraldo,2032,3496,6203,2707
05,Antioquia,05306,Giraldo,2033,3510,6222,2712
05,Antioquia,05306,Giraldo,2034,3528,6254,2726
05,Antioquia,05306,Giraldo,2035,3548,6286,2738
05,Antioquia,05308,Girardota,2020,23207,53781,30574
05,Antioquia,05308,Girardota,2021,22874,54489,31615
05,Antioquia,05308,Girardota,2022,22662,54986,32324
05,Antioquia,05308,Girardota,2023,22513,55483,32970
05,Antioquia,05308,Girardota,2024,22444,55902,33458
05,Antioquia,05308,Girardota,2025,22412,56312,33900
05,Antioquia,05308,Girardota,2026,22384,56651,34267
05,Antioquia,05308,Girardota,2027,22396,56986,34590
05,Antioquia,05308,Girardota,2028,22425,57261,34836
05,Antioquia,05308,Girardota,2029,22498,57567,35069
05,Antioquia,05308,Girardota,2030,22609,57836,35227
05,Antioquia,05308,Girardota,2031,22712,58090,35378
05,Antioquia,05308,Girardota,2032,22819,58334,35515
05,Antioquia,05308,Girardota,2033,22955,58578,35623
05,Antioquia,05308,Girardota,2034,23064,58801,35737
05,Antioquia,05308,Girardota,2035,23179,59014,35835
05,Antioquia,05310,Gómez Plata,2020,4656,10048,5392
05,Antioquia,05310,Gómez Plata,2021,4557,10117,5560
05,Antioquia,05310,Gómez Plata,2022,4523,10225,5702
05,Antioquia,05310,Gómez Plata,2023,4487,10300,5813
05,Antioquia,05310,Gómez Plata,2024,4472,10397,5925
05,Antioquia,05310,Gómez Plata,2025,4480,10464,5984
05,Antioquia,05310,Gómez Plata,2026,4471,10528,6057
05,Antioquia,05310,Gómez Plata,2027,4482,10586,6104
05,Antioquia,05310,Gómez Plata,2028,4485,10645,6160
05,Antioquia,05310,Gómez Plata,2029,4482,10692,6210
05,Antioquia,05310,Gómez Plata,2030,4498,10742,6244
05,Antioquia,05310,Gómez Plata,2031,4532,10802,6270
05,Antioquia,05310,Gómez Plata,2032,4573,10845,6272
05,Antioquia,05310,Gómez Plata,2033,4584,10898,6314
05,Antioquia,05310,Gómez Plata,2034,4621,10942,6321
05,Antioquia,05310,Gómez Plata,2035,4632,10966,6334
05,Antioquia,05313,Granada,2020,4658,10414,5756
05,Antioquia,05313,Granada,2021,4567,10497,5930
05,Antioquia,05313,Granada,2022,4518,10587,6069
05,Antioquia,05313,Granada,2023,4492,10700,6208
05,Antioquia,05313,Granada,2024,4488,10785,6297
05,Antioquia,05313,Granada,2025,4469,10855,6386
05,Antioquia,05313,Granada,2026,4476,10921,6445
05,Antioquia,05313,Granada,2027,4466,10981,6515
05,Antioquia,05313,Granada,2028,4484,11051,6567
05,Antioquia,05313,Granada,2029,4494,11090,6596
05,Antioquia,05313,Granada,2030,4518,11151,6633
05,Antioquia,05313,Granada,2031,4551,11211,6660
05,Antioquia,05313,Granada,2032,4566,11251,6685
05,Antioquia,05313,Granada,2033,4589,11298,6709
05,Antioquia,05313,Granada,2034,4618,11349,6731
05,Antioquia,05313,Granada,2035,4646,11399,6753
05,Antioquia,05315,Guadalupe,2020,4354,6750,2396
05,Antioquia,05315,Guadalupe,2021,4271,6797,2526
05,Antioquia,05315,Guadalupe,2022,4234,6860,2626
05,Antioquia,05315,Guadalupe,2023,4205,6926,2721
05,Antioquia,05315,Guadalupe,2024,4207,6966,2759
05,Antioquia,05315,Guadalupe,2025,4205,7015,2810
05,Antioquia,05315,Guadalupe,2026,4224,7077,2853
05,Antioquia,05315,Guadalupe,2027,4243,7115,2872
05,Antioquia,05315,Guadalupe,2028,4247,7153,2906
05,Antioquia,05315,Guadalupe,2029,4260,7182,2922
05,Antioquia,05315,Guadalupe,2030,4277,7222,2945
05,Antioquia,05315,Guadalupe,2031,4298,7243,2945
05,Antioquia,05315,Guadalupe,2032,4333,7291,2958
05,Antioquia,05315,Guadalupe,2033,4344,7310,2966
05,Antioquia,05315,Guadalupe,2034,4360,7344,2984
05,Antioquia,05315,Guadalupe,2035,4373,7358,2985
05,Antioquia,05318,Guarne,2020,37925,57407,19482
05,Antioquia,05318,Guarne,2021,37406,58183,20777
05,Antioquia,05318,Guarne,2022,37058,58715,21657
05,Antioquia,05318,Guarne,2023,36808,59226,22418
05,Antioquia,05318,Guarne,2024,36857,59710,22853
05,Antioquia,05318,Guarne,2025,36918,60148,23230
05,Antioquia,05318,Guarne,2026,36963,60502,23539
05,Antioquia,05318,Guarne,2027,37044,60843,23799
05,Antioquia,05318,Guarne,2028,37138,61143,24005
05,Antioquia,05318,Guarne,2029,37273,61462,24189
05,Antioquia,05318,Guarne,2030,37441,61752,24311
05,Antioquia,05318,Guarne,2031,37633,62031,24398
05,Antioquia,05318,Guarne,2032,37815,62298,24483
05,Antioquia,05318,Guarne,2033,38001,62545,24544
05,Antioquia,05318,Guarne,2034,38172,62797,24625
05,Antioquia,05318,Guarne,2035,38350,63024,24674
05,Antioquia,05321,Guatapé,2020,2913,8681,5768
05,Antioquia,05321,Guatapé,2021,2879,8791,5912
05,Antioquia,05321,Guatapé,2022,2838,8862,6024
05,Antioquia,05321,Guatapé,2023,2833,8945,6112
05,Antioquia,05321,Guatapé,2024,2819,9020,6201
05,Antioquia,05321,Guatapé,2025,2804,9072,6268
05,Antioquia,05321,Guatapé,2026,2802,9124,6322
05,Antioquia,05321,Guatapé,2027,2790,9162,6372
05,Antioquia,05321,Guatapé,2028,2792,9223,6431
05,Antioquia,05321,Guatapé,2029,2807,9257,6450
