COD_DEPTO,DEPARTAMENTO,COD_MUNI,MUNICIPIO,AÑO,CANTIDAD_EXTORSION,PROMEDIO_EXTORSION,CANTIDAD_SUBVERSIVAS,PROMEDIO_SUBVERSIVAS,COD_DPTO,COD_DPTO-MPIO,Total,COBERTURA 2G,COBERTURA 3G,COBERTUTA 4G
70,SUCRE,70215,COROZAL,2022,7.0,1.0,0.0,0.0,70,70215,69840,1.0,1.0,1.0
70,SUCRE,70215,COROZAL,2023,6.0,1.0,0.0,0.0,70,70215,70591,1.0,1.0,1.0
70,SUCRE,70215,COROZAL,2024,12.0,1.090909090909091,0.0,0.0,70,70215,71381,0.0,0.0,0.0
70,SUCRE,70221,COVEÑAS,2018,3.0,1.0,0.0,0.0,70,70221,18250,1.0,1.0,0.0
70,SUCRE,70221,COVEÑAS,2019,3.0,1.0,0.0,0.0,70,70221,19101,1.0,1.0,0.0
70,SUCRE,70221,COVEÑAS,2020,3.0,1.0,0.0,0.0,70,70221,19919,1.0,1.0,0.0
70,SUCRE,70221,COVEÑAS,2021,3.0,1.0,0.0,0.0,70,70221,20597,1.0,1.0,1.0
70,SUCRE,70221,COVEÑAS,2022,1.0,1.0,0.0,0.0,70,70221,20892,1.0,1.0,1.0
70,SUCRE,70221,COVEÑAS,2023,2.0,1.0,0.0,0.0,70,70221,21190,1.0,1.0,1.0
70,SUCRE,70221,COVEÑAS,2024,6.0,1.0,0.0,0.0,70,70221,21420,0.0,0.0,0.0
70,SUCRE,70230,CHALAN,2021,2.0,1.0,0.0,0.0,70,70230,4659,1.0,1.0,1.0
70,SUCRE,70230,CHALAN,2022,1.0,1.0,0.0,0.0,70,70230,4731,1.0,1.0,1.0
70,SUCRE,70230,CHALAN,2024,2.0,1.0,0.0,0.0,70,70230,4841,0.0,0.0,0.0
70,SUCRE,70233,EL ROBLE,2019,1.0,1.0,0.0,0.0,70,70233,10012,1.0,1.0,0.0
70,SUCRE,70233,EL ROBLE,2020,2.0,1.0,0.0,0.0,70,70233,10068,1.0,1.0,0.0
70,SUCRE,70233,EL ROBLE,2021,1.0,1.0,0.0,0.0,70,70233,10054,1.0,1.0,1.0
70,SUCRE,70233,EL ROBLE,2022,1.0,1.0,0.0,0.0,70,70233,10182,1.0,1.0,1.0
70,SUCRE,70233,EL ROBLE,2024,1.0,1.0,0.0,0.0,70,70233,10437,0.0,0.0,0.0
70,SUCRE,70235,GALERAS,2018,2.0,1.0,0.0,0.0,70,70235,21982,1.0,1.0,0.0
70,SUCRE,70235,GALERAS,2019,1.0,1.0,0.0,0.0,70,70235,22605,1.0,1.0,0.0
70,SUCRE,70235,GALERAS,2020,3.0,1.0,0.0,0.0,70,70235,23151,1.0,1.0,0.0
70,SUCRE,70235,GALERAS,2021,1.0,1.0,0.0,0.0,70,70235,23582,1.0,1.0,1.0
70,SUCRE,70235,GALERAS,2022,4.0,1.0,0.0,0.0,70,70235,23933,1.0,1.0,1.0
70,SUCRE,70235,GALERAS,2023,1.0,1.0,0.0,0.0,70,70235,24257,1.0,1.0,1.0
70,SUCRE,70265,GUARANDA,2018,1.0,1.0,0.0,0.0,70,70265,17713,1.0,1.0,0.0
70,SUCRE,70265,GUARANDA,2019,1.0,1.0,0.0,0.0,70,70265,18030,1.0,1.0,0.0
70,SUCRE,70265,GUARANDA,2020,2.0,1.0,0.0,0.0,70,70265,18304,1.0,1.0,0.0
70,SUCRE,70265,GUARANDA,2021,1.0,1.0,2.0,2.0,70,70265,18464,1.0,1.0,1.0
70,SUCRE,70265,GUARANDA,2022,1.0,1.0,0.0,0.0,70,70265,18717,1.0,1.0,1.0
70,SUCRE,70265,GUARANDA,2023,1.0,1.0,0.0,0.0,70,70265,18955,1.0,1.0,1.0
70,SUCRE,70400,LA UNION,2018,1.0,1.0,0.0,0.0,70,70400,12349,1.0,1.0,0.0
70,SUCRE,70400,LA UNION,2019,1.0,1.0,0.0,0.0,70,70400,12883,1.0,1.0,0.0
70,SUCRE,70400,LA UNION,2022,1.0,1.0,0.0,0.0,70,70400,14046,1.0,1.0,1.0
70,SUCRE,70400,LA UNION,2023,1.0,1.0,0.0,0.0,70,70400,14282,1.0,1.0,1.0
70,SUCRE,70400,LA UNION,2024,1.0,1.0,0.0,0.0,70,70400,14474,0.0,0.0,0.0
70,SUCRE,70418,LOS PALMITOS,2018,1.0,1.0,0.0,0.0,70,70418,22880,1.0,1.0,0.0
70,SUCRE,70418,LOS PALMITOS,2019,2.0,1.0,0.0,0.0,70,70418,23337,1.0,1.0,0.0
70,SUCRE,70418,LOS PALMITOS,2020,2.0,1.0,0.0,0.0,70,70418,23738,1.0,1.0,0.0
70,SUCRE,70418,LOS PALMITOS,2022,1.0,1.0,0.0,0.0,70,70418,24335,1.0,1.0,1.0
70,SUCRE,70418,LOS PALMITOS,2023,3.0,1.0,0.0,0.0,70,70418,24638,1.0,1.0,1.0
70,SUCRE,70418,LOS PALMITOS,2024,2.0,1.0,0.0,0.0,70,70418,24924,0.0,0.0,0.0
70,SUCRE,70429,MAJAGUAL,2018,1.0,1.0,1.0,1.0,70,70429,36650,1.0,1.0,0.0
70,SUCRE,70429,MAJAGUAL,2019,2.0,1.0,0.0,0.0,70,70429,37991,1.0,1.0,0.0
70,SUCRE,70429,MAJAGUAL,2020,1.0,1.0,0.0,0.0,70,70429,39238,1.0,1.0,0.0
70,SUCRE,70429,MAJAGUAL,2021,2.0,1.0,0.0,0.0,70,70429,40322,1.0,1.0,1.0
70,SUCRE,70429,MAJAGUAL,2022,3.0,1.0,0.0,0.0,70,70429,40954,1.0,1.0,1.0
70,SUCRE,70429,MAJAGUAL,2023,3.0,1.0,0.0,0.0,70,70429,41601,1.0,1.0,1.0
70,SUCRE,70429,MAJAGUAL,2024,3.0,1.0,0.0,0.0,70,70429,42142,0.0,0.0,0.0
70,SUCRE,70473,MORROA,2018,1.0,1.0,0.0,0.0,70,70473,15061,1.0,1.0,0.0
70,SUCRE,70473,MORROA,2022,1.0,1.0,2.0,2.0,70,70473,16160,1.0,1.0,1.0
70,SUCRE,70473,MORROA,2024,3.0,1.0,0.0,0.0,70,70473,16565,0.0,0.0,0.0
70,SUCRE,70508,OVEJAS,2018,4.0,1.0,0.0,0.0,70,70508,22871,1.0,1.0,0.0
70,SUCRE,70508,OVEJAS,2019,1.0,1.0,0.0,0.0,70,70508,23087,1.0,1.0,0.0
70,SUCRE,70508,OVEJAS,2020,1.0,1.0,0.0,0.0,70,70508,23263,1.0,1.0,0.0
70,SUCRE,70508,OVEJAS,2021,2.0,1.0,0.0,0.0,70,70508,23283,1.0,1.0,1.0
70,SUCRE,70508,OVEJAS,2022,3.0,1.0,4.0,4.0,70,70508,23580,1.0,1.0,1.0
70,SUCRE,70508,OVEJAS,2023,2.0,1.0,0.0,0.0,70,70508,23862,1.0,1.0,1.0
70,SUCRE,70508,OVEJAS,2024,6.0,1.0,0.0,0.0,70,70508,24131,0.0,0.0,0.0
70,SUCRE,70523,PALMITO,2021,2.0,1.0,0.0,0.0,70,70523,15736,1.0,1.0,1.0
70,SUCRE,70523,PALMITO,2022,1.0,1.0,0.0,0.0,70,70523,15993,1.0,1.0,1.0
70,SUCRE,70523,PALMITO,2023,1.0,1.0,0.0,0.0,70,70523,16224,1.0,1.0,1.0
70,SUCRE,70523,PALMITO,2024,6.0,1.0,0.0,0.0,70,70523,16444,0.0,0.0,0.0
70,SUCRE,70670,SAMPUES,2018,3.0,1.0,0.0,0.0,70,70670,46455,1.0,1.0,0.0
70,SUCRE,70670,SAMPUES,2019,3.0,1.0,2.0,2.0,70,70670,48140,1.0,1.0,0.0
70,SUCRE,70670,SAMPUES,2020,3.0,1.0,0.0,0.0,70,70670,49710,1.0,1.0,0.0
70,SUCRE,70670,SAMPUES,2021,8.0,1.142857142857143,1.0,1.0,70,70670,51024,1.0,1.0,1.0
70,SUCRE,70670,SAMPUES,2022,3.0,1.0,1.0,1.0,70,70670,51813,1.0,1.0,1.0
70,SUCRE,70670,SAMPUES,2024,4.0,1.0,0.0,0.0,70,70670,53227,0.0,0.0,0.0
70,SUCRE,70678,SAN BENITO ABAD,2018,2.0,1.0,1.0,1.0,70,70678,28673,1.0,1.0,0.0
70,SUCRE,70678,SAN BENITO ABAD,2019,1.0,1.0,0.0,0.0,70,70678,29271,1.0,1.0,0.0
70,SUCRE,70678,SAN BENITO ABAD,2020,2.0,1.0,0.0,0.0,70,70678,29800,1.0,1.0,0.0
70,SUCRE,70678,SAN BENITO ABAD,2021,6.0,1.0,0.0,0.0,70,70678,30147,1.0,1.0,1.0
70,SUCRE,70678,SAN BENITO ABAD,2022,2.0,1.0,0.0,0.0,70,70678,30565,1.0,1.0,1.0
70,SUCRE,70678,SAN BENITO ABAD,2023,1.0,1.0,0.0,0.0,70,70678,30950,1.0,1.0,1.0
70,SUCRE,70678,SAN BENITO ABAD,2024,1.0,1.0,0.0,0.0,70,70678,31306,0.0,0.0,0.0
70,SUCRE,70702,SAN JUAN DE BETULIA,2020,1.0,1.0,0.0,0.0,70,70702,13887,1.0,1.0,0.0
70,SUCRE,70702,SAN JUAN DE BETULIA,2021,1.0,1.0,1.0,1.0,70,70702,13947,1.0,1.0,1.0
70,SUCRE,70702,SAN JUAN DE BETULIA,2024,4.0,1.0,0.0,0.0,70,70702,14476,0.0,0.0,0.0
70,SUCRE,70708,SAN MARCOS,2018,2.0,1.0,3.0,1.0,70,70708,57672,1.0,1.0,0.0
70,SUCRE,70708,SAN MARCOS,2019,8.0,1.0,0.0,0.0,70,70708,58717,1.0,1.0,0.0
70,SUCRE,70708,SAN MARCOS,2020,3.0,1.0,0.0,0.0,70,70708,59600,1.0,1.0,0.0
70,SUCRE,70708,SAN MARCOS,2021,3.0,1.0,0.0,0.0,70,70708,60108,1.0,1.0,1.0
70,SUCRE,70708,SAN MARCOS,2022,2.0,1.0,0.0,0.0,70,70708,60925,1.0,1.0,1.0
70,SUCRE,70708,SAN MARCOS,2023,2.0,1.0,0.0,0.0,70,70708,61679,1.0,1.0,1.0
70,SUCRE,70708,SAN MARCOS,2024,5.0,1.0,0.0,0.0,70,70708,62361,0.0,0.0,0.0
70,SUCRE,70713,SAN ONOFRE,2018,3.0,1.0,0.0,0.0,70,70713,49633,1.0,1.0,0.0
70,SUCRE,70713,SAN ONOFRE,2019,7.0,1.0,0.0,0.0,70,70713,51393,1.0,1.0,0.0
70,SUCRE,70713,SAN ONOFRE,2020,5.0,1.0,0.0,0.0,70,70713,53095,1.0,1.0,0.0
70,SUCRE,70713,SAN ONOFRE,2021,8.0,1.0,0.0,0.0,70,70713,54540,1.0,1.0,1.0
70,SUCRE,70713,SAN ONOFRE,2022,7.0,1.0,8.0,2.666666666666667,70,70713,55425,1.0,1.0,1.0
70,SUCRE,70713,SAN ONOFRE,2023,5.0,1.0,0.0,0.0,70,70713,56256,1.0,1.0,1.0
70,SUCRE,70713,SAN ONOFRE,2024,5.0,1.0,0.0,0.0,70,70713,57051,0.0,0.0,0.0
70,SUCRE,70717,SAN PEDRO,2019,1.0,1.0,0.0,0.0,70,70717,18977,1.0,1.0,0.0
70,SUCRE,70717,SAN PEDRO,2021,6.0,1.0,0.0,0.0,70,70717,19526,1.0,1.0,1.0
70,SUCRE,70717,SAN PEDRO,2023,2.0,1.0,0.0,0.0,70,70717,20065,1.0,1.0,1.0
70,SUCRE,70717,SAN PEDRO,2024,3.0,1.0,0.0,0.0,70,70717,20308,0.0,0.0,0.0
70,SUCRE,70742,SAN LUIS DE SINCE,2018,1.0,1.0,0.0,0.0,70,70742,30773,1.0,1.0,0.0
70,SUCRE,70742,SAN LUIS DE SINCE,2019,1.0,1.0,0.0,0.0,70,70742,31360,1.0,1.0,0.0
70,SUCRE,70742,SAN LUIS DE SINCE,2020,3.0,1.0,0.0,0.0,70,70742,31899,1.0,1.0,0.0
70,SUCRE,70742,SAN LUIS DE SINCE,2021,4.0,1.0,0.0,0.0,70,70742,32217,1.0,1.0,1.0
70,SUCRE,70742,SAN LUIS DE SINCE,2022,3.0,1.0,0.0,0.0,70,70742,32667,1.0,1.0,1.0
70,SUCRE,70742,SAN LUIS DE SINCE,2023,3.0,1.0,0.0,0.0,70,70742,33046,1.0,1.0,1.0
70,SUCRE,70742,SAN LUIS DE SINCE,2024,4.0,1.0,0.0,0.0,70,70742,33430,0.0,0.0,0.0
70,SUCRE,70771,SUCRE,2018,1.0,1.0,0.0,0.0,70,70771,29552,1.0,1.0,0.0
70,SUCRE,70771,SUCRE,2019,2.0,2.0,0.0,0.0,70,70771,30351,1.0,1.0,0.0
70,SUCRE,70771,SUCRE,2020,1.0,1.0,0.0,0.0,70,70771,31084,1.0,1.0,0.0
70,SUCRE,70771,SUCRE,2021,2.0,1.0,0.0,0.0,70,70771,31637,1.0,1.0,1.0
70,SUCRE,70771,SUCRE,2024,1.0,1.0,0.0,0.0,70,70771,32983,0.0,0.0,0.0
70,SUCRE,70820,SANTIAGO DE TOLU,2018,7.0,1.4,1.0,1.0,70,70820,32922,1.0,1.0,0.0
70,SUCRE,70820,SANTIAGO DE TOLU,2019,1.0,1.0,0.0,0.0,70,70820,33288,1.0,1.0,0.0
70,SUCRE,70820,SANTIAGO DE TOLU,2020,1.0,1.0,0.0,0.0,70,70820,33617,1.0,1.0,0.0
70,SUCRE,70820,SANTIAGO DE TOLU,2021,5.0,1.0,0.0,0.0,70,70820,33703,1.0,1.0,1.0
70,SUCRE,70820,SANTIAGO DE TOLU,2022,8.0,1.142857142857143,0.0,0.0,70,70820,34135,1.0,1.0,1.0
70,SUCRE,70820,SANTIAGO DE TOLU,2023,2.0,1.0,1.0,1.0,70,70820,34472,1.0,1.0,1.0
70,SUCRE,70820,SANTIAGO DE TOLU,2024,2.0,1.0,0.0,0.0,70,70820,34829,0.0,0.0,0.0
70,SUCRE,70823,SAN JOSE DE TOLUVIEJO,2023,3.0,1.0,0.0,0.0,70,70823,23099,1.0,1.0,1.0
70,SUCRE,70823,SAN JOSE DE TOLUVIEJO,2024,6.0,1.0,0.0,0.0,70,70823,23387,0.0,0.0,0.0
70,SUCRE,70823,TOLU VIEJO,2019,1.0,1.0,0.0,0.0,70,70823,21799,1.0,1.0,0.0
70,SUCRE,70823,TOLU VIEJO,2020,6.0,1.0,0.0,0.0,70,70823,22196,1.0,1.0,0.0
70,SUCRE,70823,TOLU VIEJO,2021,2.0,1.0,0.0,0.0,70,70823,22463,1.0,1.0,1.0
70,SUCRE,70823,TOLU VIEJO,2022,2.0,1.0,0.0,0.0,70,70823,22803,1.0,1.0,1.0
73,TOLIMA,73001,IBAGUE,2018,90.0,1.216216216216216,9.0,2.25,73,73001,529635,1.0,1.0,0.0
73,TOLIMA,73001,IBAGUE,2019,110.0,1.134020618556701,1.0,1.0,73,73001,533287,1.0,1.0,0.0
73,TOLIMA,73001,IBAGUE,2020,109.0,1.224719101123596,5.0,1.25,73,73001,536439,1.0,1.0,0.0
73,TOLIMA,73001,IBAGUE,2021,114.0,1.212765957446809,12.0,1.090909090909091,73,73001,537856,1.0,1.0,1.0
73,TOLIMA,73001,IBAGUE,2022,168.0,1.244444444444444,5.0,1.0,73,73001,539745,1.0,1.0,1.0
73,TOLIMA,73001,IBAGUE,2023,118.0,1.191919191919192,7.0,1.166666666666667,73,73001,542046,1.0,1.0,1.0
73,TOLIMA,73001,IBAGUE,2024,192.0,1.432835820895522,0.0,0.0,73,73001,544132,0.0,0.0,0.0
73,TOLIMA,73024,ALPUJARRA,2018,1.0,1.0,0.0,0.0,73,73024,4544,1.0,1.0,0.0
73,TOLIMA,73024,ALPUJARRA,2019,5.0,1.0,0.0,0.0,73,73024,4592,1.0,1.0,0.0
73,TOLIMA,73024,ALPUJARRA,2020,1.0,1.0,0.0,0.0,73,73024,4641,1.0,1.0,0.0
73,TOLIMA,73024,ALPUJARRA,2023,1.0,1.0,0.0,0.0,73,73024,4693,1.0,1.0,1.0
73,TOLIMA,73024,ALPUJARRA,2024,1.0,1.0,0.0,0.0,73,73024,4739,0.0,0.0,0.0
73,TOLIMA,73026,ALVARADO,2022,1.0,1.0,0.0,0.0,73,73026,9217,1.0,1.0,1.0
73,TOLIMA,73026,ALVARADO,2023,3.0,1.0,0.0,0.0,73,73026,9277,1.0,1.0,1.0
73,TOLIMA,73026,ALVARADO,2024,5.0,1.0,0.0,0.0,73,73026,9334,0.0,0.0,0.0
73,TOLIMA,73030,AMBALEMA,2020,2.0,2.0,0.0,0.0,73,73030,6752,1.0,1.0,0.0
73,TOLIMA,73030,AMBALEMA,2022,1.0,1.0,0.0,0.0,73,73030,6819,1.0,1.0,1.0
73,TOLIMA,73030,AMBALEMA,2023,1.0,1.0,0.0,0.0,73,73030,6874,1.0,1.0,1.0
73,TOLIMA,73030,AMBALEMA,2024,2.0,1.0,0.0,0.0,73,73030,6900,0.0,0.0,0.0
73,TOLIMA,73043,ANZOATEGUI,2020,2.0,1.0,0.0,0.0,73,73043,10382,1.0,1.0,0.0
73,TOLIMA,73043,ANZOATEGUI,2021,2.0,1.0,0.0,0.0,73,73043,10419,1.0,1.0,1.0
73,TOLIMA,73043,ANZOATEGUI,2022,1.0,1.0,0.0,0.0,73,73043,10487,1.0,1.0,1.0
73,TOLIMA,73043,ANZOATEGUI,2023,2.0,1.0,0.0,0.0,73,73043,10516,1.0,1.0,1.0
73,TOLIMA,73043,ANZOATEGUI,2024,3.0,1.0,0.0,0.0,73,73043,10589,0.0,0.0,0.0
73,TOLIMA,73055,ARMERO,2019,1.0,1.0,0.0,0.0,73,73055,12918,1.0,1.0,0.0
73,TOLIMA,73055,ARMERO,2020,1.0,1.0,0.0,0.0,73,73055,13132,1.0,1.0,0.0
73,TOLIMA,73055,ARMERO,2021,1.0,1.0,0.0,0.0,73,73055,13317,1.0,1.0,1.0
73,TOLIMA,73055,ARMERO,2022,3.0,1.0,0.0,0.0,73,73055,13394,1.0,1.0,1.0
73,TOLIMA,73055,ARMERO,2023,1.0,1.0,0.0,0.0,73,73055,13473,1.0,1.0,1.0
73,TOLIMA,73055,ARMERO,2024,3.0,1.0,0.0,0.0,73,73055,13543,0.0,0.0,0.0
73,TOLIMA,73067,ATACO,2018,3.0,1.0,0.0,0.0,73,73067,19330,1.0,1.0,0.0
73,TOLIMA,73067,ATACO,2019,7.0,1.0,0.0,0.0,73,73067,19503,1.0,1.0,0.0
73,TOLIMA,73067,ATACO,2020,1.0,1.0,0.0,0.0,73,73067,19685,1.0,1.0,0.0
73,TOLIMA,73067,ATACO,2021,2.0,1.0,0.0,0.0,73,73067,19796,1.0,1.0,1.0
73,TOLIMA,73067,ATACO,2022,3.0,1.0,0.0,0.0,73,73067,19890,1.0,1.0,1.0
73,TOLIMA,73067,ATACO,2023,3.0,1.0,0.0,0.0,73,73067,19985,1.0,1.0,1.0
73,TOLIMA,73067,ATACO,2024,1.0,1.0,0.0,0.0,73,73067,20116,0.0,0.0,0.0
73,TOLIMA,73124,CAJAMARCA,2018,4.0,1.0,0.0,0.0,73,73124,18471,1.0,1.0,0.0
73,TOLIMA,73124,CAJAMARCA,2019,7.0,1.0,0.0,0.0,73,73124,18701,1.0,1.0,0.0
73,TOLIMA,73124,CAJAMARCA,2020,4.0,1.333333333333333,0.0,0.0,73,73124,18920,1.0,1.0,0.0
73,TOLIMA,73124,CAJAMARCA,2021,2.0,1.0,5.0,1.0,73,73124,19103,1.0,1.0,1.0
73,TOLIMA,73124,CAJAMARCA,2022,3.0,1.0,0.0,0.0,73,73124,19189,1.0,1.0,1.0
73,TOLIMA,73124,CAJAMARCA,2023,1.0,1.0,1.0,1.0,73,73124,19312,1.0,1.0,1.0
73,TOLIMA,73124,CAJAMARCA,2024,8.0,1.0,0.0,0.0,73,73124,19408,0.0,0.0,0.0
73,TOLIMA,73148,CARMEN DE APICALA,2018,1.0,1.0,0.0,0.0,73,73148,10117,1.0,1.0,0.0
73,TOLIMA,73148,CARMEN DE APICALA,2019,1.0,1.0,0.0,0.0,73,73148,10420,1.0,1.0,0.0
73,TOLIMA,73148,CARMEN DE APICALA,2020,1.0,1.0,0.0,0.0,73,73148,10722,1.0,1.0,0.0
73,TOLIMA,73148,CARMEN DE APICALA,2021,2.0,1.0,0.0,0.0,73,73148,11003,1.0,1.0,1.0
73,TOLIMA,73148,CARMEN DE APICALA,2023,4.0,1.0,0.0,0.0,73,73148,11141,1.0,1.0,1.0
73,TOLIMA,73148,CARMEN DE APICALA,2024,2.0,1.0,0.0,0.0,73,73148,11211,0.0,0.0,0.0
73,TOLIMA,73152,CASABIANCA,2019,1.0,1.0,0.0,0.0,73,73152,6380,1.0,1.0,0.0
73,TOLIMA,73152,CASABIANCA,2020,1.0,1.0,0.0,0.0,73,73152,6384,1.0,1.0,0.0
73,TOLIMA,73152,CASABIANCA,2024,1.0,1.0,0.0,0.0,73,73152,6436,0.0,0.0,0.0
73,TOLIMA,73168,CHAPARRAL,2018,16.0,1.142857142857143,0.0,0.0,73,73168,50367,1.0,1.0,0.0
73,TOLIMA,73168,CHAPARRAL,2019,24.0,1.0,0.0,0.0,73,73168,51531,1.0,1.0,0.0
73,TOLIMA,73168,CHAPARRAL,2020,23.0,1.045454545454545,0.0,0.0,73,73168,52706,1.0,1.0,0.0
73,TOLIMA,73168,CHAPARRAL,2021,24.0,1.0,0.0,0.0,73,73168,53754,1.0,1.0,1.0
73,TOLIMA,73168,CHAPARRAL,2022,16.0,1.066666666666667,1.0,1.0,73,73168,54059,1.0,1.0,1.0
73,TOLIMA,73168,CHAPARRAL,2023,23.0,1.045454545454545,0.0,0.0,73,73168,54452,1.0,1.0,1.0
73,TOLIMA,73168,CHAPARRAL,2024,30.0,1.03448275862069,0.0,0.0,73,73168,54809,0.0,0.0,0.0
73,TOLIMA,73200,COELLO,2018,2.0,1.0,0.0,0.0,73,73200,8248,1.0,1.0,0.0
73,TOLIMA,73200,COELLO,2020,1.0,1.0,0.0,0.0,73,73200,8378,1.0,1.0,0.0
73,TOLIMA,73200,COELLO,2024,1.0,1.0,0.0,0.0,73,73200,8524,0.0,0.0,0.0
73,TOLIMA,73217,COYAIMA,2018,1.0,1.0,0.0,0.0,73,73217,22813,1.0,1.0,0.0
73,TOLIMA,73217,COYAIMA,2019,2.0,1.0,0.0,0.0,73,73217,22990,1.0,1.0,0.0
73,TOLIMA,73217,COYAIMA,2020,2.0,1.0,0.0,0.0,73,73217,23164,1.0,1.0,0.0
73,TOLIMA,73217,COYAIMA,2021,3.0,1.0,0.0,0.0,73,73217,23280,1.0,1.0,1.0
73,TOLIMA,73217,COYAIMA,2022,1.0,1.0,0.0,0.0,73,73217,23373,1.0,1.0,1.0
73,TOLIMA,73217,COYAIMA,2023,4.0,1.0,0.0,0.0,73,73217,23498,1.0,1.0,1.0
73,TOLIMA,73217,COYAIMA,2024,2.0,1.0,0.0,0.0,73,73217,23636,0.0,0.0,0.0
73,TOLIMA,73226,CUNDAY,2022,2.0,1.0,0.0,0.0,73,73226,8745,1.0,1.0,1.0
73,TOLIMA,73226,CUNDAY,2023,2.0,1.0,0.0,0.0,73,73226,8762,1.0,1.0,1.0
73,TOLIMA,73226,CUNDAY,2024,1.0,1.0,0.0,0.0,73,73226,8801,0.0,0.0,0.0
73,TOLIMA,73236,DOLORES,2018,3.0,1.0,0.0,0.0,73,73236,8359,1.0,1.0,0.0
73,TOLIMA,73236,DOLORES,2019,8.0,1.0,0.0,0.0,73,73236,8407,1.0,1.0,0.0
73,TOLIMA,73236,DOLORES,2020,1.0,1.0,0.0,0.0,73,73236,8496,1.0,1.0,0.0
73,TOLIMA,73236,DOLORES,2021,2.0,1.0,0.0,0.0,73,73236,8533,1.0,1.0,1.0
73,TOLIMA,73236,DOLORES,2022,2.0,1.0,0.0,0.0,73,73236,8558,1.0,1.0,1.0
73,TOLIMA,73236,DOLORES,2024,3.0,1.0,0.0,0.0,73,73236,8648,0.0,0.0,0.0
73,TOLIMA,73268,ESPINAL,2018,6.0,1.0,0.0,0.0,73,73268,70494,1.0,1.0,0.0
73,TOLIMA,73268,ESPINAL,2019,6.0,1.0,0.0,0.0,73,73268,71737,1.0,1.0,0.0
73,TOLIMA,73268,ESPINAL,2020,16.0,1.142857142857143,0.0,0.0,73,73268,72943,1.0,1.0,0.0
73,TOLIMA,73268,ESPINAL,2021,6.0,1.0,0.0,0.0,73,73268,73986,1.0,1.0,1.0
73,TOLIMA,73268,ESPINAL,2022,21.0,1.0,0.0,0.0,73,73268,74366,1.0,1.0,1.0
73,TOLIMA,73268,ESPINAL,2023,22.0,1.0,0.0,0.0,73,73268,74810,1.0,1.0,1.0
73,TOLIMA,73268,ESPINAL,2024,20.0,1.052631578947368,0.0,0.0,73,73268,75257,0.0,0.0,0.0
73,TOLIMA,73270,FALAN,2018,1.0,1.0,0.0,0.0,73,73270,7693,1.0,1.0,0.0
73,TOLIMA,73270,FALAN,2020,1.0,1.0,0.0,0.0,73,73270,7823,1.0,1.0,0.0
73,TOLIMA,73270,FALAN,2022,1.0,1.0,0.0,0.0,73,73270,7890,1.0,1.0,1.0
73,TOLIMA,73270,FALAN,2023,1.0,1.0,0.0,0.0,73,73270,7933,1.0,1.0,1.0
73,TOLIMA,73270,FALAN,2024,3.0,1.0,0.0,0.0,73,73270,7955,0.0,0.0,0.0
73,TOLIMA,73275,FLANDES,2018,2.0,1.0,1.0,1.0,73,73275,28389,1.0,1.0,0.0
73,TOLIMA,73275,FLANDES,2019,1.0,1.0,0.0,0.0,73,73275,28875,1.0,1.0,0.0
73,TOLIMA,73275,FLANDES,2020,4.0,1.0,0.0,0.0,73,73275,29377,1.0,1.0,0.0
73,TOLIMA,73275,FLANDES,2021,1.0,1.0,0.0,0.0,73,73275,29830,1.0,1.0,1.0
73,TOLIMA,73275,FLANDES,2022,3.0,1.0,0.0,0.0,73,73275,29954,1.0,1.0,1.0
73,TOLIMA,73275,FLANDES,2023,2.0,1.0,0.0,0.0,73,73275,30135,1.0,1.0,1.0
73,TOLIMA,73275,FLANDES,2024,3.0,1.0,0.0,0.0,73,73275,30317,0.0,0.0,0.0
73,TOLIMA,73283,FRESNO,2018,3.0,1.0,0.0,0.0,73,73283,31069,1.0,1.0,0.0
73,TOLIMA,73283,FRESNO,2019,6.0,1.2,0.0,0.0,73,73283,31323,1.0,1.0,0.0
73,TOLIMA,73283,FRESNO,2020,3.0,1.0,0.0,0.0,73,73283,31571,1.0,1.0,0.0
73,TOLIMA,73283,FRESNO,2021,3.0,1.0,0.0,0.0,73,73283,31702,1.0,1.0,1.0
73,TOLIMA,73283,FRESNO,2022,2.0,1.0,0.0,0.0,73,73283,31847,1.0,1.0,1.0
73,TOLIMA,73283,FRESNO,2023,5.0,1.0,0.0,0.0,73,73283,32011,1.0,1.0,1.0
73,TOLIMA,73283,FRESNO,2024,1.0,1.0,0.0,0.0,73,73283,32165,0.0,0.0,0.0
73,TOLIMA,73319,GUAMO,2018,1.0,1.0,0.0,0.0,73,73319,32940,1.0,1.0,0.0
73,TOLIMA,73319,GUAMO,2019,4.0,1.0,0.0,0.0,73,73319,33418,1.0,1.0,0.0
73,TOLIMA,73319,GUAMO,2020,1.0,1.0,0.0,0.0,73,73319,33912,1.0,1.0,0.0
73,TOLIMA,73319,GUAMO,2021,1.0,1.0,0.0,0.0,73,73319,34315,1.0,1.0,1.0
73,TOLIMA,73319,GUAMO,2022,7.0,1.0,0.0,0.0,73,73319,34495,1.0,1.0,1.0
73,TOLIMA,73319,GUAMO,2023,8.0,1.0,0.0,0.0,73,73319,34681,1.0,1.0,1.0
73,TOLIMA,73319,GUAMO,2024,12.0,1.0,0.0,0.0,73,73319,34880,0.0,0.0,0.0
73,TOLIMA,73347,HERVEO,2020,3.0,1.5,0.0,0.0,73,73347,7512,1.0,1.0,0.0
