COD_DEPTO,DEPARTAMENTO,COD_MUNI,MUNICIPIO,AÑO,CANTIDAD_EXTORSION,CANTIDAD_SUBVERSIVAS,COD_DPTO,Total,COBERTURA 2G,COBERTURA 3G,COBERTUTA 4G
76,VALLE DEL CAUCA,76403,LA VICTORIA,2024.0,3.0,0.0,76.0,12501.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76497,OBANDO,1998.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76497,OBANDO,2000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76497,OBANDO,2011.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76497,OBANDO,2015.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76497,OBANDO,2019.0,2.0,0.0,76.0,12408.0,1.0,1.0,0.0
76,VALLE DEL CAUCA,76497,OBANDO,2020.0,1.0,0.0,76.0,12518.0,1.0,1.0,0.0
76,VALLE DEL CAUCA,76497,OBANDO,2021.0,0.0,1.0,76.0,12557.0,1.0,1.0,1.0
76,VALLE DEL CAUCA,76497,OBANDO,2022.0,5.0,0.0,76.0,12582.0,1.0,1.0,1.0
76,VALLE DEL CAUCA,76497,OBANDO,2023.0,3.0,0.0,76.0,12615.0,1.0,1.0,1.0
76,VALLE DEL CAUCA,76497,OBANDO,2024.0,3.0,1.0,76.0,12640.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76520,PALMIRA,1998.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76520,PALMIRA,1999.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76520,PALMIRA,2000.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76520,PALMIRA,2001.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76520,PALMIRA,2002.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76520,PALMIRA,2003.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76520,PALMIRA,2004.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76520,PALMIRA,2005.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76520,PALMIRA,2006.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76520,PALMIRA,2007.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76520,PALMIRA,2008.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76520,PALMIRA,2009.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76520,PALMIRA,2010.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76520,PALMIRA,2011.0,15.0,12.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76520,PALMIRA,2012.0,44.0,3.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76520,PALMIRA,2013.0,19.0,10.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76520,PALMIRA,2014.0,33.0,1.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76520,PALMIRA,2015.0,37.0,7.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76520,PALMIRA,2016.0,29.0,2.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76520,PALMIRA,2017.0,27.0,2.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76520,PALMIRA,2018.0,41.0,5.0,76.0,349294.0,1.0,1.0,0.0
76,VALLE DEL CAUCA,76520,PALMIRA,2019.0,47.0,3.0,76.0,352403.0,1.0,1.0,0.0
76,VALLE DEL CAUCA,76520,PALMIRA,2020.0,37.0,1.0,76.0,355712.0,1.0,1.0,0.0
76,VALLE DEL CAUCA,76520,PALMIRA,2021.0,53.0,0.0,76.0,357178.0,1.0,1.0,1.0
76,VALLE DEL CAUCA,76520,PALMIRA,2022.0,52.0,1.0,76.0,358091.0,1.0,1.0,1.0
76,VALLE DEL CAUCA,76520,PALMIRA,2023.0,72.0,1.0,76.0,358895.0,1.0,1.0,1.0
76,VALLE DEL CAUCA,76520,PALMIRA,2024.0,82.0,1.0,76.0,359549.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76563,PRADERA,1996.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76563,PRADERA,1999.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76563,PRADERA,2001.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76563,PRADERA,2003.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76563,PRADERA,2005.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76563,PRADERA,2009.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76563,PRADERA,2010.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76563,PRADERA,2011.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76563,PRADERA,2012.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76563,PRADERA,2013.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76563,PRADERA,2014.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76563,PRADERA,2015.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76563,PRADERA,2016.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76563,PRADERA,2017.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76563,PRADERA,2018.0,6.0,0.0,76.0,47615.0,1.0,1.0,0.0
76,VALLE DEL CAUCA,76563,PRADERA,2019.0,9.0,0.0,76.0,48149.0,1.0,1.0,0.0
76,VALLE DEL CAUCA,76563,PRADERA,2020.0,7.0,0.0,76.0,48713.0,1.0,1.0,0.0
76,VALLE DEL CAUCA,76563,PRADERA,2021.0,8.0,1.0,76.0,49046.0,1.0,1.0,1.0
76,VALLE DEL CAUCA,76563,PRADERA,2022.0,4.0,0.0,76.0,49176.0,1.0,1.0,1.0
76,VALLE DEL CAUCA,76563,PRADERA,2023.0,14.0,0.0,76.0,49297.0,1.0,1.0,1.0
76,VALLE DEL CAUCA,76563,PRADERA,2024.0,18.0,0.0,76.0,49416.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76606,RESTREPO,2009.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76606,RESTREPO,2012.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76606,RESTREPO,2013.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76606,RESTREPO,2014.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76606,RESTREPO,2016.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76606,RESTREPO,2017.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76606,RESTREPO,2018.0,2.0,0.0,76.0,15307.0,1.0,1.0,0.0
76,VALLE DEL CAUCA,76606,RESTREPO,2019.0,2.0,1.0,76.0,15643.0,1.0,1.0,0.0
76,VALLE DEL CAUCA,76606,RESTREPO,2020.0,3.0,0.0,76.0,16031.0,1.0,1.0,0.0
76,VALLE DEL CAUCA,76606,RESTREPO,2021.0,0.0,2.0,76.0,16317.0,1.0,1.0,1.0
76,VALLE DEL CAUCA,76606,RESTREPO,2022.0,3.0,0.0,76.0,16390.0,1.0,1.0,1.0
76,VALLE DEL CAUCA,76606,RESTREPO,2023.0,2.0,0.0,76.0,16487.0,1.0,1.0,1.0
76,VALLE DEL CAUCA,76606,RESTREPO,2024.0,3.0,0.0,76.0,16541.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76616,RIOFRIO,2004.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76616,RIOFRIO,2009.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76616,RIOFRIO,2012.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76616,RIOFRIO,2013.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76616,RIOFRIO,2014.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76616,RIOFRIO,2015.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76616,RIOFRIO,2016.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76616,RIOFRIO,2017.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76616,RIOFRIO,2018.0,1.0,0.0,76.0,15554.0,1.0,1.0,0.0
76,VALLE DEL CAUCA,76616,RIOFRIO,2019.0,4.0,0.0,76.0,15670.0,1.0,1.0,0.0
76,VALLE DEL CAUCA,76616,RIOFRIO,2020.0,3.0,2.0,76.0,15798.0,1.0,1.0,0.0
76,VALLE DEL CAUCA,76616,RIOFRIO,2021.0,1.0,0.0,76.0,15846.0,1.0,1.0,1.0
76,VALLE DEL CAUCA,76616,RIOFRIO,2022.0,6.0,0.0,76.0,15906.0,1.0,1.0,1.0
76,VALLE DEL CAUCA,76616,RIOFRIO,2023.0,3.0,0.0,76.0,15950.0,1.0,1.0,1.0
76,VALLE DEL CAUCA,76616,RIOFRIO,2024.0,5.0,0.0,76.0,15991.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76622,ROLDANILLO,2002.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76622,ROLDANILLO,2011.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76622,ROLDANILLO,2013.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76622,ROLDANILLO,2014.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76622,ROLDANILLO,2015.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76622,ROLDANILLO,2016.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76622,ROLDANILLO,2017.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76622,ROLDANILLO,2018.0,3.0,0.0,76.0,36797.0,1.0,1.0,0.0
76,VALLE DEL CAUCA,76622,ROLDANILLO,2019.0,5.0,1.0,76.0,37068.0,1.0,1.0,0.0
76,VALLE DEL CAUCA,76622,ROLDANILLO,2020.0,6.0,1.0,76.0,37376.0,1.0,1.0,0.0
76,VALLE DEL CAUCA,76622,ROLDANILLO,2021.0,4.0,0.0,76.0,37509.0,1.0,1.0,1.0
76,VALLE DEL CAUCA,76622,ROLDANILLO,2022.0,9.0,1.0,76.0,37604.0,1.0,1.0,1.0
76,VALLE DEL CAUCA,76622,ROLDANILLO,2023.0,3.0,0.0,76.0,37667.0,1.0,1.0,1.0
76,VALLE DEL CAUCA,76622,ROLDANILLO,2024.0,4.0,0.0,76.0,37773.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76670,SAN PEDRO,2004.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76670,SAN PEDRO,2008.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76670,SAN PEDRO,2010.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76670,SAN PEDRO,2014.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76670,SAN PEDRO,2015.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76670,SAN PEDRO,2016.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76670,SAN PEDRO,2017.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76670,SAN PEDRO,2018.0,4.0,0.0,76.0,16942.0,1.0,1.0,0.0
76,VALLE DEL CAUCA,76670,SAN PEDRO,2019.0,4.0,0.0,76.0,17285.0,1.0,1.0,0.0
76,VALLE DEL CAUCA,76670,SAN PEDRO,2020.0,4.0,0.0,76.0,17646.0,1.0,1.0,0.0
76,VALLE DEL CAUCA,76670,SAN PEDRO,2021.0,3.0,0.0,76.0,17896.0,1.0,1.0,1.0
76,VALLE DEL CAUCA,76670,SAN PEDRO,2022.0,5.0,0.0,76.0,17987.0,1.0,1.0,1.0
76,VALLE DEL CAUCA,76670,SAN PEDRO,2023.0,5.0,0.0,76.0,18081.0,1.0,1.0,1.0
76,VALLE DEL CAUCA,76670,SAN PEDRO,2024.0,4.0,0.0,76.0,18136.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76736,SEVILLA,1998.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76736,SEVILLA,2003.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76736,SEVILLA,2010.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76736,SEVILLA,2011.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76736,SEVILLA,2012.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76736,SEVILLA,2013.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76736,SEVILLA,2014.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76736,SEVILLA,2015.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76736,SEVILLA,2016.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76736,SEVILLA,2017.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76736,SEVILLA,2018.0,10.0,0.0,76.0,42133.0,1.0,1.0,0.0
76,VALLE DEL CAUCA,76736,SEVILLA,2019.0,6.0,0.0,76.0,42565.0,1.0,1.0,0.0
76,VALLE DEL CAUCA,76736,SEVILLA,2020.0,13.0,1.0,76.0,43070.0,1.0,1.0,0.0
76,VALLE DEL CAUCA,76736,SEVILLA,2021.0,4.0,0.0,76.0,43370.0,1.0,1.0,1.0
76,VALLE DEL CAUCA,76736,SEVILLA,2022.0,4.0,0.0,76.0,43531.0,1.0,1.0,1.0
76,VALLE DEL CAUCA,76736,SEVILLA,2023.0,8.0,0.0,76.0,43635.0,1.0,1.0,1.0
76,VALLE DEL CAUCA,76736,SEVILLA,2024.0,15.0,0.0,76.0,43794.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76823,TORO,2004.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76823,TORO,2013.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76823,TORO,2015.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76823,TORO,2017.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76823,TORO,2019.0,2.0,0.0,76.0,14728.0,1.0,1.0,0.0
76,VALLE DEL CAUCA,76823,TORO,2020.0,1.0,0.0,76.0,14838.0,1.0,1.0,0.0
76,VALLE DEL CAUCA,76823,TORO,2022.0,1.0,0.0,76.0,14928.0,1.0,1.0,1.0
76,VALLE DEL CAUCA,76823,TORO,2023.0,2.0,0.0,76.0,14974.0,1.0,1.0,1.0
76,VALLE DEL CAUCA,76823,TORO,2024.0,4.0,0.0,76.0,14995.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76828,TRUJILLO,2001.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76828,TRUJILLO,2009.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76828,TRUJILLO,2011.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76828,TRUJILLO,2012.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76828,TRUJILLO,2013.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76828,TRUJILLO,2014.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76828,TRUJILLO,2015.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76828,TRUJILLO,2016.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76828,TRUJILLO,2017.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76828,TRUJILLO,2018.0,4.0,0.0,76.0,19226.0,1.0,1.0,0.0
76,VALLE DEL CAUCA,76828,TRUJILLO,2019.0,1.0,0.0,76.0,19365.0,1.0,1.0,0.0
76,VALLE DEL CAUCA,76828,TRUJILLO,2020.0,3.0,0.0,76.0,19539.0,1.0,1.0,0.0
76,VALLE DEL CAUCA,76828,TRUJILLO,2021.0,4.0,0.0,76.0,19594.0,1.0,1.0,1.0
76,VALLE DEL CAUCA,76828,TRUJILLO,2022.0,5.0,0.0,76.0,19657.0,1.0,1.0,1.0
76,VALLE DEL CAUCA,76828,TRUJILLO,2023.0,3.0,0.0,76.0,19701.0,1.0,1.0,1.0
76,VALLE DEL CAUCA,76828,TRUJILLO,2024.0,10.0,0.0,76.0,19748.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76834,TULUA,1996.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76834,TULUA,1998.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76834,TULUA,1999.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76834,TULUA,2000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76834,TULUA,2001.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76834,TULUA,2002.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76834,TULUA,2003.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76834,TULUA,2004.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76834,TULUA,2005.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76834,TULUA,2006.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76834,TULUA,2007.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76834,TULUA,2008.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76834,TULUA,2009.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76834,TULUA,2010.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76834,TULUA,2011.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76834,TULUA,2012.0,24.0,2.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76834,TULUA,2013.0,40.0,8.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76834,TULUA,2014.0,46.0,2.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76834,TULUA,2015.0,65.0,3.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76834,TULUA,2016.0,43.0,1.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76834,TULUA,2017.0,64.0,2.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76834,TULUA,2018.0,68.0,0.0,76.0,212685.0,1.0,1.0,0.0
76,VALLE DEL CAUCA,76834,TULUA,2019.0,115.0,0.0,76.0,218596.0,1.0,1.0,0.0
76,VALLE DEL CAUCA,76834,TULUA,2020.0,88.0,1.0,76.0,224706.0,1.0,1.0,0.0
76,VALLE DEL CAUCA,76834,TULUA,2021.0,62.0,1.0,76.0,229900.0,1.0,1.0,1.0
76,VALLE DEL CAUCA,76834,TULUA,2022.0,144.0,2.0,76.0,230830.0,1.0,1.0,1.0
76,VALLE DEL CAUCA,76834,TULUA,2023.0,111.0,1.0,76.0,231962.0,1.0,1.0,1.0
76,VALLE DEL CAUCA,76834,TULUA,2024.0,106.0,1.0,76.0,232775.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76845,ULLOA,2015.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76845,ULLOA,2017.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76845,ULLOA,2018.0,1.0,0.0,76.0,5465.0,1.0,1.0,0.0
76,VALLE DEL CAUCA,76845,ULLOA,2019.0,2.0,0.0,76.0,5565.0,1.0,1.0,0.0
76,VALLE DEL CAUCA,76845,ULLOA,2021.0,1.0,0.0,76.0,5758.0,1.0,1.0,1.0
76,VALLE DEL CAUCA,76845,ULLOA,2022.0,2.0,0.0,76.0,5788.0,1.0,1.0,1.0
76,VALLE DEL CAUCA,76845,ULLOA,2023.0,1.0,0.0,76.0,5795.0,1.0,1.0,1.0
76,VALLE DEL CAUCA,76863,VERSALLES,2012.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76863,VERSALLES,2018.0,3.0,0.0,76.0,7263.0,1.0,1.0,0.0
76,VALLE DEL CAUCA,76863,VERSALLES,2020.0,0.0,1.0,76.0,7388.0,1.0,1.0,0.0
76,VALLE DEL CAUCA,76863,VERSALLES,2022.0,1.0,0.0,76.0,7421.0,1.0,1.0,1.0
76,VALLE DEL CAUCA,76863,VERSALLES,2023.0,1.0,0.0,76.0,7438.0,1.0,1.0,1.0
76,VALLE DEL CAUCA,76869,VIJES,2006.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76869,VIJES,2020.0,1.0,0.0,76.0,13048.0,1.0,1.0,0.0
76,VALLE DEL CAUCA,76869,VIJES,2021.0,8.0,0.0,76.0,13170.0,1.0,1.0,1.0
76,VALLE DEL CAUCA,76869,VIJES,2022.0,2.0,0.0,76.0,13206.0,1.0,1.0,1.0
76,VALLE DEL CAUCA,76869,VIJES,2023.0,1.0,0.0,76.0,13251.0,1.0,1.0,1.0
76,VALLE DEL CAUCA,76869,VIJES,2024.0,1.0,0.0,76.0,13291.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76890,YOTOCO,2003.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76890,YOTOCO,2011.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76890,YOTOCO,2013.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76890,YOTOCO,2015.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76890,YOTOCO,2017.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76890,YOTOCO,2018.0,1.0,0.0,76.0,16019.0,1.0,1.0,0.0
76,VALLE DEL CAUCA,76890,YOTOCO,2019.0,2.0,0.0,76.0,16156.0,1.0,1.0,0.0
76,VALLE DEL CAUCA,76890,YOTOCO,2020.0,4.0,0.0,76.0,16282.0,1.0,1.0,0.0
76,VALLE DEL CAUCA,76890,YOTOCO,2021.0,4.0,2.0,76.0,16321.0,1.0,1.0,1.0
76,VALLE DEL CAUCA,76890,YOTOCO,2022.0,3.0,0.0,76.0,16391.0,1.0,1.0,1.0
76,VALLE DEL CAUCA,76890,YOTOCO,2023.0,1.0,0.0,76.0,16426.0,1.0,1.0,1.0
76,VALLE DEL CAUCA,76890,YOTOCO,2024.0,1.0,0.0,76.0,16468.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76892,YUMBO,1998.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76892,YUMBO,1999.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76892,YUMBO,2000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76892,YUMBO,2001.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76892,YUMBO,2003.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76892,YUMBO,2006.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76892,YUMBO,2009.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76892,YUMBO,2010.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76892,YUMBO,2011.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76892,YUMBO,2012.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76892,YUMBO,2013.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76892,YUMBO,2014.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76892,YUMBO,2015.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76892,YUMBO,2016.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76892,YUMBO,2017.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76892,YUMBO,2018.0,11.0,5.0,76.0,107334.0,1.0,1.0,0.0
76,VALLE DEL CAUCA,76892,YUMBO,2019.0,17.0,3.0,76.0,107879.0,1.0,1.0,0.0
76,VALLE DEL CAUCA,76892,YUMBO,2020.0,10.0,2.0,76.0,108454.0,1.0,1.0,0.0
76,VALLE DEL CAUCA,76892,YUMBO,2021.0,27.0,5.0,76.0,108433.0,1.0,1.0,1.0
76,VALLE DEL CAUCA,76892,YUMBO,2022.0,18.0,1.0,76.0,108587.0,1.0,1.0,1.0
76,VALLE DEL CAUCA,76892,YUMBO,2023.0,23.0,0.0,76.0,108774.0,1.0,1.0,1.0
76,VALLE DEL CAUCA,76892,YUMBO,2024.0,27.0,0.0,76.0,108869.0,0.0,0.0,0.0
76,VALLE DEL CAUCA,76895,ZARZAL,2008.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
