ano,actividad,sector,tipo_de_precios,cod_dpto,dpto_nombre,valor_agregado
2023,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,11,Bogotá D.C.,25377.86
2023,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,13,Bolívar,919.5
2023,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,15,Boyacá,566.03
2023,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,17,Caldas,542.76
2023,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,18,Caquetá,116.36
2023,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,85,Casanare,222.34
2023,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,19,Cauca,336.89
2023,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,20,Cesar,364.11
2023,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,27,Chocó,85.41
2023,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,23,Córdoba,415.22
2023,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,25,Cundinamarca,846.83
2023,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,94,Guainía,8.07
2023,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,95,Guaviare,17.72
2023,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,41,Huila,491.34
2023,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,44,La Guajira,180.86
2023,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,47,Magdalena,381.37
2023,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,50,Meta,580.28
2023,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,52,Nariño,485.78
2023,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,54,Norte de Santander,524.42
2023,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,86,Putumayo,71.66
2023,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,63,Quindío,263.63
2023,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,66,Risaralda,618.98
2023,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,88,"San Andrés, Providencia y Santa Catalina (Archipiélago)",47.12
2023,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,68,Santander,1732.57
2023,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,70,Sucre,223.29
2023,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,73,Tolima,632.65
2023,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,76,Valle del Cauca,4122.25
2023,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,97,Vaupés,3.47
2023,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,99,Vichada,12.03
2023,Actividades inmobiliarias,Terciario,PIB a precios constantes de 2015,91,Amazonas,26.51
2023,Actividades inmobiliarias,Terciario,PIB a precios constantes de 2015,05,Antioquia,12901.99
2023,Actividades inmobiliarias,Terciario,PIB a precios constantes de 2015,81,Arauca,182.06
2023,Actividades inmobiliarias,Terciario,PIB a precios constantes de 2015,08,Atlántico,3042.36
2023,Actividades inmobiliarias,Terciario,PIB a precios constantes de 2015,11,Bogotá D.C.,32914.81
2023,Actividades inmobiliarias,Terciario,PIB a precios constantes de 2015,13,Bolívar,2228.85
2023,Actividades inmobiliarias,Terciario,PIB a precios constantes de 2015,15,Boyacá,1485.86
2023,Actividades inmobiliarias,Terciario,PIB a precios constantes de 2015,17,Caldas,999.69
2023,Actividades inmobiliarias,Terciario,PIB a precios constantes de 2015,18,Caquetá,287.66
2023,Actividades inmobiliarias,Terciario,PIB a precios constantes de 2015,85,Casanare,410.27
2023,Actividades inmobiliarias,Terciario,PIB a precios constantes de 2015,19,Cauca,833.28
2023,Actividades inmobiliarias,Terciario,PIB a precios constantes de 2015,20,Cesar,869.28
2023,Actividades inmobiliarias,Terciario,PIB a precios constantes de 2015,27,Chocó,83.32
2023,Actividades inmobiliarias,Terciario,PIB a precios constantes de 2015,23,Córdoba,557.49
2023,Actividades inmobiliarias,Terciario,PIB a precios constantes de 2015,25,Cundinamarca,2790.2
2023,Actividades inmobiliarias,Terciario,PIB a precios constantes de 2015,94,Guainía,10.62
2023,Actividades inmobiliarias,Terciario,PIB a precios constantes de 2015,95,Guaviare,37.1
2023,Actividades inmobiliarias,Terciario,PIB a precios constantes de 2015,41,Huila,879.47
2023,Actividades inmobiliarias,Terciario,PIB a precios constantes de 2015,44,La Guajira,420.36
2023,Actividades inmobiliarias,Terciario,PIB a precios constantes de 2015,47,Magdalena,778.36
2023,Actividades inmobiliarias,Terciario,PIB a precios constantes de 2015,50,Meta,1041.98
2023,Actividades inmobiliarias,Terciario,PIB a precios constantes de 2015,52,Nariño,1189.62
2023,Actividades inmobiliarias,Terciario,PIB a precios constantes de 2015,54,Norte de Santander,1378.45
2023,Actividades inmobiliarias,Terciario,PIB a precios constantes de 2015,86,Putumayo,167.59
2023,Actividades inmobiliarias,Terciario,PIB a precios constantes de 2015,63,Quindío,847.7
2023,Actividades inmobiliarias,Terciario,PIB a precios constantes de 2015,66,Risaralda,1098.19
2023,Actividades inmobiliarias,Terciario,PIB a precios constantes de 2015,88,"San Andrés, Providencia y Santa Catalina (Archipiélago)",65.33
2023,Actividades inmobiliarias,Terciario,PIB a precios constantes de 2015,68,Santander,4775.33
2023,Actividades inmobiliarias,Terciario,PIB a precios constantes de 2015,70,Sucre,429.54
2023,Actividades inmobiliarias,Terciario,PIB a precios constantes de 2015,73,Tolima,1191.92
2023,Actividades inmobiliarias,Terciario,PIB a precios constantes de 2015,76,Valle del Cauca,12339.19
2023,Actividades inmobiliarias,Terciario,PIB a precios constantes de 2015,97,Vaupés,10.73
2023,Actividades inmobiliarias,Terciario,PIB a precios constantes de 2015,99,Vichada,26.04
2023,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios constantes de 2015,91,Amazonas,2.6
2023,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios constantes de 2015,05,Antioquia,13240.3
2023,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios constantes de 2015,81,Arauca,22.55
2023,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios constantes de 2015,08,Atlántico,3196.45
2023,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios constantes de 2015,11,Bogotá D.C.,22574.94
2023,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios constantes de 2015,13,Bolívar,2459.52
2023,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios constantes de 2015,15,Boyacá,1146.04
2023,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios constantes de 2015,17,Caldas,1157.51
2023,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios constantes de 2015,18,Caquetá,116.17
2023,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios constantes de 2015,85,Casanare,167.66
2023,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios constantes de 2015,19,Cauca,1258.48
2023,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios constantes de 2015,20,Cesar,700.72
2023,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios constantes de 2015,27,Chocó,3.91
2023,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios constantes de 2015,23,Córdoba,1134.38
2023,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios constantes de 2015,25,Cundinamarca,3411.82
2023,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios constantes de 2015,94,Guainía,1.3
2023,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios constantes de 2015,95,Guaviare,2.65
2023,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios constantes de 2015,41,Huila,673.54
2023,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios constantes de 2015,44,La Guajira,23.58
2023,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios constantes de 2015,47,Magdalena,426.67
2023,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios constantes de 2015,50,Meta,768.4
2023,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios constantes de 2015,52,Nariño,461.44
2023,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios constantes de 2015,54,Norte de Santander,562.85
2023,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios constantes de 2015,86,Putumayo,52.71
2023,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios constantes de 2015,63,Quindío,404.42
2023,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios constantes de 2015,66,Risaralda,1280.77
2023,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios constantes de 2015,88,"San Andrés, Providencia y Santa Catalina (Archipiélago)",50.33
2023,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios constantes de 2015,68,Santander,2727.65
2023,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios constantes de 2015,70,Sucre,185.53
2023,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios constantes de 2015,73,Tolima,993.51
2023,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios constantes de 2015,76,Valle del Cauca,8883.5
2023,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios constantes de 2015,97,Vaupés,1.26
2023,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios constantes de 2015,99,Vichada,3.72
2023,Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales,Terciario,PIB a precios constantes de 2015,91,Amazonas,237.4
2023,Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales,Terciario,PIB a precios constantes de 2015,05,Antioquia,17323.05
2023,Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales,Terciario,PIB a precios constantes de 2015,81,Arauca,827.17
2023,Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales,Terciario,PIB a precios constantes de 2015,08,Atlántico,6999.92
2023,Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales,Terciario,PIB a precios constantes de 2015,11,Bogotá D.C.,38223.09
2023,Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales,Terciario,PIB a precios constantes de 2015,13,Bolívar,6389.45
2023,Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales,Terciario,PIB a precios constantes de 2015,15,Boyacá,3590.77
2023,Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales,Terciario,PIB a precios constantes de 2015,17,Caldas,2581.0
2023,Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales,Terciario,PIB a precios constantes de 2015,18,Caquetá,1289.54
2023,Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales,Terciario,PIB a precios constantes de 2015,85,Casanare,1246.48
2023,Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales,Terciario,PIB a precios constantes de 2015,19,Cauca,3737.47
2023,Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales,Terciario,PIB a precios constantes de 2015,20,Cesar,3152.87
2023,Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales,Terciario,PIB a precios constantes de 2015,27,Chocó,1454.65
2023,Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales,Terciario,PIB a precios constantes de 2015,23,Córdoba,4628.77
2023,Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales,Terciario,PIB a precios constantes de 2015,25,Cundinamarca,7146.31
2023,Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales,Terciario,PIB a precios constantes de 2015,94,Guainía,154.38
2023,Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales,Terciario,PIB a precios constantes de 2015,95,Guaviare,307.95
2023,Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales,Terciario,PIB a precios constantes de 2015,41,Huila,3090.2
2023,Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales,Terciario,PIB a precios constantes de 2015,44,La Guajira,2280.09
2023,Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales,Terciario,PIB a precios constantes de 2015,47,Magdalena,3812.3
2023,Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales,Terciario,PIB a precios constantes de 2015,50,Meta,2951.6
2023,Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales,Terciario,PIB a precios constantes de 2015,52,Nariño,4210.17
2023,Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales,Terciario,PIB a precios constantes de 2015,54,Norte de Santander,3846.68
2023,Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales,Terciario,PIB a precios constantes de 2015,86,Putumayo,1014.67
2023,Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales,Terciario,PIB a precios constantes de 2015,63,Quindío,1482.27
2023,Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales,Terciario,PIB a precios constantes de 2015,66,Risaralda,2711.88
2023,Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales,Terciario,PIB a precios constantes de 2015,88,"San Andrés, Providencia y Santa Catalina (Archipiélago)",223.81
2023,Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales,Terciario,PIB a precios constantes de 2015,68,Santander,6585.13
2023,Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales,Terciario,PIB a precios constantes de 2015,70,Sucre,2673.8
2023,Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales,Terciario,PIB a precios constantes de 2015,73,Tolima,3719.33
2023,Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales,Terciario,PIB a precios constantes de 2015,76,Valle del Cauca,12741.21
2023,Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales,Terciario,PIB a precios constantes de 2015,97,Vaupés,139.48
2023,Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales,Terciario,PIB a precios constantes de 2015,99,Vichada,232.2
2023,"Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio",Terciario,PIB a precios constantes de 2015,91,Amazonas,12.79
2023,"Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio",Terciario,PIB a precios constantes de 2015,05,Antioquia,5814.16
2023,"Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio",Terciario,PIB a precios constantes de 2015,81,Arauca,44.74
2023,"Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio",Terciario,PIB a precios constantes de 2015,08,Atlántico,2046.5
2023,"Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio",Terciario,PIB a precios constantes de 2015,11,Bogotá D.C.,16695.93
2023,"Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio",Terciario,PIB a precios constantes de 2015,13,Bolívar,881.78
2023,"Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio",Terciario,PIB a precios constantes de 2015,15,Boyacá,503.53
2023,"Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio",Terciario,PIB a precios constantes de 2015,17,Caldas,689.36
2023,"Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio",Terciario,PIB a precios constantes de 2015,18,Caquetá,121.59
2023,"Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio",Terciario,PIB a precios constantes de 2015,85,Casanare,100.44
2023,"Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio",Terciario,PIB a precios constantes de 2015,19,Cauca,423.57
2023,"Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio",Terciario,PIB a precios constantes de 2015,20,Cesar,250.8
2023,"Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio",Terciario,PIB a precios constantes de 2015,27,Chocó,66.26
2023,"Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio",Terciario,PIB a precios constantes de 2015,23,Córdoba,459.46
2023,"Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio",Terciario,PIB a precios constantes de 2015,25,Cundinamarca,978.6
2023,"Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio",Terciario,PIB a precios constantes de 2015,94,Guainía,5.01
2023,"Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio",Terciario,PIB a precios constantes de 2015,95,Guaviare,14.26
2023,"Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio",Terciario,PIB a precios constantes de 2015,41,Huila,605.51
2023,"Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio",Terciario,PIB a precios constantes de 2015,44,La Guajira,241.62
2023,"Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio",Terciario,PIB a precios constantes de 2015,47,Magdalena,439.05
2023,"Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio",Terciario,PIB a precios constantes de 2015,50,Meta,325.88
2023,"Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio",Terciario,PIB a precios constantes de 2015,52,Nariño,582.22
2023,"Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio",Terciario,PIB a precios constantes de 2015,54,Norte de Santander,985.1
2023,"Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio",Terciario,PIB a precios constantes de 2015,86,Putumayo,102.68
2023,"Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio",Terciario,PIB a precios constantes de 2015,63,Quindío,299.53
2023,"Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio",Terciario,PIB a precios constantes de 2015,66,Risaralda,850.82
2023,"Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio",Terciario,PIB a precios constantes de 2015,88,"San Andrés, Providencia y Santa Catalina (Archipiélago)",15.57
2023,"Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio",Terciario,PIB a precios constantes de 2015,68,Santander,1363.24
2023,"Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio",Terciario,PIB a precios constantes de 2015,70,Sucre,349.83
2023,"Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio",Terciario,PIB a precios constantes de 2015,73,Tolima,657.89
2023,"Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio",Terciario,PIB a precios constantes de 2015,76,Valle del Cauca,3730.54
2023,"Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio",Terciario,PIB a precios constantes de 2015,97,Vaupés,4.12
2023,"Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio",Terciario,PIB a precios constantes de 2015,99,Vichada,8.79
2023,Impuestos,Terciario,PIB a precios constantes de 2015,91,Amazonas,36.32
2023,Impuestos,Terciario,PIB a precios constantes de 2015,05,Antioquia,14977.26
2023,Impuestos,Terciario,PIB a precios constantes de 2015,81,Arauca,139.21
2023,Impuestos,Terciario,PIB a precios constantes de 2015,08,Atlántico,4868.52
2023,Impuestos,Terciario,PIB a precios constantes de 2015,11,Bogotá D.C.,29909.36
2023,Impuestos,Terciario,PIB a precios constantes de 2015,13,Bolívar,4593.93
2023,Impuestos,Terciario,PIB a precios constantes de 2015,15,Boyacá,2101.09
2023,Impuestos,Terciario,PIB a precios constantes de 2015,17,Caldas,1336.87
2023,Impuestos,Terciario,PIB a precios constantes de 2015,18,Caquetá,216.61
2023,Impuestos,Terciario,PIB a precios constantes de 2015,85,Casanare,620.71
2023,Impuestos,Terciario,PIB a precios constantes de 2015,19,Cauca,1723.07
2023,Impuestos,Terciario,PIB a precios constantes de 2015,20,Cesar,678.82
2023,Impuestos,Terciario,PIB a precios constantes de 2015,27,Chocó,125.65
2023,Impuestos,Terciario,PIB a precios constantes de 2015,23,Córdoba,1142.93
2023,Impuestos,Terciario,PIB a precios constantes de 2015,25,Cundinamarca,7199.35
2023,Impuestos,Terciario,PIB a precios constantes de 2015,94,Guainía,12.72
2023,Impuestos,Terciario,PIB a precios constantes de 2015,95,Guaviare,30.28
2023,Impuestos,Terciario,PIB a precios constantes de 2015,41,Huila,1003.81
2023,Impuestos,Terciario,PIB a precios constantes de 2015,44,La Guajira,398.14
2023,Impuestos,Terciario,PIB a precios constantes de 2015,47,Magdalena,748.79
2023,Impuestos,Terciario,PIB a precios constantes de 2015,50,Meta,1475.12
2023,Impuestos,Terciario,PIB a precios constantes de 2015,52,Nariño,850.01
2023,Impuestos,Terciario,PIB a precios constantes de 2015,54,Norte de Santander,968.27
2023,Impuestos,Terciario,PIB a precios constantes de 2015,86,Putumayo,135.53
2023,Impuestos,Terciario,PIB a precios constantes de 2015,63,Quindío,506.78
2023,Impuestos,Terciario,PIB a precios constantes de 2015,66,Risaralda,1512.27
2023,Impuestos,Terciario,PIB a precios constantes de 2015,88,"San Andrés, Providencia y Santa Catalina (Archipiélago)",125.23
2023,Impuestos,Terciario,PIB a precios constantes de 2015,68,Santander,12683.95
2023,Impuestos,Terciario,PIB a precios constantes de 2015,70,Sucre,496.18
2023,Impuestos,Terciario,PIB a precios constantes de 2015,73,Tolima,1603.98
2023,Impuestos,Terciario,PIB a precios constantes de 2015,76,Valle del Cauca,10815.54
2023,Impuestos,Terciario,PIB a precios constantes de 2015,97,Vaupés,8.84
2023,Impuestos,Terciario,PIB a precios constantes de 2015,99,Vichada,18.15
2023,"Agricultura, ganadería, caza, silvicultura y pesca",Primario,PIB a precios corrientes,91,Amazonas,264.96
2023,"Agricultura, ganadería, caza, silvicultura y pesca",Primario,PIB a precios corrientes,05,Antioquia,17714.35
2023,"Agricultura, ganadería, caza, silvicultura y pesca",Primario,PIB a precios corrientes,81,Arauca,2131.05
2023,"Agricultura, ganadería, caza, silvicultura y pesca",Primario,PIB a precios corrientes,08,Atlántico,900.43
2023,"Agricultura, ganadería, caza, silvicultura y pesca",Primario,PIB a precios corrientes,11,Bogotá D.C.,28.59
2023,"Agricultura, ganadería, caza, silvicultura y pesca",Primario,PIB a precios corrientes,13,Bolívar,3289.45
